TIMESTAMP,CORGI13286_OPEN_PRICE_USD,CORGI13286_HIGH_PRICE_USD,CORGI13286_LOW_PRICE_USD,CORGI13286_CLOSE_PRICE_USD,CORGI13286_VOLUME_USD,CORGI13286_DIVIDENDS_USD,CORGI13286_STOCK_SPLITS_USD
2021-10-27 00:00:00+00:00,0.0002519999979995191,0.0002809999859891832,8.600000001024455e-05,0.0001289999927394092,6663912,0.0,0.0
2021-10-28 00:00:00+00:00,0.0001289999927394092,0.0002280000044265762,0.00010099999781232327,0.00021600000036414713,3529655,0.0,0.0
2021-10-29 00:00:00+00:00,0.00021600000036414713,0.000645000021904707,0.00015500000154133886,0.000522000016644597,6881099,0.0,0.0
2021-10-30 00:00:00+00:00,0.000522000016644597,0.0019229999743402004,0.000522000016644597,0.0013249999610707164,18306864,0.0,0.0
2021-10-31 00:00:00+00:00,0.0013249999610707164,0.0015069999499246478,0.00047599998652003706,0.0007270000060088933,18451984,0.0,0.0
2021-11-01 00:00:00+00:00,0.0007270000060088933,0.0010319999419152737,0.00039000000106170774,0.0005939999828115106,8056695,0.0,0.0
2021-11-02 00:00:00+00:00,0.0005939999828115106,0.001032999949529767,0.000506000011228025,0.0007409999961964786,4555941,0.0,0.0
2021-11-03 00:00:00+00:00,0.000742000003810972,0.0009369999752379954,0.000582000007852912,0.0006389999762177467,3853369,0.0,0.0
2021-11-04 00:00:00+00:00,0.0006389999762177467,0.0007009999826550484,0.00041199999395757914,0.00048499999684281647,2871124,0.0,0.0
2021-11-05 00:00:00+00:00,0.0004839999892283231,0.0005450000171549618,0.0003129999968223274,0.00041599999531172216,2351209,0.0,0.0
2021-11-06 00:00:00+00:00,0.00041700000292621553,0.0005109999910928309,0.000375000003259629,0.00039400000241585076,1821673,0.0,0.0
2021-11-07 00:00:00+00:00,0.00039400000241585076,0.0004689999914262444,0.00037200000951997936,0.00037299998803064227,1384527,0.0,0.0
2021-11-08 00:00:00+00:00,0.00037299998803064227,0.0008089999901130795,0.00036899998667649925,0.0006370000191964209,2283043,0.0,0.0
2021-11-09 00:00:00+00:00,0.0006370000191964209,0.0006810000049881637,0.0005699999746866524,0.0005789999850094318,2309908,0.0,0.0
