TIMESTAMP,ROSE_OPEN_PRICE_USD,ROSE_HIGH_PRICE_USD,ROSE_LOW_PRICE_USD,ROSE_CLOSE_PRICE_USD,ROSE_VOLUME_USD,ROSE_DIVIDENDS_USD,ROSE_STOCK_SPLITS_USD
2020-11-19 00:00:00+00:00,0.06801900267601013,0.06802099943161011,0.037390001118183136,0.038196999579668045,38755818,0.0,0.0
2020-11-20 00:00:00+00:00,0.038196999579668045,0.04295700043439865,0.03357899934053421,0.03587799891829491,17329732,0.0,0.0
2020-11-21 00:00:00+00:00,0.03587799891829491,0.03986399993300438,0.03267199918627739,0.037810999900102615,16055734,0.0,0.0
2020-11-22 00:00:00+00:00,0.037810999900102615,0.04206499829888344,0.035262998193502426,0.04160299897193909,10629011,0.0,0.0
2020-11-23 00:00:00+00:00,0.0416020005941391,0.053922999650239944,0.03852900117635727,0.04693099856376648,24675225,0.0,0.0
2020-11-24 00:00:00+00:00,0.04704099893569946,0.05253300070762634,0.03996500000357628,0.04145599901676178,17452316,0.0,0.0
2020-11-25 00:00:00+00:00,0.041593000292778015,0.044039998203516006,0.037891000509262085,0.03907199949026108,13938911,0.0,0.0
2020-11-26 00:00:00+00:00,0.039037998765707016,0.03911000117659569,0.03204900026321411,0.035771001130342484,8755447,0.0,0.0
2020-11-27 00:00:00+00:00,0.03580399975180626,0.03885199874639511,0.03303299844264984,0.036646999418735504,8538122,0.0,0.0
2020-11-28 00:00:00+00:00,0.036646999418735504,0.04036099836230278,0.036646999418735504,0.03773200139403343,7100519,0.0,0.0
2020-11-29 00:00:00+00:00,0.03767799958586693,0.03952600061893463,0.036612000316381454,0.0372919999063015,3346146,0.0,0.0
2020-11-30 00:00:00+00:00,0.03729100152850151,0.03906099870800972,0.03593600168824196,0.036977000534534454,4516056,0.0,0.0
2020-12-01 00:00:00+00:00,0.037060998380184174,0.038314998149871826,0.034352000802755356,0.03525400161743164,5112940,0.0,0.0
2020-12-02 00:00:00+00:00,0.03525400161743164,0.037046998739242554,0.03430800139904022,0.03613800182938576,4428554,0.0,0.0
2020-12-03 00:00:00+00:00,0.03613800182938576,0.04061200097203255,0.03610000014305115,0.038881998509168625,5946040,0.0,0.0
2020-12-04 00:00:00+00:00,0.03850400075316429,0.043567001819610596,0.037491001188755035,0.03965799883008003,12591495,0.0,0.0
2020-12-05 00:00:00+00:00,0.03955899924039841,0.04572800174355507,0.03786399960517883,0.04499699920415878,11798358,0.0,0.0
2020-12-06 00:00:00+00:00,0.04507799819111824,0.04904099926352501,0.042497001588344574,0.04315200075507164,14891394,0.0,0.0
2020-12-07 00:00:00+00:00,0.04287299886345863,0.05500499904155731,0.04217899963259697,0.05215900018811226,23093401,0.0,0.0
2020-12-08 00:00:00+00:00,0.05220799893140793,0.06237500160932541,0.05048400163650513,0.05319900065660477,51832476,0.0,0.0
2020-12-09 00:00:00+00:00,0.05340399965643883,0.059539999812841415,0.044690001755952835,0.055962998420000076,34283876,0.0,0.0
2020-12-10 00:00:00+00:00,0.05590000003576279,0.05723600089550018,0.04820600152015686,0.04928699880838394,16114612,0.0,0.0
2020-12-11 00:00:00+00:00,0.04927099868655205,0.04927099868655205,0.042458999902009964,0.04569099843502045,16568694,0.0,0.0
