TIMESTAMP,NVIR_OPEN_PRICE_USD,NVIR_HIGH_PRICE_USD,NVIR_LOW_PRICE_USD,NVIR_CLOSE_PRICE_USD,NVIR_VOLUME_USD,NVIR_DIVIDENDS_USD,NVIR_STOCK_SPLITS_USD
2021-12-10 00:00:00+00:00,0.008724000304937363,0.009027999825775623,0.008460000157356262,0.008465000428259373,12095,0.0,0.0
2021-12-11 00:00:00+00:00,0.008462999947369099,0.008818999864161015,0.008321999572217464,0.008818999864161015,24019,0.0,0.0
2021-12-12 00:00:00+00:00,0.008817999623715878,0.009006000123918056,0.00874600000679493,0.0089910002425313,8840,0.0,0.0
2021-12-13 00:00:00+00:00,0.008991999551653862,0.009002000093460083,0.008208000101149082,0.008310999721288681,21145,0.0,0.0
2021-12-14 00:00:00+00:00,0.008309000171720982,0.008797000162303448,0.008299999870359898,0.008621999993920326,71466,0.0,0.0
2021-12-15 00:00:00+00:00,0.008798000402748585,0.009360999800264835,0.008557000197470188,0.009336999617516994,22180,0.0,0.0
2021-12-16 00:00:00+00:00,0.009336000308394432,0.00945299956947565,0.009246000088751316,0.00926399976015091,6403,0.0,0.0
2021-12-17 00:00:00+00:00,0.009263000451028347,0.009302999824285507,0.008771000429987907,0.009092000313103199,15227,0.0,0.0
2021-12-18 00:00:00+00:00,0.009092999622225761,0.009286000393331051,0.008937999606132507,0.009271999821066856,3300,0.0,0.0
2021-12-19 00:00:00+00:00,0.009271999821066856,0.009383000433444977,0.009205999784171581,0.009270000271499157,10295,0.0,0.0
2021-12-20 00:00:00+00:00,0.00926900003105402,0.009310999885201454,0.008990000002086163,0.009296000003814697,13567,0.0,0.0
2021-12-21 00:00:00+00:00,0.009294000454246998,0.009566999971866608,0.009291999973356724,0.009557999670505524,11439,0.0,0.0
2021-12-22 00:00:00+00:00,0.00955200009047985,0.009770999662578106,0.009526999667286873,0.009638999588787556,30479,0.0,0.0
2021-12-23 00:00:00+00:00,0.009642000310122967,0.010095000267028809,0.00953999999910593,0.010072000324726105,33952,0.0,0.0
2021-12-24 00:00:00+00:00,0.010068999603390694,0.010152000002563,0.009996999986469746,0.010022999718785286,10386,0.0,0.0
2021-12-25 00:00:00+00:00,0.01003200002014637,0.010250000283122063,0.009894000366330147,0.01017799973487854,1841,0.0,0.0
2021-12-26 00:00:00+00:00,0.010141000151634216,0.010236999951303005,0.009956000372767448,0.010193999856710434,31870,0.0,0.0
2021-12-27 00:00:00+00:00,0.010195000097155571,0.010317999869585037,0.010162999853491783,0.01018999982625246,4019,0.0,0.0
2021-12-28 00:00:00+00:00,0.010188999585807323,0.010192999616265297,0.00965499971061945,0.009677000343799591,39605,0.0,0.0
2021-12-29 00:00:00+00:00,0.009676000103354454,0.009769000113010406,0.009310999885201454,0.009333999827504158,10902,0.0,0.0
2021-12-30 00:00:00+00:00,0.009327000007033348,0.00954699981957674,0.009223000146448612,0.009488999843597412,9929,0.0,0.0
2021-12-31 00:00:00+00:00,0.009491000324487686,0.009894000366330147,0.009434999898076057,0.009561000391840935,41518,0.0,0.0
2022-01-01 00:00:00+00:00,0.009561000391840935,0.009833999909460545,0.009522000327706337,0.009828999638557434,14792,0.0,0.0
2022-01-02 00:00:00+00:00,0.009828999638557434,0.010192999616265297,0.009743999689817429,0.01016599964350462,46270,0.0,0.0
2022-01-03 00:00:00+00:00,0.01016599964350462,0.010274999774992466,0.00986700039356947,0.010068999603390694,17460,0.0,0.0
2022-01-04 00:00:00+00:00,0.010068999603390694,0.010479000397026539,0.009948999620974064,0.010227000340819359,17944,0.0,0.0
2022-01-05 00:00:00+00:00,0.010227000340819359,0.010440000332891941,0.00940299965441227,0.009684000164270401,26170,0.0,0.0
2022-01-06 00:00:00+00:00,0.009684000164270401,0.009684000164270401,0.009105999954044819,0.009384999983012676,10079,0.0,0.0
2022-01-07 00:00:00+00:00,0.009384999983012676,0.009390000253915787,0.008582999929785728,0.0088919997215271,18626,0.0,0.0
2022-01-08 00:00:00+00:00,0.0088919997215271,0.00904799997806549,0.008402000181376934,0.00864499993622303,1930,0.0,0.0
2022-01-09 00:00:00+00:00,0.00864499993622303,0.008941000327467918,0.008576000109314919,0.008778000250458717,37938,0.0,0.0
2022-01-10 00:00:00+00:00,0.008778000250458717,0.008864999748766422,0.008236999623477459,0.008766000159084797,25190,0.0,0.0
2022-01-11 00:00:00+00:00,0.008766000159084797,0.009352000430226326,0.00871300045400858,0.009341999888420105,16315,0.0,0.0
2022-01-12 00:00:00+00:00,0.009341999888420105,0.009809999726712704,0.009255999699234962,0.00975400023162365,1428,0.0,0.0
2022-01-13 00:00:00+00:00,0.00975400023162365,0.009848999790847301,0.009406999684870243,0.009445000439882278,7131,0.0,0.0
2022-01-14 00:00:00+00:00,0.009445000439882278,0.009740999899804592,0.009351000189781189,0.009673000313341618,10279,0.0,0.0
2022-01-15 00:00:00+00:00,0.009673000313341618,0.010084000416100025,0.009673000313341618,0.01003200002014637,37065,0.0,0.0
2022-01-16 00:00:00+00:00,0.01003200002014637,0.01039700023829937,0.009986000135540962,0.01030800025910139,31128,0.0,0.0
2022-01-17 00:00:00+00:00,0.01030800025910139,0.01157199963927269,0.01030299998819828,0.011327999643981457,194848,0.0,0.0
2022-01-18 00:00:00+00:00,0.011327999643981457,0.011428000405430794,0.01105200033634901,0.011374000459909439,23303,0.0,0.0
2022-01-19 00:00:00+00:00,0.011374000459909439,0.011404000222682953,0.010940000414848328,0.011109000071883202,5827,0.0,0.0
2022-01-20 00:00:00+00:00,0.011109000071883202,0.011734000407159328,0.010804000310599804,0.010804000310599804,10148,0.0,0.0
2022-01-21 00:00:00+00:00,0.010803000070154667,0.010897000320255756,0.009008999913930893,0.009211000055074692,5410,0.0,0.0
2022-01-22 00:00:00+00:00,0.009211000055074692,0.00943399965763092,0.008396999910473824,0.008692000061273575,10499,0.0,0.0
2022-01-23 00:00:00+00:00,0.008692000061273575,0.009232000447809696,0.008670000359416008,0.009232000447809696,13037,0.0,0.0
2022-01-24 00:00:00+00:00,0.009232000447809696,0.009232000447809696,0.007865999825298786,0.008898000232875347,5211,0.0,0.0
2022-01-25 00:00:00+00:00,0.008898000232875347,0.0091559998691082,0.008647999726235867,0.009021000005304813,13480,0.0,0.0
2022-01-26 00:00:00+00:00,0.009021000005304813,0.009897000156342983,0.008855000138282776,0.009077999740839005,5820,0.0,0.0
2022-01-27 00:00:00+00:00,0.009077999740839005,0.009204999543726444,0.008538000285625458,0.008910000324249268,2091,0.0,0.0
2022-01-28 00:00:00+00:00,0.00891099963337183,0.009394999593496323,0.008725999854505062,0.009379999712109566,6316,0.0,0.0
2022-01-29 00:00:00+00:00,0.009379999712109566,0.009740999899804592,0.009325999766588211,0.009603000245988369,16405,0.0,0.0
2022-01-30 00:00:00+00:00,0.009603000245988369,0.009762999601662159,0.009487999603152275,0.009693000465631485,5142,0.0,0.0
2022-01-31 00:00:00+00:00,0.009693000465631485,0.01004400011152029,0.00928100012242794,0.010011999867856503,11284,0.0,0.0
2022-02-01 00:00:00+00:00,0.010011999867856503,0.01052400004118681,0.010009000077843666,0.010522999800741673,52805,0.0,0.0
2022-02-02 00:00:00+00:00,0.010522999800741673,0.01065799966454506,0.01011900044977665,0.010323000140488148,73959,0.0,0.0
2022-02-03 00:00:00+00:00,0.010323000140488148,0.010456000454723835,0.010034999810159206,0.010358000174164772,21713,0.0,0.0
