TIMESTAMP,WBX_OPEN_PRICE_USD,WBX_HIGH_PRICE_USD,WBX_LOW_PRICE_USD,WBX_CLOSE_PRICE_USD,WBX_VOLUME_USD,WBX_DIVIDENDS_USD,WBX_STOCK_SPLITS_USD
2020-04-15 00:00:00+00:00,0.00241199997253716,0.0030300000216811895,0.002409999957308173,0.0027000000700354576,1666,0.0,0.0
2020-04-16 00:00:00+00:00,0.0027000000700354576,0.003046999918296933,0.0024129999801516533,0.003034000052139163,2033,0.0,0.0
2020-04-17 00:00:00+00:00,0.0030320000369101763,0.003043999895453453,0.002203000010922551,0.002879000036045909,913,0.0,0.0
2020-04-18 00:00:00+00:00,0.002879000036045909,0.0030449999030679464,0.002259999979287386,0.0028009999077767134,2571,0.0,0.0
2020-04-19 00:00:00+00:00,0.0028019999153912067,0.0028359999414533377,0.0022150001022964716,0.002689999993890524,3180,0.0,0.0
2020-04-20 00:00:00+00:00,0.002687999978661537,0.003014999907463789,0.0022070000413805246,0.0023590000346302986,1374,0.0,0.0
2020-04-21 00:00:00+00:00,0.002363000065088272,0.002713999943807721,0.002248999895527959,0.00266400002874434,1625,0.0,0.0
2020-04-22 00:00:00+00:00,0.0026650000363588333,0.002858000108972192,0.002428000094369054,0.002492999890819192,2268,0.0,0.0
2020-04-23 00:00:00+00:00,0.002492999890819192,0.002584999892860651,0.0022330000065267086,0.0024470000062137842,2715,0.0,0.0
2020-04-24 00:00:00+00:00,0.0024449999909847975,0.0026390000712126493,0.0024190000258386135,0.0024339999072253704,601,0.0,0.0
2020-04-25 00:00:00+00:00,0.002432999899610877,0.0026209999341517687,0.0022819999139755964,0.0024109999649226665,1414,0.0,0.0
2020-04-26 00:00:00+00:00,0.00241199997253716,0.002463999902829528,0.0019990000873804092,0.0022090000566095114,1519,0.0,0.0
2020-04-27 00:00:00+00:00,0.0022090000566095114,0.0022990000434219837,0.0020069999154657125,0.0021869998890906572,1062,0.0,0.0
2020-04-28 00:00:00+00:00,0.0021869998890906572,0.0024160000029951334,0.0018119999440386891,0.0022090000566095114,2368,0.0,0.0
2020-04-29 00:00:00+00:00,0.002211000071838498,0.0026199999265372753,0.0019480000482872128,0.0026199999265372753,5074,0.0,0.0
2020-04-30 00:00:00+00:00,0.0026199999265372753,0.002621999941766262,0.002025000052526593,0.0025229998864233494,7835,0.0,0.0
2020-05-01 00:00:00+00:00,0.0025229998864233494,0.0025319999549537897,0.0022750000935047865,0.002460000105202198,9711,0.0,0.0
2020-05-02 00:00:00+00:00,0.002460000105202198,0.0027660001069307327,0.002409999957308173,0.002650999929755926,9051,0.0,0.0
2020-05-03 00:00:00+00:00,0.0026519999373704195,0.0026519999373704195,0.0025110000278800726,0.0025510000996291637,4659,0.0,0.0
2020-05-04 00:00:00+00:00,0.0025510000996291637,0.0026360000483691692,0.0023509999737143517,0.002474999986588955,6879,0.0,0.0
2020-05-05 00:00:00+00:00,0.002474999986588955,0.002624999964609742,0.002294000005349517,0.002460000105202198,3732,0.0,0.0
