TIMESTAMP,DERO_OPEN_PRICE_USD,DERO_HIGH_PRICE_USD,DERO_LOW_PRICE_USD,DERO_CLOSE_PRICE_USD,DERO_VOLUME_USD,DERO_DIVIDENDS_USD,DERO_STOCK_SPLITS_USD
2018-04-23 00:00:00+00:00,2.2219901084899902,2.2219901084899902,2.140160083770752,2.140160083770752,205750,0.0,0.0
2018-04-24 00:00:00+00:00,2.2223100662231445,3.4920899868011475,2.176490068435669,2.7815799713134766,143194,0.0,0.0
2018-04-25 00:00:00+00:00,2.7626800537109375,2.7626800537109375,1.5337899923324585,2.1887400150299072,54280,0.0,0.0
2018-04-26 00:00:00+00:00,2.2068800926208496,2.8117001056671143,2.0960800647735596,2.649359941482544,74494,0.0,0.0
2018-04-27 00:00:00+00:00,2.653019905090332,3.2343099117279053,2.568190097808838,2.7733500003814697,55137,0.0,0.0
2018-04-28 00:00:00+00:00,2.763659954071045,3.9830100536346436,2.713289976119995,3.7014999389648438,104106,0.0,0.0
2018-04-29 00:00:00+00:00,3.6998701095581055,4.612020015716553,3.5443100929260254,3.574620008468628,128545,0.0,0.0
2018-04-30 00:00:00+00:00,3.573430061340332,3.887190103530884,2.566149950027466,3.033750057220459,87244,0.0,0.0
2018-05-01 00:00:00+00:00,2.9467999935150146,3.0296099185943604,2.228379964828491,2.4068899154663086,58973,0.0,0.0
2018-05-02 00:00:00+00:00,2.5346500873565674,2.624150037765503,2.2478299140930176,2.3623299598693848,50295,0.0,0.0
2018-05-03 00:00:00+00:00,2.3623900413513184,2.603600025177002,2.192770004272461,2.504879951477051,60216,0.0,0.0
2018-05-04 00:00:00+00:00,2.5039000511169434,3.105910062789917,2.4155399799346924,3.0607099533081055,56855,0.0,0.0
2018-05-05 00:00:00+00:00,2.9383299350738525,3.6307599544525146,2.5349700450897217,2.595439910888672,45835,0.0,0.0
2018-05-06 00:00:00+00:00,2.5971999168395996,2.7723898887634277,2.390000104904175,2.4204699993133545,33309,0.0,0.0
