TIMESTAMP,MYST29359_OPEN_PRICE_USD,MYST29359_HIGH_PRICE_USD,MYST29359_LOW_PRICE_USD,MYST29359_CLOSE_PRICE_USD,MYST29359_VOLUME_USD,MYST29359_DIVIDENDS_USD,MYST29359_STOCK_SPLITS_USD
2024-02-09 00:00:00+00:00,139.81141662597656,200.23907470703125,70.79016876220703,91.75690460205078,1181369,0.0,0.0
2024-02-10 00:00:00+00:00,92.14679718017578,216.05848693847656,67.59358215332031,139.52484130859375,566852,0.0,0.0
2024-02-11 00:00:00+00:00,140.12876892089844,212.79837036132812,112.05121612548828,123.0360107421875,313929,0.0,0.0
2024-02-12 00:00:00+00:00,123.0360107421875,145.05487060546875,78.90619659423828,90.92295837402344,165198,0.0,0.0
2024-02-13 00:00:00+00:00,90.92295837402344,121.56044006347656,79.84036254882812,94.4850082397461,102158,0.0,0.0
2024-02-14 00:00:00+00:00,94.4850082397461,100.69497680664062,41.81334686279297,62.53936767578125,91815,0.0,0.0
2024-02-15 00:00:00+00:00,62.53936767578125,66.08360290527344,37.03341293334961,64.39932250976562,72279,0.0,0.0
2024-02-16 00:00:00+00:00,64.39932250976562,81.66989135742188,59.10551071166992,81.66989135742188,63092,0.0,0.0
2024-02-17 00:00:00+00:00,81.66989135742188,85.88507843017578,73.79977416992188,73.79977416992188,25058,0.0,0.0
2024-02-18 00:00:00+00:00,73.79977416992188,76.26322937011719,59.23769760131836,64.82453155517578,36754,0.0,0.0
2024-02-19 00:00:00+00:00,64.82453155517578,70.8997802734375,47.4625358581543,69.85023498535156,40193,0.0,0.0
2024-02-20 00:00:00+00:00,69.85023498535156,69.85023498535156,53.11146926879883,59.706878662109375,19554,0.0,0.0
2024-02-21 00:00:00+00:00,59.86248016357422,59.86248016357422,47.80328369140625,48.936710357666016,11870,0.0,0.0
2024-02-22 00:00:00+00:00,48.936710357666016,49.788997650146484,40.532779693603516,45.81294250488281,17223,0.0,0.0
2024-02-23 00:00:00+00:00,45.81294250488281,67.22247314453125,45.81294250488281,63.878684997558594,27340,0.0,0.0
2024-02-24 00:00:00+00:00,64.00447845458984,74.97490692138672,64.00447845458984,66.53240966796875,19609,0.0,0.0
2024-02-25 00:00:00+00:00,66.53240966796875,67.07467651367188,51.90788269042969,51.90788269042969,14815,0.0,0.0
