TIMESTAMP,LMCSWAP_OPEN_PRICE_USD,LMCSWAP_HIGH_PRICE_USD,LMCSWAP_LOW_PRICE_USD,LMCSWAP_CLOSE_PRICE_USD,LMCSWAP_VOLUME_USD,LMCSWAP_DIVIDENDS_USD,LMCSWAP_STOCK_SPLITS_USD
2021-12-07 00:00:00+00:00,15.864331245422363,15.864331245422363,8.548523902893066,8.817557334899902,460945,0.0,0.0
2021-12-08 00:00:00+00:00,8.832154273986816,9.634401321411133,2.959733009338379,4.016334056854248,644302,0.0,0.0
2021-12-09 00:00:00+00:00,4.00911283493042,8.469060897827148,3.975419044494629,5.569934844970703,373596,0.0,0.0
2021-12-10 00:00:00+00:00,5.5622711181640625,5.692056179046631,4.043921947479248,4.524860858917236,196330,0.0,0.0
2021-12-11 00:00:00+00:00,4.5205078125,4.764904022216797,1.6520229578018188,1.6520229578018188,183467,0.0,0.0
2021-12-12 00:00:00+00:00,1.6517829895019531,2.649148941040039,0.44172799587249756,0.4694480001926422,504450,0.0,0.0
2021-12-13 00:00:00+00:00,0.46949198842048645,0.5826119780540466,0.27938899397850037,0.39257898926734924,555770,0.0,0.0
2021-12-14 00:00:00+00:00,0.39253100752830505,0.4586380124092102,0.22833000123500824,0.29323500394821167,339798,0.0,0.0
2021-12-15 00:00:00+00:00,0.3331260085105896,0.44790899753570557,0.1310970038175583,0.33834800124168396,346197,0.0,0.0
2021-12-16 00:00:00+00:00,0.33833301067352295,1.0840970277786255,0.29019099473953247,0.31429600715637207,315463,0.0,0.0
2021-12-17 00:00:00+00:00,0.31433799862861633,0.32745400071144104,0.30159100890159607,0.30159100890159607,270542,0.0,0.0
2021-12-18 00:00:00+00:00,0.3017669916152954,0.31418201327323914,0.2537429928779602,0.2941739857196808,258792,0.0,0.0
2021-12-19 00:00:00+00:00,0.29413700103759766,0.30599498748779297,0.2208009958267212,0.2755880057811737,226363,0.0,0.0
2021-12-20 00:00:00+00:00,0.27549999952316284,0.30192500352859497,0.26239699125289917,0.301270991563797,281201,0.0,0.0
2021-12-21 00:00:00+00:00,0.3010289967060089,0.36585599184036255,0.25794699788093567,0.2638759911060333,283769,0.0,0.0
2021-12-22 00:00:00+00:00,0.26390600204467773,0.2679010033607483,0.24845099449157715,0.25826600193977356,264718,0.0,0.0
