TIMESTAMP,ORAI_OPEN_PRICE_USD,ORAI_HIGH_PRICE_USD,ORAI_LOW_PRICE_USD,ORAI_CLOSE_PRICE_USD,ORAI_VOLUME_USD,ORAI_DIVIDENDS_USD,ORAI_STOCK_SPLITS_USD
2020-10-28 00:00:00+00:00,9.946349143981934,10.096944808959961,3.5072779655456543,4.387400150299072,1444282,0.0,0.0
2020-10-29 00:00:00+00:00,4.387629985809326,9.351765632629395,2.831382989883423,7.534496784210205,2058600,0.0,0.0
2020-10-30 00:00:00+00:00,7.534420013427734,9.03447437286377,5.401276111602783,7.800242900848389,1280547,0.0,0.0
2020-10-31 00:00:00+00:00,7.800292015075684,8.312694549560547,5.751887798309326,6.2570719718933105,350813,0.0,0.0
2020-11-01 00:00:00+00:00,6.257779121398926,7.355800151824951,5.695908069610596,7.217144012451172,177058,0.0,0.0
2020-11-02 00:00:00+00:00,7.217423915863037,11.95699691772461,7.114593982696533,9.97364616394043,1877647,0.0,0.0
2020-11-03 00:00:00+00:00,9.974517822265625,11.508721351623535,7.075625896453857,9.519182205200195,1316128,0.0,0.0
2020-11-04 00:00:00+00:00,9.51899528503418,17.11664390563965,9.077934265136719,13.911785125732422,2101716,0.0,0.0
2020-11-05 00:00:00+00:00,13.9120512008667,18.357297897338867,11.060490608215332,14.863470077514648,2396574,0.0,0.0
2020-11-06 00:00:00+00:00,14.863320350646973,18.38192367553711,14.502100944519043,16.25357437133789,974621,0.0,0.0
2020-11-07 00:00:00+00:00,16.258377075195312,19.623722076416016,14.232486724853516,15.19221305847168,1373282,0.0,0.0
2020-11-08 00:00:00+00:00,15.211119651794434,19.747913360595703,14.271820068359375,17.430889129638672,988809,0.0,0.0
2020-11-09 00:00:00+00:00,17.432382583618164,17.672128677368164,13.909470558166504,15.861404418945312,801834,0.0,0.0
2020-11-10 00:00:00+00:00,15.861188888549805,16.00181770324707,12.345463752746582,14.338193893432617,746241,0.0,0.0
2020-11-11 00:00:00+00:00,14.331441879272461,16.24281120300293,13.297618865966797,14.940813064575195,546493,0.0,0.0
2020-11-12 00:00:00+00:00,14.940755844116211,14.984780311584473,13.210051536560059,14.89907169342041,465706,0.0,0.0
2020-11-13 00:00:00+00:00,14.893726348876953,15.373616218566895,12.15858268737793,14.03460693359375,443984,0.0,0.0
2020-11-14 00:00:00+00:00,14.041848182678223,16.588102340698242,13.207833290100098,14.728060722351074,534592,0.0,0.0
2020-11-15 00:00:00+00:00,14.72870922088623,15.953081130981445,13.824334144592285,14.303730964660645,392119,0.0,0.0
2020-11-16 00:00:00+00:00,14.304473876953125,14.799155235290527,13.318106651306152,13.318446159362793,485557,0.0,0.0
2020-11-17 00:00:00+00:00,13.133474349975586,13.509224891662598,10.365765571594238,12.902237892150879,853076,0.0,0.0
2020-11-18 00:00:00+00:00,12.895979881286621,13.417855262756348,10.92316722869873,11.105961799621582,270114,0.0,0.0
2020-11-19 00:00:00+00:00,11.10710334777832,11.493022918701172,9.736932754516602,10.781020164489746,366389,0.0,0.0
2020-11-20 00:00:00+00:00,10.781144142150879,13.603968620300293,10.768773078918457,13.121086120605469,349006,0.0,0.0
2020-11-21 00:00:00+00:00,13.120341300964355,20.37949562072754,12.522120475769043,20.37949562072754,1511719,0.0,0.0
2020-11-22 00:00:00+00:00,20.379213333129883,28.5256404876709,16.824718475341797,23.094186782836914,3907250,0.0,0.0
2020-11-23 00:00:00+00:00,23.092960357666016,23.690813064575195,17.167261123657227,22.443937301635742,1073183,0.0,0.0
2020-11-24 00:00:00+00:00,22.443342208862305,24.810617446899414,19.22908592224121,23.11850929260254,837617,0.0,0.0
2020-11-25 00:00:00+00:00,23.118452072143555,26.77083969116211,20.165639877319336,24.31183433532715,498463,0.0,0.0
2020-11-26 00:00:00+00:00,24.31180191040039,24.37085723876953,17.75016975402832,19.528318405151367,498123,0.0,0.0
2020-11-27 00:00:00+00:00,19.529640197753906,21.750072479248047,17.374942779541016,20.37684440612793,673857,0.0,0.0
2020-11-28 00:00:00+00:00,20.37752342224121,23.94947052001953,18.52315902709961,22.105432510375977,448458,0.0,0.0
2020-11-29 00:00:00+00:00,22.10578727722168,25.907840728759766,20.57711410522461,22.46181869506836,1017380,0.0,0.0
2020-11-30 00:00:00+00:00,22.46197509765625,24.48613929748535,20.37152862548828,22.425996780395508,889906,0.0,0.0
2020-12-01 00:00:00+00:00,22.42477798461914,24.612703323364258,17.836158752441406,20.780990600585938,629298,0.0,0.0
2020-12-02 00:00:00+00:00,20.78126335144043,22.487104415893555,18.460895538330078,22.3433837890625,491421,0.0,0.0
2020-12-03 00:00:00+00:00,22.342863082885742,22.342863082885742,16.76536750793457,18.328235626220703,1139817,0.0,0.0
2020-12-04 00:00:00+00:00,18.328216552734375,21.17535972595215,17.39058494567871,17.535444259643555,785134,0.0,0.0
2020-12-05 00:00:00+00:00,17.535364151000977,17.914329528808594,16.165861129760742,16.957347869873047,354652,0.0,0.0
2020-12-06 00:00:00+00:00,16.957103729248047,22.020944595336914,16.15725326538086,19.72398567199707,1137235,0.0,0.0
2020-12-07 00:00:00+00:00,19.724416732788086,21.785274505615234,16.5103702545166,17.261762619018555,829336,0.0,0.0
2020-12-08 00:00:00+00:00,17.261417388916016,19.067472457885742,16.35234832763672,17.340625762939453,662556,0.0,0.0
