TIMESTAMP,COLLAB_OPEN_PRICE_USD,COLLAB_HIGH_PRICE_USD,COLLAB_LOW_PRICE_USD,COLLAB_CLOSE_PRICE_USD,COLLAB_VOLUME_USD,COLLAB_DIVIDENDS_USD,COLLAB_STOCK_SPLITS_USD
2023-02-24 00:00:00+00:00,0.06667099893093109,0.11056499928236008,0.05601700022816658,0.060589998960494995,2342965,0.0,0.0
2023-02-25 00:00:00+00:00,0.06055299937725067,0.07906699925661087,0.05176100134849548,0.06839299947023392,1075387,0.0,0.0
2023-02-26 00:00:00+00:00,0.0683709979057312,0.07798100262880325,0.06187500059604645,0.0654510036110878,760090,0.0,0.0
2023-02-27 00:00:00+00:00,0.06547299772500992,0.065932996571064,0.048822999000549316,0.05013300105929375,673766,0.0,0.0
2023-02-28 00:00:00+00:00,0.050106000155210495,0.05418600142002106,0.041783999651670456,0.04276600107550621,400927,0.0,0.0
2023-03-01 00:00:00+00:00,0.04271399974822998,0.044794000685214996,0.02912300080060959,0.04213099926710129,404952,0.0,0.0
2023-03-02 00:00:00+00:00,0.04213099926710129,0.046275001019239426,0.03715299814939499,0.039760999381542206,265543,0.0,0.0
2023-03-03 00:00:00+00:00,0.03966899961233139,0.04688899964094162,0.03618599846959114,0.03788299858570099,261028,0.0,0.0
2023-03-04 00:00:00+00:00,0.03788499906659126,0.03957600146532059,0.03305099904537201,0.03628399968147278,277405,0.0,0.0
2023-03-05 00:00:00+00:00,0.03628699854016304,0.040828000754117966,0.03405600041151047,0.03584900125861168,279023,0.0,0.0
2023-03-06 00:00:00+00:00,0.03587700054049492,0.03658900037407875,0.033295001834630966,0.033890001475811005,231264,0.0,0.0
2023-03-07 00:00:00+00:00,0.033904001116752625,0.04007900133728981,0.033727001398801804,0.03564700111746788,227673,0.0,0.0
2023-03-08 00:00:00+00:00,0.03566199913620949,0.03879899904131889,0.032159000635147095,0.03334600105881691,245298,0.0,0.0
2023-03-09 00:00:00+00:00,0.033326998353004456,0.0333469994366169,0.028263000771403313,0.028773000463843346,210240,0.0,0.0
2023-03-10 00:00:00+00:00,0.028759000822901726,0.030212000012397766,0.02469100058078766,0.027157999575138092,259217,0.0,0.0
2023-03-11 00:00:00+00:00,0.027163999155163765,0.030276000499725342,0.02435700036585331,0.027847999706864357,284852,0.0,0.0
2023-03-12 00:00:00+00:00,0.027790000662207603,0.030750000849366188,0.026988999918103218,0.02889700047671795,242627,0.0,0.0
2023-03-13 00:00:00+00:00,0.028893999755382538,0.032168999314308167,0.028814999386668205,0.031106000766158104,224152,0.0,0.0
2023-03-14 00:00:00+00:00,0.031116999685764313,0.03433400020003319,0.027287999168038368,0.027549000456929207,250315,0.0,0.0
2023-03-15 00:00:00+00:00,0.028071999549865723,0.02861100062727928,0.021794000640511513,0.025141000747680664,239197,0.0,0.0
2023-03-16 00:00:00+00:00,0.025148000568151474,0.04315900057554245,0.02201399952173233,0.029224000871181488,311937,0.0,0.0
2023-03-17 00:00:00+00:00,0.02923700027167797,0.03559200093150139,0.026545999571681023,0.029715999960899353,220259,0.0,0.0
2023-03-18 00:00:00+00:00,0.0297279991209507,0.032044000923633575,0.028699999675154686,0.028877999633550644,214159,0.0,0.0
2023-03-19 00:00:00+00:00,0.028877999633550644,0.03476100042462349,0.028869999572634697,0.0294560007750988,243132,0.0,0.0
2023-03-20 00:00:00+00:00,0.02948799915611744,0.030274000018835068,0.028439000248908997,0.028521999716758728,170369,0.0,0.0
2023-03-21 00:00:00+00:00,0.028521999716758728,0.04395800083875656,0.02824999950826168,0.033608999103307724,301402,0.0,0.0
2023-03-22 00:00:00+00:00,0.033601999282836914,0.036664001643657684,0.027652999386191368,0.02970300056040287,258937,0.0,0.0
2023-03-23 00:00:00+00:00,0.029697999358177185,0.032722000032663345,0.029066000133752823,0.029556000605225563,257989,0.0,0.0
2023-03-24 00:00:00+00:00,0.029538000002503395,0.03175399824976921,0.025567999109625816,0.028613999485969543,198502,0.0,0.0
2023-03-25 00:00:00+00:00,0.02863200008869171,0.030503999441862106,0.02586599998176098,0.02797199971973896,233390,0.0,0.0
2023-03-26 00:00:00+00:00,0.027987999841570854,0.029658999294042587,0.02721099928021431,0.02772499993443489,187646,0.0,0.0
2023-03-27 00:00:00+00:00,0.027729999274015427,0.03948900103569031,0.02723499946296215,0.03130999952554703,280657,0.0,0.0
2023-03-28 00:00:00+00:00,0.03130999952554703,0.03243200108408928,0.029600000008940697,0.03022100031375885,178605,0.0,0.0
2023-03-29 00:00:00+00:00,0.030208000913262367,0.04235700145363808,0.027117999270558357,0.03287699818611145,243971,0.0,0.0
2023-03-30 00:00:00+00:00,0.03289400041103363,0.03289400041103363,0.028415000066161156,0.02885800041258335,211592,0.0,0.0
2023-03-31 00:00:00+00:00,0.028866000473499298,0.043108001351356506,0.028725000098347664,0.032489001750946045,309443,0.0,0.0
2023-04-01 00:00:00+00:00,0.03248799964785576,0.033709000796079636,0.029185999184846878,0.03200799971818924,200514,0.0,0.0
2023-04-02 00:00:00+00:00,0.03216300159692764,0.03274400159716606,0.028536999598145485,0.030513999983668327,213495,0.0,0.0
2023-04-03 00:00:00+00:00,0.03052699938416481,0.03216399997472763,0.02790199965238571,0.03036399930715561,237204,0.0,0.0
2023-04-04 00:00:00+00:00,0.03036399930715561,0.03096099942922592,0.027837000787258148,0.02797600068151951,215782,0.0,0.0
2023-04-05 00:00:00+00:00,0.02796800062060356,0.031092999503016472,0.026357999071478844,0.030446000397205353,272146,0.0,0.0
