TIMESTAMP,VOLT18356_OPEN_PRICE_USD,VOLT18356_HIGH_PRICE_USD,VOLT18356_LOW_PRICE_USD,VOLT18356_CLOSE_PRICE_USD,VOLT18356_VOLUME_USD,VOLT18356_DIVIDENDS_USD,VOLT18356_STOCK_SPLITS_USD
2022-04-15 00:00:00+00:00,0.002257999964058399,0.0022909999825060368,0.0021879998967051506,0.0021879998967051506,0,0.0,0.0
2022-04-16 00:00:00+00:00,0.0021879998967051506,0.002191999927163124,0.0021379999816417694,0.0021379999816417694,0,0.0,0.0
2022-04-17 00:00:00+00:00,0.0021379999816417694,0.002142000012099743,0.002078999998047948,0.002078999998047948,0,0.0,0.0
2022-04-18 00:00:00+00:00,0.0020779999904334545,0.0020800000056624413,0.002004999900236726,0.002007999923080206,0,0.0,0.0
2022-04-19 00:00:00+00:00,0.002007999923080206,0.0020200000144541264,0.001762000028975308,0.0019499999471008778,0,0.0,0.0
2022-04-20 00:00:00+00:00,0.0019499999471008778,0.0020000000949949026,0.001934999949298799,0.001959000015631318,0,0.0,0.0
2022-04-21 00:00:00+00:00,0.001959000015631318,0.002047999994829297,0.0018339999951422215,0.0018360000103712082,0,0.0,0.0
2022-04-22 00:00:00+00:00,0.0018339999951422215,0.001854000031016767,0.0018090000376105309,0.001832999987527728,0,0.0,0.0
2022-04-23 00:00:00+00:00,0.001832999987527728,0.0018769999733194709,0.001762000028975308,0.0018029999919235706,0,0.0,0.0
2022-04-24 00:00:00+00:00,0.0018050000071525574,0.001832999987527728,0.0017709999810904264,0.0017969999462366104,0,0.0,0.0
2022-04-25 00:00:00+00:00,0.0017950000474229455,0.0017950000474229455,0.0017190000507980585,0.00177800003439188,0,0.0,0.0
2022-04-26 00:00:00+00:00,0.0017810000572353601,0.0017869999865069985,0.001639000023715198,0.0016690000193193555,0,0.0,0.0
2022-04-27 00:00:00+00:00,0.0016680000117048621,0.0017219999572262168,0.0016039999900385737,0.0016899999463930726,0,0.0,0.0
2022-04-28 00:00:00+00:00,0.0016899999463930726,0.0017049999441951513,0.0016459999606013298,0.0016479999758303165,0,0.0,0.0
2022-04-29 00:00:00+00:00,0.0016499999910593033,0.0016570000443607569,0.0014990000054240227,0.0015180000336840749,0,0.0,0.0
2022-04-30 00:00:00+00:00,0.0015180000336840749,0.0015379999531432986,0.0014479999663308263,0.0014479999663308263,0,0.0,0.0
2022-05-01 00:00:00+00:00,0.0014479999663308263,0.0014540000120177865,0.0013670000480487943,0.0013699999544769526,0,0.0,0.0
2022-05-02 00:00:00+00:00,0.0013699999544769526,0.0013849999522790313,0.0012659999774768949,0.0012659999774768949,0,0.0,0.0
2022-05-03 00:00:00+00:00,0.0012659999774768949,0.0012679999927058816,0.001151000033132732,0.0011530000483617187,0,0.0,0.0
2022-05-04 00:00:00+00:00,0.001154000055976212,0.0011820000363513827,0.0011360000353306532,0.001180000021122396,0,0.0,0.0
2022-05-05 00:00:00+00:00,0.001180000021122396,0.0012209999840706587,0.0011660000309348106,0.0011699999449774623,0,0.0,0.0
2022-05-06 00:00:00+00:00,0.0011699999449774623,0.0011769999982789159,0.001091000041924417,0.001095999963581562,0,0.0,0.0
2022-05-07 00:00:00+00:00,0.0010969999711960554,0.0010979999788105488,0.0010590000310912728,0.0010639999527484179,0,0.0,0.0
2022-05-08 00:00:00+00:00,0.0010639999527484179,0.001066999975591898,0.0010140000376850367,0.0010389999952167273,0,0.0,0.0
2022-05-09 00:00:00+00:00,0.0010379999876022339,0.0010519999777898192,0.000957000011112541,0.0009840000420808792,0,0.0,0.0
2022-05-10 00:00:00+00:00,0.0009840000420808792,0.001069999998435378,0.0009769999887794256,0.001028000027872622,0,0.0,0.0
2022-05-11 00:00:00+00:00,0.001028000027872622,0.001032999949529767,0.0008779999916441739,0.0008789999992586672,0,0.0,0.0
2022-05-12 00:00:00+00:00,0.0008800000068731606,0.000881000014487654,0.00076299998909235,0.0007719999994151294,0,0.0,0.0
2022-05-13 00:00:00+00:00,0.000770999991800636,0.000826000003144145,0.0007689999765716493,0.0007980000227689743,0,0.0,0.0
2022-05-14 00:00:00+00:00,0.0007980000227689743,0.0007999999797903001,0.0007479999912902713,0.0007600000244565308,0,0.0,0.0
2022-05-15 00:00:00+00:00,0.0007600000244565308,0.0007680000271648169,0.0007479999912902713,0.0007660000119358301,0,0.0,0.0
2022-05-16 00:00:00+00:00,0.0007660000119358301,0.0007670000195503235,0.0007309999782592058,0.0007409999961964786,0,0.0,0.0
2022-05-17 00:00:00+00:00,0.0007409999961964786,0.0007609999738633633,0.0007340000011026859,0.0007409999961964786,0,0.0,0.0
2022-05-18 00:00:00+00:00,0.0007409999961964786,0.0007699999841861427,0.0007259999983943999,0.0007360000163316727,0,0.0,0.0
2022-05-19 00:00:00+00:00,0.0007360000163316727,0.0007489999989047647,0.0007070000283420086,0.0007360000163316727,0,0.0,0.0
2022-05-20 00:00:00+00:00,0.0007360000163316727,0.0007450000266544521,0.0007060000207275152,0.0007280000136233866,0,0.0,0.0
