TIMESTAMP,METADOGE_OPEN_PRICE_USD,METADOGE_HIGH_PRICE_USD,METADOGE_LOW_PRICE_USD,METADOGE_CLOSE_PRICE_USD,METADOGE_VOLUME_USD,METADOGE_DIVIDENDS_USD,METADOGE_STOCK_SPLITS_USD
2021-11-26 00:00:00+00:00,3.199999991920777e-05,3.300000025774352e-05,2.700000004551839e-05,2.8000000384054147e-05,43131,0.0,0.0
2021-11-27 00:00:00+00:00,2.8000000384054147e-05,3.400000059627928e-05,2.700000004551839e-05,2.700000004551839e-05,1047548,0.0,0.0
2021-11-28 00:00:00+00:00,2.700000004551839e-05,3.600000127335079e-05,2.5999999706982635e-05,3.199999991920777e-05,6224868,0.0,0.0
2021-11-29 00:00:00+00:00,3.199999991920777e-05,5.400000009103678e-05,3.199999991920777e-05,4.8000001697801054e-05,5638461,0.0,0.0
2021-11-30 00:00:00+00:00,4.8000001697801054e-05,5.500000042957254e-05,3.7999998312443495e-05,3.7999998312443495e-05,503860,0.0,0.0
2021-12-01 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,3.300000025774352e-05,3.300000025774352e-05,1339629,0.0,0.0
2021-12-02 00:00:00+00:00,3.300000025774352e-05,3.899999865097925e-05,3.199999991920777e-05,3.600000127335079e-05,5306257,0.0,0.0
2021-12-03 00:00:00+00:00,3.600000127335079e-05,5.400000009103678e-05,3.400000059627928e-05,4.400000034365803e-05,3767741,0.0,0.0
2021-12-04 00:00:00+00:00,4.400000034365803e-05,4.400000034365803e-05,3.099999958067201e-05,3.300000025774352e-05,844202,0.0,0.0
2021-12-05 00:00:00+00:00,3.300000025774352e-05,3.9999998989515007e-05,3.199999991920777e-05,3.199999991920777e-05,0,0.0,0.0
2021-12-06 00:00:00+00:00,3.199999991920777e-05,3.7999998312443495e-05,2.9999999242136255e-05,3.600000127335079e-05,2868020,0.0,0.0
2021-12-07 00:00:00+00:00,3.600000127335079e-05,4.8999998398358e-05,3.5000000934815034e-05,4.600000102072954e-05,4369972,0.0,0.0
2021-12-08 00:00:00+00:00,4.600000102072954e-05,5.900000178371556e-05,3.9999998989515007e-05,5.2999999752501026e-05,8910861,0.0,0.0
2021-12-09 00:00:00+00:00,5.2999999752501026e-05,7.79999973019585e-05,5.0999999075429514e-05,5.199999941396527e-05,7051606,0.0,0.0
2021-12-10 00:00:00+00:00,5.199999941396527e-05,8.099999831756577e-05,5.199999941396527e-05,7.100000220816582e-05,825642,0.0,0.0
2021-12-11 00:00:00+00:00,7.100000220816582e-05,7.899999764049426e-05,6.900000153109431e-05,7.100000220816582e-05,1426326,0.0,0.0
2021-12-12 00:00:00+00:00,7.100000220816582e-05,7.500000356230885e-05,5.900000178371556e-05,6.900000153109431e-05,7635986,0.0,0.0
2021-12-13 00:00:00+00:00,6.900000153109431e-05,9.699999645818025e-05,6.600000051548705e-05,8.70000003487803e-05,6265443,0.0,0.0
2021-12-14 00:00:00+00:00,8.70000003487803e-05,9.40000027185306e-05,6.399999983841553e-05,7.79999973019585e-05,4315858,0.0,0.0
2021-12-15 00:00:00+00:00,7.79999973019585e-05,0.00010099999781232327,7.200000254670158e-05,9.699999645818025e-05,4770565,0.0,0.0
2021-12-16 00:00:00+00:00,9.699999645818025e-05,0.0001320000010309741,9.699999645818025e-05,0.00010399999882793054,1477130,0.0,0.0
2021-12-17 00:00:00+00:00,0.00010399999882793054,0.00011100000119768083,9.699999645818025e-05,0.00010199999815085903,3192107,0.0,0.0
2021-12-18 00:00:00+00:00,0.00010199999815085903,0.00012199999764561653,9.7999996796716e-05,0.00011600000289035961,8738087,0.0,0.0
2021-12-19 00:00:00+00:00,0.00011600000289035961,0.00016399999731220305,0.00011500000255182385,0.000155999994603917,6778240,0.0,0.0
2021-12-20 00:00:00+00:00,0.000155999994603917,0.00016199999663513154,0.00013600000238511711,0.00014400000509340316,697007,0.0,0.0
2021-12-21 00:00:00+00:00,0.00014400000509340316,0.0001449999981559813,0.0001140000022132881,0.0001140000022132881,302405,0.0,0.0
2021-12-22 00:00:00+00:00,0.0001140000022132881,0.00012099999730708078,0.00011200000153621659,0.00011300000187475234,225374,0.0,0.0
2021-12-23 00:00:00+00:00,0.00011300000187475234,0.0001140000022132881,8.70000003487803e-05,0.00010099999781232327,604791,0.0,0.0
2021-12-24 00:00:00+00:00,0.00010099999781232327,0.0001429999974789098,9.600000339560211e-05,0.00012199999764561653,2502906,0.0,0.0
2021-12-25 00:00:00+00:00,0.00012199999764561653,0.00013099999341648072,0.00011700000322889537,0.00012799999967683107,1828861,0.0,0.0
2021-12-26 00:00:00+00:00,0.00012799999967683107,0.00013000000035390258,0.00011300000187475234,0.00011500000255182385,244402,0.0,0.0
2021-12-27 00:00:00+00:00,0.0001140000022132881,0.00011600000289035961,9.899999713525176e-05,9.899999713525176e-05,188232,0.0,0.0
2021-12-28 00:00:00+00:00,9.899999713525176e-05,0.00010099999781232327,8.900000102585182e-05,9.000000136438757e-05,129802,0.0,0.0
2021-12-29 00:00:00+00:00,8.900000102585182e-05,9.100000170292333e-05,8.199999865610152e-05,8.199999865610152e-05,90191,0.0,0.0
2021-12-30 00:00:00+00:00,8.199999865610152e-05,9.699999645818025e-05,8.099999831756577e-05,9.500000305706635e-05,104932,0.0,0.0
2021-12-31 00:00:00+00:00,9.40000027185306e-05,9.699999645818025e-05,9.000000136438757e-05,9.200000204145908e-05,101098,0.0,0.0
2022-01-01 00:00:00+00:00,9.200000204145908e-05,9.300000237999484e-05,9.000000136438757e-05,9.200000204145908e-05,59098,0.0,0.0
2022-01-02 00:00:00+00:00,9.200000204145908e-05,9.300000237999484e-05,8.299999899463728e-05,8.299999899463728e-05,66896,0.0,0.0
2022-01-03 00:00:00+00:00,8.299999899463728e-05,8.399999933317304e-05,7.599999662488699e-05,7.599999662488699e-05,78642,0.0,0.0
2022-01-04 00:00:00+00:00,7.599999662488699e-05,8.800000068731606e-05,7.400000322377309e-05,8.70000003487803e-05,1630941,0.0,0.0
2022-01-05 00:00:00+00:00,8.70000003487803e-05,0.00017699999443721026,8.299999899463728e-05,0.00010800000018207356,2627506,0.0,0.0
2022-01-06 00:00:00+00:00,0.00010800000018207356,0.00017100000695791095,0.00010099999781232327,0.00010099999781232327,3148295,0.0,0.0
2022-01-07 00:00:00+00:00,0.00010099999781232327,0.00010800000018207356,9.500000305706635e-05,0.00010199999815085903,2363077,0.0,0.0
2022-01-08 00:00:00+00:00,0.00010199999815085903,0.00011800000356743112,8.099999831756577e-05,0.00011200000153621659,223245,0.0,0.0
2022-01-09 00:00:00+00:00,0.00011200000153621659,0.00011500000255182385,8.70000003487803e-05,9.100000170292333e-05,203218,0.0,0.0
2022-01-10 00:00:00+00:00,9.100000170292333e-05,9.40000027185306e-05,7.599999662488699e-05,8.499999967170879e-05,181353,0.0,0.0
2022-01-11 00:00:00+00:00,8.499999967170879e-05,9.000000136438757e-05,7.599999662488699e-05,8.600000001024455e-05,155128,0.0,0.0
2022-01-12 00:00:00+00:00,8.600000001024455e-05,9.500000305706635e-05,7.899999764049426e-05,9.300000237999484e-05,138224,0.0,0.0
2022-01-13 00:00:00+00:00,9.300000237999484e-05,9.500000305706635e-05,7.699999696342275e-05,7.999999797903001e-05,190961,0.0,0.0
2022-01-14 00:00:00+00:00,7.999999797903001e-05,8.299999899463728e-05,7.500000356230885e-05,7.79999973019585e-05,149703,0.0,0.0
2022-01-15 00:00:00+00:00,7.79999973019585e-05,8.399999933317304e-05,7.699999696342275e-05,7.899999764049426e-05,1321831,0.0,0.0
2022-01-16 00:00:00+00:00,7.899999764049426e-05,9.899999713525176e-05,7.79999973019585e-05,9.200000204145908e-05,3501904,0.0,0.0
2022-01-17 00:00:00+00:00,9.200000204145908e-05,0.00011200000153621659,8.900000102585182e-05,9.600000339560211e-05,2354467,0.0,0.0
2022-01-18 00:00:00+00:00,9.600000339560211e-05,9.999999747378752e-05,4.8999998398358e-05,6.900000153109431e-05,492205,0.0,0.0
2022-01-19 00:00:00+00:00,6.900000153109431e-05,7.200000254670158e-05,5.400000009103678e-05,5.500000042957254e-05,382977,0.0,0.0
2022-01-20 00:00:00+00:00,5.500000042957254e-05,5.8000001445179805e-05,2.9999999242136255e-05,3.7000001611886546e-05,260309,0.0,0.0
2022-01-21 00:00:00+00:00,3.7000001611886546e-05,3.7000001611886546e-05,2.9999999242136255e-05,3.099999958067201e-05,177033,0.0,0.0
2022-01-22 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,2.700000004551839e-05,2.8000000384054147e-05,62168,0.0,0.0
2022-01-23 00:00:00+00:00,2.8000000384054147e-05,3.300000025774352e-05,2.8000000384054147e-05,3.099999958067201e-05,46786,0.0,0.0
2022-01-24 00:00:00+00:00,3.099999958067201e-05,3.300000025774352e-05,2.8000000384054147e-05,3.300000025774352e-05,52893,0.0,0.0
2022-01-25 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,2.9999999242136255e-05,3.199999991920777e-05,50203,0.0,0.0
2022-01-26 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,2.9999999242136255e-05,3.099999958067201e-05,34362,0.0,0.0
2022-01-27 00:00:00+00:00,3.099999958067201e-05,3.300000025774352e-05,2.9000000722589903e-05,3.199999991920777e-05,28450,0.0,0.0
2022-01-28 00:00:00+00:00,3.199999991920777e-05,3.300000025774352e-05,3.099999958067201e-05,3.199999991920777e-05,21972,0.0,0.0
2022-01-29 00:00:00+00:00,3.199999991920777e-05,3.400000059627928e-05,3.199999991920777e-05,3.400000059627928e-05,21747,0.0,0.0
2022-01-30 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,3.300000025774352e-05,3.5000000934815034e-05,20380,0.0,0.0
2022-01-31 00:00:00+00:00,3.5000000934815034e-05,0.0003530000103637576,3.400000059627928e-05,8.800000068731606e-05,11208,0.0,0.0
2022-02-01 00:00:00+00:00,8.800000068731606e-05,9.000000136438757e-05,5.8000001445179805e-05,8.900000102585182e-05,1103,0.0,0.0
2022-02-02 00:00:00+00:00,8.900000102585182e-05,8.900000102585182e-05,8.900000102585182e-05,8.900000102585182e-05,0,0.0,0.0
2022-02-03 00:00:00+00:00,8.900000102585182e-05,0.008848000317811966,1.9999999949504854e-06,1.9999999949504854e-06,1127,0.0,0.0
2022-02-04 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1214,0.0,0.0
2022-02-05 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,0,0.0,0.0
2022-02-06 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,0,0.0,0.0
2022-02-07 00:00:00+00:00,1.9999999949504854e-06,3.400000059627928e-05,1.9999999949504854e-06,3.199999991920777e-05,304714,0.0,0.0
2022-02-08 00:00:00+00:00,3.199999991920777e-05,3.5000000934815034e-05,2.700000004551839e-05,2.8000000384054147e-05,94786,0.0,0.0
2022-02-09 00:00:00+00:00,2.8000000384054147e-05,2.9000000722589903e-05,2.8000000384054147e-05,2.9000000722589903e-05,71652,0.0,0.0
2022-02-10 00:00:00+00:00,2.9000000722589903e-05,3.199999991920777e-05,2.8000000384054147e-05,3.199999991920777e-05,26682,0.0,0.0
2022-02-11 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,2.9999999242136255e-05,3.099999958067201e-05,26182,0.0,0.0
2022-02-12 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,2.9999999242136255e-05,2.9999999242136255e-05,17187,0.0,0.0
2022-02-13 00:00:00+00:00,2.9999999242136255e-05,3.099999958067201e-05,2.8000000384054147e-05,2.9000000722589903e-05,1154174,0.0,0.0
2022-02-14 00:00:00+00:00,2.9000000722589903e-05,3.600000127335079e-05,2.9000000722589903e-05,3.600000127335079e-05,1208297,0.0,0.0
2022-02-15 00:00:00+00:00,3.600000127335079e-05,3.899999865097925e-05,3.600000127335079e-05,3.7000001611886546e-05,128261,0.0,0.0
2022-02-16 00:00:00+00:00,3.7000001611886546e-05,3.7999998312443495e-05,3.600000127335079e-05,3.600000127335079e-05,44530,0.0,0.0
2022-02-17 00:00:00+00:00,3.600000127335079e-05,3.7000001611886546e-05,3.199999991920777e-05,3.300000025774352e-05,21238,0.0,0.0
2022-02-18 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,3.099999958067201e-05,3.199999991920777e-05,16527,0.0,0.0
2022-02-19 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,3.099999958067201e-05,3.199999991920777e-05,10357,0.0,0.0
2022-02-20 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,2.9000000722589903e-05,2.9999999242136255e-05,12624,0.0,0.0
2022-02-21 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.700000004551839e-05,2.700000004551839e-05,13163,0.0,0.0
2022-02-22 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,2.499999936844688e-05,2.5999999706982635e-05,15410,0.0,0.0
2022-02-23 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.499999936844688e-05,2.499999936844688e-05,20236,0.0,0.0
2022-02-24 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.099999983329326e-05,2.4000000848900527e-05,19428,0.0,0.0
2022-02-25 00:00:00+00:00,2.4000000848900527e-05,2.700000004551839e-05,2.4000000848900527e-05,2.700000004551839e-05,26414,0.0,0.0
2022-02-26 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,2.5999999706982635e-05,2.5999999706982635e-05,16276,0.0,0.0
2022-02-27 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.5999999706982635e-05,2.5999999706982635e-05,9193,0.0,0.0
2022-02-28 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,1.8999999156221747e-05,2.5999999706982635e-05,7737,0.0,0.0
2022-03-01 00:00:00+00:00,2.5999999706982635e-05,2.8000000384054147e-05,2.499999936844688e-05,2.8000000384054147e-05,12384,0.0,0.0
2022-03-02 00:00:00+00:00,2.8000000384054147e-05,2.8000000384054147e-05,2.700000004551839e-05,2.700000004551839e-05,17228,0.0,0.0
2022-03-03 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.499999936844688e-05,2.5999999706982635e-05,17317,0.0,0.0
2022-03-04 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.300000051036477e-05,2.300000051036477e-05,18681,0.0,0.0
2022-03-05 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.2000000171829015e-05,2.300000051036477e-05,14983,0.0,0.0
2022-03-06 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.099999983329326e-05,2.2000000171829015e-05,9829,0.0,0.0
2022-03-07 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,1.8000000636675395e-05,1.8999999156221747e-05,25860,0.0,0.0
2022-03-08 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,29448,0.0,0.0
2022-03-09 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.8999999156221747e-05,17660,0.0,0.0
2022-03-10 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.700000029813964e-05,1.700000029813964e-05,15175,0.0,0.0
2022-03-11 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,17769,0.0,0.0
2022-03-12 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.5999999959603883e-05,1.5999999959603883e-05,13268,0.0,0.0
2022-03-13 00:00:00+00:00,1.5999999959603883e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.5999999959603883e-05,10173,0.0,0.0
2022-03-14 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.4999999621068127e-05,9006,0.0,0.0
2022-03-15 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.5999999959603883e-05,11455,0.0,0.0
2022-03-16 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.4999999621068127e-05,1.4999999621068127e-05,11525,0.0,0.0
2022-03-17 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4999999621068127e-05,9606,0.0,0.0
2022-03-18 00:00:00+00:00,1.4999999621068127e-05,1.700000029813964e-05,1.4999999621068127e-05,1.5999999959603883e-05,7651,0.0,0.0
2022-03-19 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.4999999621068127e-05,1.5999999959603883e-05,6854,0.0,0.0
2022-03-20 00:00:00+00:00,1.5999999959603883e-05,1.8000000636675395e-05,1.4999999621068127e-05,1.5999999959603883e-05,10577,0.0,0.0
2022-03-21 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.4999999621068127e-05,1.4999999621068127e-05,11008,0.0,0.0
2022-03-22 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.4999999621068127e-05,10722,0.0,0.0
2022-03-23 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.5999999959603883e-05,10083,0.0,0.0
2022-03-24 00:00:00+00:00,1.5999999959603883e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.5999999959603883e-05,6943,0.0,0.0
2022-03-25 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.4999999621068127e-05,1.4999999621068127e-05,6039,0.0,0.0
2022-03-26 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.4999999621068127e-05,7459,0.0,0.0
2022-03-27 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,6198,0.0,0.0
2022-03-28 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4000000192027073e-05,6104,0.0,0.0
2022-03-29 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,6433,0.0,0.0
2022-03-30 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.4000000192027073e-05,3521,0.0,0.0
2022-03-31 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2000000424450263e-05,3890,0.0,0.0
2022-04-01 00:00:00+00:00,1.2000000424450263e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.4000000192027073e-05,2435,0.0,0.0
2022-04-02 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,3277,0.0,0.0
2022-04-03 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,4317,0.0,0.0
2022-04-04 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,5500,0.0,0.0
2022-04-05 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,8805,0.0,0.0
2022-04-06 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,4704,0.0,0.0
2022-04-07 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2000000424450263e-05,5379,0.0,0.0
2022-04-08 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,6581,0.0,0.0
2022-04-09 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,5651,0.0,0.0
2022-04-10 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,4927,0.0,0.0
2022-04-11 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,6776,0.0,0.0
2022-04-12 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,4420,0.0,0.0
2022-04-13 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.2000000424450263e-05,6105,0.0,0.0
2022-04-14 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.2000000424450263e-05,3969,0.0,0.0
2022-04-15 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,3315,0.0,0.0
2022-04-16 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,7638,0.0,0.0
2022-04-17 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,6495,0.0,0.0
2022-04-18 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,2164,0.0,0.0
2022-04-19 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.2000000424450263e-05,4473,0.0,0.0
2022-04-20 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.2000000424450263e-05,6947,0.0,0.0
2022-04-21 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,4597,0.0,0.0
2022-04-22 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1944,0.0,0.0
2022-04-23 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,3223,0.0,0.0
2022-04-24 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,4701,0.0,0.0
2022-04-25 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,4001,0.0,0.0
2022-04-26 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,2152,0.0,0.0
2022-04-27 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,1036,0.0,0.0
2022-04-28 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,1116,0.0,0.0
2022-04-29 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,2212,0.0,0.0
2022-04-30 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,2273,0.0,0.0
2022-05-01 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,2192,0.0,0.0
2022-05-02 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,1437,0.0,0.0
2022-05-03 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,850,0.0,0.0
2022-05-04 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,2309,0.0,0.0
2022-05-05 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,6792,0.0,0.0
2022-05-06 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,6161,0.0,0.0
2022-05-07 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,1801,0.0,0.0
2022-05-08 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,1253,0.0,0.0
2022-05-09 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,548,0.0,0.0
2022-05-10 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,735,0.0,0.0
2022-05-11 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,4.999999873689376e-06,4.999999873689376e-06,6561,0.0,0.0
