TIMESTAMP,KRIPTO_OPEN_PRICE_USD,KRIPTO_HIGH_PRICE_USD,KRIPTO_LOW_PRICE_USD,KRIPTO_CLOSE_PRICE_USD,KRIPTO_VOLUME_USD,KRIPTO_DIVIDENDS_USD,KRIPTO_STOCK_SPLITS_USD
2022-06-27 00:00:00+00:00,0.002005999907851219,0.002116000046953559,0.002001000102609396,0.0021039999555796385,53317,0.0,0.0
2022-06-28 00:00:00+00:00,0.0021039999555796385,0.0021410000044852495,0.001908999984152615,0.0019480000482872128,53882,0.0,0.0
2022-06-29 00:00:00+00:00,0.0019480000482872128,0.001986999996006489,0.0017030000453814864,0.0017940000398084521,62838,0.0,0.0
2022-06-30 00:00:00+00:00,0.0017940000398084521,0.0018729999428614974,0.001567999948747456,0.0017740000039339066,99972,0.0,0.0
2022-07-01 00:00:00+00:00,0.0017740000039339066,0.0018230000277981162,0.0016250000335276127,0.001643999945372343,57530,0.0,0.0
2022-07-02 00:00:00+00:00,0.001643999945372343,0.0017340000486001372,0.001630999962799251,0.0016710000345483422,30594,0.0,0.0
2022-07-03 00:00:00+00:00,0.0016710000345483422,0.0017419999931007624,0.001614999957382679,0.0017049999441951513,44947,0.0,0.0
2022-07-04 00:00:00+00:00,0.0017049999441951513,0.0017689999658614397,0.0016449999529868364,0.0016980000073090196,64546,0.0,0.0
2022-07-05 00:00:00+00:00,0.0016980000073090196,0.001715000020340085,0.0015930000226944685,0.0016769999638199806,67422,0.0,0.0
2022-07-06 00:00:00+00:00,0.0016759999562054873,0.0017160000279545784,0.0014850000152364373,0.0015259999781847,63372,0.0,0.0
2022-07-07 00:00:00+00:00,0.0015259999781847,0.001585999969393015,0.001145999995060265,0.0012019999558106065,244334,0.0,0.0
2022-07-08 00:00:00+00:00,0.0012019999558106065,0.0019450000254437327,0.0011119999689981341,0.0014900000533089042,403686,0.0,0.0
2022-07-09 00:00:00+00:00,0.0014900000533089042,0.0016080000204965472,0.001339999958872795,0.0014149999478831887,108661,0.0,0.0
2022-07-10 00:00:00+00:00,0.0014149999478831887,0.0015920000150799751,0.0013630000175908208,0.0014319999609142542,47881,0.0,0.0
2022-07-11 00:00:00+00:00,0.0014319999609142542,0.001614999957382679,0.0013920000055804849,0.0014380000066012144,85909,0.0,0.0
2022-07-12 00:00:00+00:00,0.0014380000066012144,0.001554999966174364,0.0013089999556541443,0.0013419999741017818,62270,0.0,0.0
2022-07-13 00:00:00+00:00,0.0013419999741017818,0.0014349999837577343,0.0012519999872893095,0.0013640000252053142,85233,0.0,0.0
2022-07-14 00:00:00+00:00,0.001366000040434301,0.0015239999629557133,0.0012659999774768949,0.0013020000187680125,146925,0.0,0.0
2022-07-15 00:00:00+00:00,0.0013020000187680125,0.0013549999566748738,0.0012400000123307109,0.0012400000123307109,60724,0.0,0.0
2022-07-16 00:00:00+00:00,0.0012400000123307109,0.0013129999861121178,0.0009529999806545675,0.0010189999593421817,187053,0.0,0.0
2022-07-17 00:00:00+00:00,0.0010189999593421817,0.0012959999730810523,0.0009919999865815043,0.001129999989643693,95803,0.0,0.0
2022-07-18 00:00:00+00:00,0.001129999989643693,0.001639000023715198,0.0011129999766126275,0.0014939999673515558,781604,0.0,0.0
2022-07-19 00:00:00+00:00,0.0014939999673515558,0.0017480000387877226,0.0013849999522790313,0.0015480000292882323,396120,0.0,0.0
2022-07-20 00:00:00+00:00,0.0015480000292882323,0.0016029999824240804,0.0014830000000074506,0.0014900000533089042,107307,0.0,0.0
2022-07-21 00:00:00+00:00,0.0014900000533089042,0.001677999971434474,0.0014830000000074506,0.0016299999551847577,158307,0.0,0.0
2022-07-22 00:00:00+00:00,0.001636000000871718,0.0016880000475794077,0.001541999983601272,0.0016060000052675605,90616,0.0,0.0
2022-07-23 00:00:00+00:00,0.0016060000052675605,0.0016129999421536922,0.0014990000054240227,0.0015160000184550881,42598,0.0,0.0
