TIMESTAMP,CET_OPEN_PRICE_USD,CET_HIGH_PRICE_USD,CET_LOW_PRICE_USD,CET_CLOSE_PRICE_USD,CET_VOLUME_USD,CET_DIVIDENDS_USD,CET_STOCK_SPLITS_USD
2018-10-23 00:00:00+00:00,0.0209950003772974,0.021358000114560127,0.0209950003772974,0.021358000114560127,0,0.0,0.0
2018-10-24 00:00:00+00:00,0.02080399915575981,0.022151000797748566,0.018503999337553978,0.019102999940514565,0,0.0,0.0
2018-10-25 00:00:00+00:00,0.01901100017130375,0.019039999693632126,0.017145000398159027,0.017774000763893127,0,0.0,0.0
2018-10-26 00:00:00+00:00,0.0177449993789196,0.017819000408053398,0.016363000497221947,0.017548000440001488,0,0.0,0.0
2018-10-27 00:00:00+00:00,0.01751900091767311,0.01751900091767311,0.01590000092983246,0.016241999343037605,0,0.0,0.0
2018-10-28 00:00:00+00:00,0.01625099964439869,0.01738400012254715,0.01599700003862381,0.01699800044298172,0,0.0,0.0
2018-10-29 00:00:00+00:00,0.01692900061607361,0.01781499944627285,0.016123000532388687,0.016325000673532486,0,0.0,0.0
2018-10-30 00:00:00+00:00,0.016332000494003296,0.016332000494003296,0.014457999728620052,0.015258999541401863,0,0.0,0.0
2018-10-31 00:00:00+00:00,0.01527199987322092,0.01527199987322092,0.01308900024741888,0.013755000196397305,0,0.0,0.0
2018-11-01 00:00:00+00:00,0.01371300034224987,0.01371300034224987,0.011986000463366508,0.012160000391304493,0,0.0,0.0
2018-11-02 00:00:00+00:00,0.012083999812602997,0.014649000018835068,0.012040000408887863,0.013632000423967838,0,0.0,0.0
2018-11-03 00:00:00+00:00,0.013636000454425812,0.013636000454425812,0.011010999791324139,0.011832999996840954,0,0.0,0.0
2018-11-04 00:00:00+00:00,0.011780000291764736,0.01234699971973896,0.011433999985456467,0.012257000431418419,0,0.0,0.0
2018-11-05 00:00:00+00:00,0.012304999865591526,0.012388000264763832,0.011648000217974186,0.011971999891102314,0,0.0,0.0
2018-11-06 00:00:00+00:00,0.011986000463366508,0.012140000239014626,0.011339000426232815,0.011963999830186367,0,0.0,0.0
