TIMESTAMP,RABI_OPEN_PRICE_USD,RABI_HIGH_PRICE_USD,RABI_LOW_PRICE_USD,RABI_CLOSE_PRICE_USD,RABI_VOLUME_USD,RABI_DIVIDENDS_USD,RABI_STOCK_SPLITS_USD
2024-03-05 00:00:00+00:00,0.07093100249767303,0.08361399918794632,0.07092200219631195,0.07671400159597397,452027,0.0,0.0
2024-03-06 00:00:00+00:00,0.07671400159597397,0.07673899829387665,0.06758099794387817,0.07167699933052063,197246,0.0,0.0
2024-03-07 00:00:00+00:00,0.07167699933052063,0.09193500131368637,0.0703129991889,0.08432800322771072,243910,0.0,0.0
2024-03-08 00:00:00+00:00,0.08432800322771072,0.09440299868583679,0.07142599672079086,0.07266700267791748,472330,0.0,0.0
2024-03-09 00:00:00+00:00,0.07266700267791748,0.07945100218057632,0.06648100167512894,0.07205799967050552,522286,0.0,0.0
2024-03-10 00:00:00+00:00,0.07205799967050552,0.09397800266742706,0.06961099803447723,0.07372800260782242,471089,0.0,0.0
2024-03-11 00:00:00+00:00,0.07372800260782242,0.08136200159788132,0.07268299907445908,0.07769100368022919,333996,0.0,0.0
2024-03-12 00:00:00+00:00,0.07769100368022919,0.08163700252771378,0.07596100121736526,0.07715900242328644,240400,0.0,0.0
2024-03-13 00:00:00+00:00,0.07715900242328644,0.09290499985218048,0.07474800199270248,0.08824300020933151,263357,0.0,0.0
2024-03-14 00:00:00+00:00,0.08824300020933151,0.09707999974489212,0.08815299719572067,0.09635999798774719,445399,0.0,0.0
2024-03-15 00:00:00+00:00,0.09635999798774719,0.10166999697685242,0.09611299633979797,0.09678100049495697,192951,0.0,0.0
2024-03-16 00:00:00+00:00,0.09678100049495697,0.09704200178384781,0.09530799835920334,0.0963980033993721,199445,0.0,0.0
2024-03-17 00:00:00+00:00,0.0963980033993721,0.0968559980392456,0.09410300105810165,0.09626500308513641,195542,0.0,0.0
2024-03-18 00:00:00+00:00,0.09617800265550613,0.09693200141191483,0.09432400017976761,0.09563399851322174,197594,0.0,0.0
2024-03-19 00:00:00+00:00,0.09595400094985962,0.10125400125980377,0.09570199996232986,0.09993100166320801,198383,0.0,0.0
2024-03-20 00:00:00+00:00,0.09993100166320801,0.10176900029182434,0.09856600314378738,0.09885700047016144,190888,0.0,0.0
2024-03-21 00:00:00+00:00,0.09885700047016144,0.10062900185585022,0.09811700135469437,0.09900899976491928,193933,0.0,0.0
2024-03-22 00:00:00+00:00,0.09900899976491928,0.12092600017786026,0.09608899801969528,0.12009699642658234,223825,0.0,0.0
2024-03-23 00:00:00+00:00,0.12009699642658234,0.13705599308013916,0.1193080022931099,0.13683700561523438,215688,0.0,0.0
2024-03-24 00:00:00+00:00,0.13683700561523438,0.13775399327278137,0.13646599650382996,0.13740399479866028,205891,0.0,0.0
2024-03-25 00:00:00+00:00,0.13740399479866028,0.15042200684547424,0.13627000153064728,0.15000100433826447,210007,0.0,0.0
2024-03-26 00:00:00+00:00,0.15000100433826447,0.16983699798583984,0.14913800358772278,0.16883400082588196,233594,0.0,0.0
2024-03-27 00:00:00+00:00,0.16883400082588196,0.16973699629306793,0.1683180034160614,0.168954998254776,271894,0.0,0.0
2024-03-28 00:00:00+00:00,0.168954998254776,0.17526200413703918,0.16870500147342682,0.1742819994688034,264230,0.0,0.0
2024-03-29 00:00:00+00:00,0.1742819994688034,0.18138399720191956,0.1731570065021515,0.18068699538707733,248100,0.0,0.0
2024-03-30 00:00:00+00:00,0.18068699538707733,0.18259499967098236,0.18049299716949463,0.18182000517845154,211796,0.0,0.0
2024-03-31 00:00:00+00:00,0.18182000517845154,0.1819169968366623,0.17994800209999084,0.18064799904823303,175511,0.0,0.0
2024-04-01 00:00:00+00:00,0.18064799904823303,0.18171599507331848,0.1800680011510849,0.1808210015296936,238557,0.0,0.0
2024-04-02 00:00:00+00:00,0.1808210015296936,0.19000199437141418,0.18014299869537354,0.1805039942264557,231794,0.0,0.0
2024-04-03 00:00:00+00:00,0.1805039942264557,0.1814579963684082,0.18021400272846222,0.1808439940214157,284939,0.0,0.0
2024-04-04 00:00:00+00:00,0.1808439940214157,0.18149599432945251,0.18012699484825134,0.18121600151062012,259200,0.0,0.0
2024-04-05 00:00:00+00:00,0.18121600151062012,0.21611200273036957,0.18008999526500702,0.2113109976053238,366466,0.0,0.0
2024-04-06 00:00:00+00:00,0.2113109976053238,0.2167699933052063,0.21001499891281128,0.2157759964466095,251698,0.0,0.0
2024-04-07 00:00:00+00:00,0.2157759964466095,0.21700699627399445,0.21020300686359406,0.21349599957466125,258553,0.0,0.0
2024-04-08 00:00:00+00:00,0.21349599957466125,0.21452899277210236,0.21024799346923828,0.2121880054473877,279055,0.0,0.0
2024-04-09 00:00:00+00:00,0.2121880054473877,0.21420599520206451,0.2102240025997162,0.21261300146579742,190154,0.0,0.0
2024-04-10 00:00:00+00:00,0.21261300146579742,0.3326230049133301,0.20386500656604767,0.31937500834465027,413898,0.0,0.0
2024-04-11 00:00:00+00:00,0.31937500834465027,0.35504698753356934,0.28014901280403137,0.33792099356651306,212023,0.0,0.0
2024-04-12 00:00:00+00:00,0.33792099356651306,0.3972089886665344,0.2615030109882355,0.2912989854812622,299478,0.0,0.0
2024-04-13 00:00:00+00:00,0.2912989854812622,0.2930159866809845,0.27808600664138794,0.28071799874305725,244384,0.0,0.0
2024-04-14 00:00:00+00:00,0.28071799874305725,0.2819949984550476,0.2647710144519806,0.2669459879398346,285182,0.0,0.0
2024-04-15 00:00:00+00:00,0.2662709951400757,0.2683500051498413,0.261898010969162,0.2659960091114044,136303,0.0,0.0
2024-04-16 00:00:00+00:00,0.2659960091114044,0.26754799485206604,0.25290098786354065,0.2563050091266632,102380,0.0,0.0
2024-04-17 00:00:00+00:00,0.25505200028419495,0.2570759952068329,0.24667300283908844,0.24998100101947784,235939,0.0,0.0
2024-04-18 00:00:00+00:00,0.24998100101947784,0.24998100101947784,0.22928500175476074,0.22931000590324402,321893,0.0,0.0
2024-04-19 00:00:00+00:00,0.22931000590324402,0.23354999721050262,0.2091590017080307,0.22225399315357208,276450,0.0,0.0
2024-04-20 00:00:00+00:00,0.22225399315357208,0.2226170003414154,0.21330100297927856,0.21754899621009827,329841,0.0,0.0
2024-04-21 00:00:00+00:00,0.21861599385738373,0.2312760055065155,0.20923000574111938,0.20928600430488586,296667,0.0,0.0
2024-04-22 00:00:00+00:00,0.20928600430488586,0.23613399267196655,0.18622399866580963,0.20234699547290802,258351,0.0,0.0
2024-04-23 00:00:00+00:00,0.20234699547290802,0.2026980072259903,0.16619400680065155,0.1805109977722168,255958,0.0,0.0
2024-04-24 00:00:00+00:00,0.18045799434185028,0.18705199658870697,0.174003005027771,0.17877599596977234,241230,0.0,0.0
2024-04-25 00:00:00+00:00,0.17877599596977234,0.18120799958705902,0.1710740029811859,0.17600099742412567,252150,0.0,0.0
2024-04-26 00:00:00+00:00,0.17600099742412567,0.18136900663375854,0.1702670007944107,0.18136900663375854,315209,0.0,0.0
2024-04-27 00:00:00+00:00,0.18136900663375854,0.18207299709320068,0.1768539994955063,0.17963600158691406,324709,0.0,0.0
2024-04-28 00:00:00+00:00,0.17963600158691406,0.1806430071592331,0.17632099986076355,0.17971199750900269,381222,0.0,0.0
2024-04-29 00:00:00+00:00,0.17971199750900269,0.1838109940290451,0.17682699859142303,0.18380999565124512,326151,0.0,0.0
2024-04-30 00:00:00+00:00,0.18380999565124512,0.18837200105190277,0.1767919957637787,0.18135899305343628,328288,0.0,0.0
2024-05-01 00:00:00+00:00,0.18135899305343628,0.1867929995059967,0.1773180067539215,0.18519000709056854,321553,0.0,0.0
