TIMESTAMP,POOLX_OPEN_PRICE_USD,POOLX_HIGH_PRICE_USD,POOLX_LOW_PRICE_USD,POOLX_CLOSE_PRICE_USD,POOLX_VOLUME_USD,POOLX_DIVIDENDS_USD,POOLX_STOCK_SPLITS_USD
2023-03-28 00:00:00+00:00,0.05657999962568283,0.0727429986000061,0.04775400087237358,0.05308099836111069,60743,0.0,0.0
2023-03-29 00:00:00+00:00,0.052848998457193375,0.06627999991178513,0.051580000668764114,0.05386099964380264,61280,0.0,0.0
2023-03-30 00:00:00+00:00,0.05409599840641022,0.06142599880695343,0.03486200049519539,0.035562001168727875,46404,0.0,0.0
2023-03-31 00:00:00+00:00,0.03555599972605705,3.5185799598693848,0.03196899965405464,0.038715001195669174,1373939,0.0,0.0
2023-04-01 00:00:00+00:00,0.03854399919509888,3.721421003341675,0.037971001118421555,3.705457925796509,1724908,0.0,0.0
2023-04-02 00:00:00+00:00,3.5956509113311768,4.25746488571167,3.568598985671997,4.2565531730651855,2657772,0.0,0.0
2023-04-03 00:00:00+00:00,4.257813930511475,4.276455879211426,3.637049913406372,3.674504041671753,2643979,0.0,0.0
2023-04-04 00:00:00+00:00,3.674504041671753,3.7749440670013428,3.569417953491211,3.7724289894104004,2482277,0.0,0.0
2023-04-05 00:00:00+00:00,3.7582499980926514,4.018056869506836,3.7431819438934326,3.9758620262145996,8328167,0.0,0.0
2023-04-06 00:00:00+00:00,3.9762349128723145,4.122501850128174,3.755362033843994,4.0783162117004395,8012633,0.0,0.0
2023-04-07 00:00:00+00:00,4.076850891113281,4.221505165100098,3.9335849285125732,3.9787440299987793,1759979,0.0,0.0
2023-04-08 00:00:00+00:00,3.977972984313965,4.091584205627441,3.9283909797668457,3.9455549716949463,2121091,0.0,0.0
2023-04-09 00:00:00+00:00,3.9486069679260254,3.953394889831543,3.779254913330078,3.843337059020996,2063158,0.0,0.0
2023-04-10 00:00:00+00:00,3.8417809009552,4.335144996643066,3.839931011199951,4.246679782867432,2235747,0.0,0.0
2023-04-11 00:00:00+00:00,4.246467113494873,4.626739025115967,4.175774097442627,4.531268119812012,3102003,0.0,0.0
2023-04-12 00:00:00+00:00,4.532136917114258,4.9259490966796875,4.460868835449219,4.859591960906982,3206601,0.0,0.0
2023-04-13 00:00:00+00:00,4.697441101074219,4.9887471199035645,4.686319828033447,4.696572780609131,2896728,0.0,0.0
2023-04-14 00:00:00+00:00,4.696572780609131,4.8672308921813965,4.691871166229248,4.747119903564453,3103532,0.0,0.0
2023-04-15 00:00:00+00:00,4.7464141845703125,5.076338768005371,4.662777900695801,4.746283054351807,3319690,0.0,0.0
2023-04-16 00:00:00+00:00,4.746872901916504,4.78640604019165,4.357950210571289,4.471877098083496,3296581,0.0,0.0
2023-04-17 00:00:00+00:00,4.471652984619141,4.4856672286987305,4.267335891723633,4.372076034545898,2895530,0.0,0.0
2023-04-18 00:00:00+00:00,4.3724799156188965,4.469376087188721,4.299036026000977,4.363030910491943,2705938,0.0,0.0
2023-04-19 00:00:00+00:00,4.363364219665527,4.461422920227051,4.199758052825928,4.216104030609131,2575785,0.0,0.0
2023-04-20 00:00:00+00:00,4.217313766479492,4.24496603012085,3.9219679832458496,3.9424281120300293,3251149,0.0,0.0
2023-04-21 00:00:00+00:00,3.942023992538452,4.034159183502197,3.869702100753784,3.8831169605255127,2842647,0.0,0.0
