TIMESTAMP,CAT26788_OPEN_PRICE_USD,CAT26788_HIGH_PRICE_USD,CAT26788_LOW_PRICE_USD,CAT26788_CLOSE_PRICE_USD,CAT26788_VOLUME_USD,CAT26788_DIVIDENDS_USD,CAT26788_STOCK_SPLITS_USD
2023-10-05 00:00:00+00:00,0.003341000061482191,0.003341000061482191,0.001597000053152442,0.001601999974809587,3047806,0.0,0.0
2023-10-06 00:00:00+00:00,0.001601999974809587,0.0017890000017359853,0.0013930000131949782,0.0014669999945908785,533190,0.0,0.0
2023-10-07 00:00:00+00:00,0.0014669999945908785,0.001474000047892332,0.001322000054642558,0.0013810000382363796,253884,0.0,0.0
2023-10-08 00:00:00+00:00,0.0013810000382363796,0.0013960000360384583,0.0013409999664872885,0.001395000028423965,170540,0.0,0.0
2023-10-09 00:00:00+00:00,0.001395000028423965,0.001395000028423965,0.0010809999657794833,0.0010809999657794833,205632,0.0,0.0
2023-10-10 00:00:00+00:00,0.0010809999657794833,0.0011109999613836408,0.0008229999803006649,0.0008270000107586384,211251,0.0,0.0
2023-10-11 00:00:00+00:00,0.0008270000107586384,0.0008399999933317304,0.0006810000049881637,0.0007619999814778566,134974,0.0,0.0
2023-10-12 00:00:00+00:00,0.0007619999814778566,0.0008219999726861715,0.0006849999772384763,0.0007050000131130219,117697,0.0,0.0
2023-10-13 00:00:00+00:00,0.0007050000131130219,0.0007210000185295939,0.0006619999767281115,0.000666000007186085,48872,0.0,0.0
2023-10-14 00:00:00+00:00,0.000666000007186085,0.0006970000104047358,0.0006639999919570982,0.0006890000076964498,36727,0.0,0.0
2023-10-15 00:00:00+00:00,0.0006890000076964498,0.0007270000060088933,0.0006380000268109143,0.0006469999789260328,70951,0.0,0.0
2023-10-16 00:00:00+00:00,0.0006479999865405262,0.000686999992467463,0.0005849999724887311,0.0006009999779053032,80284,0.0,0.0
2023-10-17 00:00:00+00:00,0.0006009999779053032,0.0006099999882280827,0.0005879999953322113,0.00060299999313429,61168,0.0,0.0
2023-10-18 00:00:00+00:00,0.00060299999313429,0.0006070000235922635,0.00056900002527982,0.000582000007852912,42080,0.0,0.0
2023-10-19 00:00:00+00:00,0.000582000007852912,0.0009609999833628535,0.0005569999921135604,0.0008580000139772892,177883,0.0,0.0
2023-10-20 00:00:00+00:00,0.0008580000139772892,0.0009710000013001263,0.0008249999955296516,0.0008909999742172658,160222,0.0,0.0
2023-10-21 00:00:00+00:00,0.0008900000248104334,0.0009599999757483602,0.0007469999836757779,0.0007529999711550772,71092,0.0,0.0
2023-10-22 00:00:00+00:00,0.0007529999711550772,0.000838999985717237,0.0007029999978840351,0.0008270000107586384,83109,0.0,0.0
2023-10-23 00:00:00+00:00,0.0008299999753944576,0.0008350000134669244,0.0007249999907799065,0.0007309999782592058,33149,0.0,0.0
2023-10-24 00:00:00+00:00,0.0007309999782592058,0.0007529999711550772,0.0007309999782592058,0.0007459999760612845,29363,0.0,0.0
2023-10-25 00:00:00+00:00,0.0007459999760612845,0.0007949999999254942,0.000737000023946166,0.0007600000244565308,51671,0.0,0.0
2023-10-26 00:00:00+00:00,0.0007600000244565308,0.0007769999792799354,0.0007379999733529985,0.0007389999809674919,33700,0.0,0.0
2023-10-27 00:00:00+00:00,0.0007389999809674919,0.0007389999809674919,0.0007159999804571271,0.0007159999804571271,30665,0.0,0.0
2023-10-28 00:00:00+00:00,0.0007159999804571271,0.0007970000151544809,0.0007159999804571271,0.0007949999999254942,38794,0.0,0.0
2023-10-29 00:00:00+00:00,0.0007949999999254942,0.0007960000075399876,0.0007130000158213079,0.0007200000109151006,45478,0.0,0.0
2023-10-30 00:00:00+00:00,0.0007200000109151006,0.0007520000217482448,0.0007200000109151006,0.0007340000011026859,28890,0.0,0.0
2023-10-31 00:00:00+00:00,0.0007340000011026859,0.0007399999885819852,0.0007210000185295939,0.00072900002123788,36538,0.0,0.0
2023-11-01 00:00:00+00:00,0.00072900002123788,0.0007340000011026859,0.0007169999880716205,0.0007210000185295939,30860,0.0,0.0
2023-11-02 00:00:00+00:00,0.0007210000185295939,0.0007259999983943999,0.0007089999853633344,0.0007089999853633344,36216,0.0,0.0
2023-11-03 00:00:00+00:00,0.0007089999853633344,0.00072900002123788,0.0006970000104047358,0.0006970000104047358,48145,0.0,0.0
2023-11-04 00:00:00+00:00,0.0006970000104047358,0.0007469999836757779,0.000661000027321279,0.0007229999755509198,73542,0.0,0.0
2023-11-05 00:00:00+00:00,0.0007229999755509198,0.0007229999755509198,0.0006430000066757202,0.0006929999799467623,43840,0.0,0.0
2023-11-06 00:00:00+00:00,0.000691999972332269,0.0006949999951757491,0.0006760000251233578,0.0006830000202171504,20976,0.0,0.0
2023-11-07 00:00:00+00:00,0.000686999992467463,0.0006910000229254365,0.000674000009894371,0.0006820000126026571,19834,0.0,0.0
2023-11-08 00:00:00+00:00,0.0006820000126026571,0.0007009999826550484,0.0006750000175088644,0.0006750000175088644,18911,0.0,0.0
2023-11-09 00:00:00+00:00,0.0006750000175088644,0.0006750000175088644,0.0006629999843426049,0.0006680000224150717,32005,0.0,0.0
2023-11-10 00:00:00+00:00,0.0006680000224150717,0.0006699999794363976,0.0006430000066757202,0.0006479999865405262,25916,0.0,0.0
2023-11-11 00:00:00+00:00,0.0006479999865405262,0.0006639999919570982,0.0006479999865405262,0.0006510000093840063,21503,0.0,0.0
2023-11-12 00:00:00+00:00,0.0006510000093840063,0.0006849999772384763,0.000645000021904707,0.0006500000017695129,40781,0.0,0.0
2023-11-13 00:00:00+00:00,0.0006500000017695129,0.000653000024612993,0.0006339999963529408,0.0006389999762177467,30622,0.0,0.0
2023-11-14 00:00:00+00:00,0.0006389999762177467,0.000666000007186085,0.0005920000257901847,0.0006360000115819275,50653,0.0,0.0
2023-11-15 00:00:00+00:00,0.0006360000115819275,0.0006459999713115394,0.0005949999904260039,0.000615999975707382,54340,0.0,0.0
2023-11-16 00:00:00+00:00,0.000615999975707382,0.000623999978415668,0.0006130000110715628,0.0006150000263005495,26340,0.0,0.0
2023-11-17 00:00:00+00:00,0.0006150000263005495,0.0006210000137798488,0.0005830000154674053,0.0005859999801032245,39666,0.0,0.0
2023-11-18 00:00:00+00:00,0.0005859999801032245,0.000590000010561198,0.0005540000274777412,0.000590000010561198,33854,0.0,0.0
2023-11-19 00:00:00+00:00,0.000590000010561198,0.0006220000213943422,0.0005610000225715339,0.0006150000263005495,48882,0.0,0.0
2023-11-20 00:00:00+00:00,0.0006150000263005495,0.0006300000241026282,0.0006070000235922635,0.000610999995842576,29045,0.0,0.0
2023-11-21 00:00:00+00:00,0.000610999995842576,0.0006169999833218753,0.0005629999795928597,0.00056900002527982,35759,0.0,0.0
2023-11-22 00:00:00+00:00,0.00056900002527982,0.0005879999953322113,0.0004959999932907522,0.000514000013936311,68085,0.0,0.0
2023-11-23 00:00:00+00:00,0.000514000013936311,0.0005559999844990671,0.0005130000063218176,0.0005419999943114817,37993,0.0,0.0
2023-11-24 00:00:00+00:00,0.0005419999943114817,0.0005419999943114817,0.0005310000269673765,0.0005419999943114817,28056,0.0,0.0
2023-11-25 00:00:00+00:00,0.0005409999866969883,0.0005929999751970172,0.0005409999866969883,0.0005830000154674053,36206,0.0,0.0
2023-11-26 00:00:00+00:00,0.0005830000154674053,0.0005830000154674053,0.0005510000046342611,0.0005579999997280538,37701,0.0,0.0
2023-11-27 00:00:00+00:00,0.0005579999997280538,0.0005939999828115106,0.0005559999844990671,0.0005830000154674053,31713,0.0,0.0
2023-11-28 00:00:00+00:00,0.0005830000154674053,0.0006290000164881349,0.0005830000154674053,0.0006070000235922635,56033,0.0,0.0
2023-11-29 00:00:00+00:00,0.0006060000159777701,0.0006249999860301614,0.0005670000100508332,0.0005949999904260039,47939,0.0,0.0
2023-11-30 00:00:00+00:00,0.0005949999904260039,0.0006189999985508621,0.0005740000051446259,0.0006060000159777701,39046,0.0,0.0
2023-12-01 00:00:00+00:00,0.0006060000159777701,0.0007939999923110008,0.0006060000159777701,0.0007099999929778278,127505,0.0,0.0
2023-12-02 00:00:00+00:00,0.0007099999929778278,0.0008159999852068722,0.0007099999929778278,0.0007750000222586095,66286,0.0,0.0
2023-12-03 00:00:00+00:00,0.0007750000222586095,0.004927999805659056,0.0007750000222586095,0.002474999986588955,5439456,0.0,0.0
2023-12-04 00:00:00+00:00,0.002474999986588955,0.0025649999734014273,0.0016589999431744218,0.0020830000285059214,1952577,0.0,0.0
