TIMESTAMP,RJV_OPEN_PRICE_USD,RJV_HIGH_PRICE_USD,RJV_LOW_PRICE_USD,RJV_CLOSE_PRICE_USD,RJV_VOLUME_USD,RJV_DIVIDENDS_USD,RJV_STOCK_SPLITS_USD
2023-03-16 00:00:00+00:00,0.04696299880743027,0.08988600224256516,0.04696299880743027,0.08239500224590302,10698443,0.0,0.0
2023-03-17 00:00:00+00:00,0.08210399746894836,0.1379680037498474,0.08210399746894836,0.09960100054740906,13868362,0.0,0.0
2023-03-18 00:00:00+00:00,0.09979899972677231,0.10502099990844727,0.07093299925327301,0.08564399927854538,9145798,0.0,0.0
2023-03-19 00:00:00+00:00,0.08564399927854538,0.13092899322509766,0.08451800048351288,0.12066800147294998,7399170,0.0,0.0
2023-03-20 00:00:00+00:00,0.12092799693346024,0.14675100147724152,0.11207699775695801,0.12091600149869919,5431626,0.0,0.0
2023-03-21 00:00:00+00:00,0.12043900042772293,0.12531499564647675,0.09852299839258194,0.09852299839258194,3482841,0.0,0.0
2023-03-22 00:00:00+00:00,0.09831000119447708,0.11230599880218506,0.08178900182247162,0.09258700162172318,3194629,0.0,0.0
2023-03-23 00:00:00+00:00,0.09227599948644638,0.09671899676322937,0.07795599848031998,0.08405599743127823,3029932,0.0,0.0
2023-03-24 00:00:00+00:00,0.0840660035610199,0.09548100084066391,0.08153799921274185,0.08769399672746658,2056873,0.0,0.0
2023-03-25 00:00:00+00:00,0.08795200288295746,0.09478600323200226,0.08709199726581573,0.08978399634361267,1265329,0.0,0.0
2023-03-26 00:00:00+00:00,0.0897969976067543,0.09378699958324432,0.08562900125980377,0.08595500141382217,1265884,0.0,0.0
2023-03-27 00:00:00+00:00,0.08602800220251083,0.0888649970293045,0.07622800022363663,0.08005999773740768,1098928,0.0,0.0
2023-03-28 00:00:00+00:00,0.08034099638462067,0.08361999690532684,0.07240500301122665,0.07458700239658356,980657,0.0,0.0
2023-03-29 00:00:00+00:00,0.074413001537323,0.07945899665355682,0.06412100046873093,0.07060399651527405,1612016,0.0,0.0
2023-03-30 00:00:00+00:00,0.07089000195264816,0.07207299768924713,0.06107800081372261,0.06380300223827362,971355,0.0,0.0
2023-03-31 00:00:00+00:00,0.06379300355911255,0.06653200089931488,0.05826399847865105,0.06117299944162369,892139,0.0,0.0
2023-04-01 00:00:00+00:00,0.06102000176906586,0.06954000145196915,0.05890199914574623,0.0590750016272068,550229,0.0,0.0
2023-04-02 00:00:00+00:00,0.05975700169801712,0.06282699853181839,0.05585499852895737,0.057627998292446136,486808,0.0,0.0
2023-04-03 00:00:00+00:00,0.05703200027346611,0.06011899933218956,0.0545319989323616,0.059585001319646835,511495,0.0,0.0
2023-04-04 00:00:00+00:00,0.059585001319646835,0.06221900135278702,0.05767599865794182,0.06145799905061722,480694,0.0,0.0
2023-04-05 00:00:00+00:00,0.0614669993519783,0.06853699684143066,0.057735998183488846,0.05940600112080574,570308,0.0,0.0
2023-04-06 00:00:00+00:00,0.05936200171709061,0.05942099913954735,0.056703001260757446,0.05796600133180618,379264,0.0,0.0
2023-04-07 00:00:00+00:00,0.05795399844646454,0.05972899869084358,0.05706699937582016,0.05761700123548508,255124,0.0,0.0
2023-04-08 00:00:00+00:00,0.057569000869989395,0.05766800045967102,0.050547000020742416,0.05092199891805649,392449,0.0,0.0
2023-04-09 00:00:00+00:00,0.050923001021146774,0.055677998811006546,0.050859998911619186,0.05552399903535843,277385,0.0,0.0
2023-04-10 00:00:00+00:00,0.05524199828505516,0.05582299828529358,0.05047300085425377,0.05257900059223175,404402,0.0,0.0
