TIMESTAMP,PEGA_OPEN_PRICE_USD,PEGA_HIGH_PRICE_USD,PEGA_LOW_PRICE_USD,PEGA_CLOSE_PRICE_USD,PEGA_VOLUME_USD,PEGA_DIVIDENDS_USD,PEGA_STOCK_SPLITS_USD
2024-08-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11589,0.0,0.0
2024-08-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8559,0.0,0.0
2024-08-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,42180,0.0,0.0
2024-08-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11344,0.0,0.0
2024-08-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,13364,0.0,0.0
2024-08-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11639,0.0,0.0
2024-08-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10492,0.0,0.0
2024-08-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13224,0.0,0.0
2024-08-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,29514,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,11586,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,6216,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,4917,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,8866,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,1537,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,2135,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,9990,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,3330,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,1441,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,2362,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,1438,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,6742,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,3719,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,9509,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,1658,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,932,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,1313,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,4019,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,6773,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,2824,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,2167,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,106,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,1696,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,1736,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,1112,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,386,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,229,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,2806,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,570,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,2020,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,1592,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,2788,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,824,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,34755,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,5994,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,4001,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,545,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,5330,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,9903,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,2557,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,1844,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,3536,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,4557,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,3080,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,2482,0.0,0.0
2024-09-27 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,21433,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,8363,0.0,0.0
2024-09-29 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,23406,0.0,0.0
2024-09-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,14227,0.0,0.0
2024-10-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,47247,0.0,0.0
2024-10-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,17577,0.0,0.0
2024-10-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6562,0.0,0.0
2024-10-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11242,0.0,0.0
2024-10-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8680,0.0,0.0
2024-10-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9762,0.0,0.0
2024-10-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,52050,0.0,0.0
2024-10-08 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,45532,0.0,0.0
2024-10-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,14681,0.0,0.0
2024-10-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,20790,0.0,0.0
2024-10-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11306,0.0,0.0
2024-10-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,14553,0.0,0.0
2024-10-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,31910,0.0,0.0
2024-10-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,25435,0.0,0.0
2024-10-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8426,0.0,0.0
2024-10-16 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,51012,0.0,0.0
2024-10-17 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,107235,0.0,0.0
2024-10-18 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,51211,0.0,0.0
2024-10-19 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,35185,0.0,0.0
2024-10-20 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,66406,0.0,0.0
2024-10-21 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,31142,0.0,0.0
2024-10-22 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,46713,0.0,0.0
2024-10-23 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,33475,0.0,0.0
2024-10-24 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,25984,0.0,0.0
2024-10-25 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,39544,0.0,0.0
2024-10-26 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,18233,0.0,0.0
2024-10-27 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,31804,0.0,0.0
2024-10-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,34359,0.0,0.0
2024-10-29 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,53561,0.0,0.0
2024-10-30 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,17554,0.0,0.0
2024-10-31 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,17731,0.0,0.0
2024-11-01 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,24308,0.0,0.0
2024-11-02 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,20630,0.0,0.0
2024-11-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,25747,0.0,0.0
2024-11-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12930,0.0,0.0
2024-11-05 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,47374,0.0,0.0
2024-11-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,60282,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,11313,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,23802,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,2749,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,5912,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,2763,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,3669,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,1630,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,10000,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,906,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,3345,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,6194,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,4742,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,2184,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,1231,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,1566,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,2713,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,1853,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,2976,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,127,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,1116,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,174,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,2602,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,182,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,2941,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,1978,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,1252,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,84,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,618,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,732,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,733,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,1053,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,58,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,1707,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,589,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,210,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,951,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,358,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,273,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,864,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,639,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,167,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,106,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,159,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,160,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,182,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,253,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,3565,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,91,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,1265,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,26146,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,25547,0.0,0.0
2025-01-05 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,105006,0.0,0.0
2025-01-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,31642,0.0,0.0
2025-01-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,23419,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,5167,0.0,0.0
2025-01-09 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,3552,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,4619,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,10679,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,2459,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,2623,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,624,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,6466,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,582,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,5227,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,6980,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,6811,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,9027,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,1583,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,2987,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,6992,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,1037,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,107,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,140,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,642,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,1004,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,944,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,461,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,1450,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,379,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,250,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,177,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,338,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,513,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,33,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,27,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,494,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,22,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,18,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,600,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,347,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,148,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,58,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,33,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,1122,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,69,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,147,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,142,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,468,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,99,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-04-14 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,113,0.0,0.0
2025-06-01 00:00:00+00:00,7.25120301581228e-08,7.25120301581228e-08,7.25120301581228e-08,7.25120301581228e-08,6380,0.0,0.0
