TIMESTAMP,XRT36585_OPEN_PRICE_USD,XRT36585_HIGH_PRICE_USD,XRT36585_LOW_PRICE_USD,XRT36585_CLOSE_PRICE_USD,XRT36585_VOLUME_USD,XRT36585_DIVIDENDS_USD,XRT36585_STOCK_SPLITS_USD
2025-05-23 00:00:00+00:00,0.04050099849700928,0.04147600010037422,0.03869200125336647,0.039664000272750854,205103,0.0,0.0
2025-05-24 00:00:00+00:00,0.039664000272750854,0.040265001356601715,0.024488000199198723,0.027210000902414322,173066,0.0,0.0
2025-05-25 00:00:00+00:00,0.027210000902414322,0.02978700026869774,0.02709300071001053,0.028978999704122543,139206,0.0,0.0
2025-05-26 00:00:00+00:00,0.028978999704122543,0.030780000612139702,0.028860000893473625,0.030540000647306442,148756,0.0,0.0
2025-05-27 00:00:00+00:00,0.030540000647306442,0.03200799971818924,0.03024500049650669,0.030984999611973763,180433,0.0,0.0
2025-05-28 00:00:00+00:00,0.030984999611973763,0.03130299970507622,0.02804899960756302,0.028077000752091408,139514,0.0,0.0
2025-05-29 00:00:00+00:00,0.028077000752091408,0.028398999944329262,0.02717299945652485,0.028101999312639236,136408,0.0,0.0
2025-05-30 00:00:00+00:00,0.028101999312639236,0.028390999883413315,0.0263069998472929,0.026322999969124794,109956,0.0,0.0
2025-05-31 00:00:00+00:00,0.026322999969124794,0.02738099917769432,0.026033999398350716,0.026664000004529953,134243,0.0,0.0
2025-06-01 00:00:00+00:00,0.026664279401302338,0.027294106781482697,0.02656032145023346,0.027205295860767365,121431,0.0,0.0
