TIMESTAMP,SMIDGE_OPEN_PRICE_USD,SMIDGE_HIGH_PRICE_USD,SMIDGE_LOW_PRICE_USD,SMIDGE_CLOSE_PRICE_USD,SMIDGE_VOLUME_USD,SMIDGE_DIVIDENDS_USD,SMIDGE_STOCK_SPLITS_USD
2024-08-06 00:00:00+00:00,,,,0.0,2112,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,4161,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,6470,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,1548,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,2408,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,2425,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,452,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,575,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,1841,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,380,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,10374,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,1902,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,1395,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,3059,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,1858,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,5563,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,2924,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,2778,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,79,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,3440,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,486,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,2602,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,1252,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,3796,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,873,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,920,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,349,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,1181,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,9129,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,240,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,2186,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,377,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,127,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,76,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,263,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,816,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,5016,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,5758,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,2095,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,8055,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,417,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,470,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,169,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,595,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,1151,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,876,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,3605,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,5893,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,15129,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,164801,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,46315,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,11947,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,7646,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,11155,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,6498,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,1653,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,10853,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,496,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,1365,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,2957,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,3185,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,5223,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,6081,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,13025,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,7097,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,11582,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,1054,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,20272,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,10244,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,22686,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,5312,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,7249,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,3848,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,4635,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,2406,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,1269,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,1411,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,1727,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,1002,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,3385,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,3194,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,899,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,1299,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,242,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,1053,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,153,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,1576,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,6445,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,5074,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,1082,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,105210,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,35201,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,21344,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,35538,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,45424,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,13435,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,28909,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,874,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,7109,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,1479,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,6440,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,3023,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,1462,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,349,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,139,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,1027,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,873,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,1160,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,393,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,2921,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,1670,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,4356,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,1117,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,676,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,2835,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,941,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,1718,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,1476,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,1037,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,7931,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,658,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,8185,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,82,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,718,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,109,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,29260,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,6486,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,48,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,75,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,456,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,702,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,31053,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,1192,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,2874,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,383,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,47,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,1108,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,844,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,264,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,24,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,1227,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,147,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,261,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,44,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,2172,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,1355,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,950,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,117,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,317,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,1172,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,378,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,471,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,15,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,263,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,436,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,392,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,4810,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,312,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,288,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,598,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,510,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,182,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,269,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,37,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,13,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,736,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,1412,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,444,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,651,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,353,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,916,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,74,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,45,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,283,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,804,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,187,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,44,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,2295,0.0,0.0
2025-04-28 00:00:00+00:00,,,,0.0,68,0.0,0.0
2025-05-07 00:00:00+00:00,,,,0.0,29,0.0,0.0
2025-06-01 00:00:00+00:00,6.155650295047721e-11,6.155650295047721e-11,6.155650295047721e-11,6.155650295047721e-11,59,0.0,0.0
