TIMESTAMP,JAM_OPEN_PRICE_USD,JAM_HIGH_PRICE_USD,JAM_LOW_PRICE_USD,JAM_CLOSE_PRICE_USD,JAM_VOLUME_USD,JAM_DIVIDENDS_USD,JAM_STOCK_SPLITS_USD
2021-09-09 00:00:00+00:00,0.025366000831127167,0.029371000826358795,0.02498600073158741,0.028634000569581985,9414,0.0,0.0
2021-09-10 00:00:00+00:00,0.028634000569581985,0.02864000014960766,0.024281000718474388,0.024831999093294144,5993,0.0,0.0
2021-09-11 00:00:00+00:00,0.024833999574184418,0.02630399912595749,0.022679999470710754,0.02570899948477745,4299,0.0,0.0
2021-09-12 00:00:00+00:00,0.025713000446558,0.03177599981427193,0.0239889994263649,0.027223000302910805,10064,0.0,0.0
2021-09-13 00:00:00+00:00,0.027223000302910805,0.029596999287605286,0.025042999535799026,0.025953000411391258,3937,0.0,0.0
2021-09-14 00:00:00+00:00,0.025949999690055847,0.028620999306440353,0.02222600020468235,0.024486999958753586,15257,0.0,0.0
2021-09-15 00:00:00+00:00,0.024486999958753586,0.02743300050497055,0.02399500086903572,0.024651000276207924,6698,0.0,0.0
2021-09-16 00:00:00+00:00,0.024660000577569008,0.027772000059485435,0.024411000311374664,0.02613000012934208,13311,0.0,0.0
2021-09-17 00:00:00+00:00,0.02613300085067749,0.02613300085067749,0.02325800061225891,0.025030000135302544,6224,0.0,0.0
2021-09-18 00:00:00+00:00,0.025033999234437943,0.029440000653266907,0.024184999987483025,0.02518800087273121,9611,0.0,0.0
2021-09-19 00:00:00+00:00,0.02519099973142147,0.025752000510692596,0.023149000480771065,0.023163000121712685,10216,0.0,0.0
2021-09-20 00:00:00+00:00,0.02316500060260296,0.024277999997138977,0.020680999383330345,0.02207300066947937,5217,0.0,0.0
2021-09-21 00:00:00+00:00,0.022059999406337738,0.02520900033414364,0.02101299911737442,0.02206999994814396,9434,0.0,0.0
2021-09-22 00:00:00+00:00,0.022096000611782074,0.02650200016796589,0.02205600030720234,0.024460000917315483,4898,0.0,0.0
2021-09-23 00:00:00+00:00,0.024460000917315483,0.0261439997702837,0.02143000066280365,0.021754000335931778,7273,0.0,0.0
2021-09-24 00:00:00+00:00,0.021754000335931778,0.025955000892281532,0.021577000617980957,0.024980999529361725,4637,0.0,0.0
2021-09-25 00:00:00+00:00,0.02498600073158741,0.026616999879479408,0.023520000278949738,0.026325000450015068,3053,0.0,0.0
2021-09-26 00:00:00+00:00,0.026326000690460205,0.02875800058245659,0.023351000621914864,0.025273000821471214,4674,0.0,0.0
