TIMESTAMP,RAY_OPEN_PRICE_USD,RAY_HIGH_PRICE_USD,RAY_LOW_PRICE_USD,RAY_CLOSE_PRICE_USD,RAY_VOLUME_USD,RAY_DIVIDENDS_USD,RAY_STOCK_SPLITS_USD
2021-02-21 00:00:00+00:00,6.606200218200684,7.210324764251709,5.450169086456299,7.1961798667907715,43742805,0.0,0.0
2021-02-22 00:00:00+00:00,7.244552135467529,14.006437301635742,5.860596179962158,12.394729614257812,97041101,0.0,0.0
2021-02-23 00:00:00+00:00,12.382813453674316,12.764891624450684,9.557323455810547,9.771448135375977,65194616,0.0,0.0
2021-02-24 00:00:00+00:00,9.771285057067871,11.00573444366455,8.846725463867188,9.676497459411621,48336932,0.0,0.0
2021-02-25 00:00:00+00:00,9.681879997253418,10.883079528808594,8.435680389404297,8.617839813232422,41318605,0.0,0.0
2021-02-26 00:00:00+00:00,8.616412162780762,9.023138046264648,7.217320919036865,7.5516180992126465,21171005,0.0,0.0
2021-02-27 00:00:00+00:00,7.5517168045043945,7.786235809326172,5.965713024139404,6.502985954284668,12940449,0.0,0.0
2021-02-28 00:00:00+00:00,6.5047688484191895,6.534698963165283,4.859817028045654,5.765054225921631,20450131,0.0,0.0
2021-03-01 00:00:00+00:00,5.789205074310303,7.769765853881836,5.789205074310303,7.762372970581055,17833877,0.0,0.0
2021-03-02 00:00:00+00:00,7.752993106842041,8.309650421142578,6.247574806213379,7.110319137573242,23532681,0.0,0.0
2021-03-03 00:00:00+00:00,7.097623825073242,7.755377769470215,6.845154762268066,7.037929058074951,12058935,0.0,0.0
2021-03-04 00:00:00+00:00,7.020511150360107,7.77725076675415,6.353426933288574,6.767789840698242,14355090,0.0,0.0
2021-03-05 00:00:00+00:00,6.765644073486328,6.765647888183594,6.239675998687744,6.5263471603393555,7079001,0.0,0.0
2021-03-06 00:00:00+00:00,6.527072906494141,7.443782806396484,6.332263946533203,7.390689849853516,2142084,0.0,0.0
2021-03-07 00:00:00+00:00,7.390814781188965,7.854832172393799,6.991644859313965,7.748548984527588,9623385,0.0,0.0
2021-03-08 00:00:00+00:00,7.750906944274902,9.706131935119629,7.733845233917236,9.27581787109375,1956896,0.0,0.0
2021-03-09 00:00:00+00:00,9.294107437133789,10.423446655273438,9.056966781616211,10.071550369262695,10434627,0.0,0.0
2021-03-10 00:00:00+00:00,10.064075469970703,10.100439071655273,8.798203468322754,9.384577751159668,10816637,0.0,0.0
2021-03-11 00:00:00+00:00,9.37661361694336,10.723875045776367,9.035660743713379,10.336315155029297,7635228,0.0,0.0
2021-03-12 00:00:00+00:00,10.334077835083008,10.44591236114502,9.668486595153809,9.920050621032715,9692154,0.0,0.0
2021-03-13 00:00:00+00:00,9.91201400756836,11.419386863708496,9.47021198272705,11.091729164123535,7095121,0.0,0.0
2021-03-14 00:00:00+00:00,11.091601371765137,11.232765197753906,10.604077339172363,10.95628833770752,3490563,0.0,0.0
2021-03-15 00:00:00+00:00,10.952356338500977,11.511184692382812,10.310831069946289,10.660628318786621,7857919,0.0,0.0
2021-03-16 00:00:00+00:00,10.660558700561523,10.671111106872559,9.509481430053711,9.863061904907227,775967,0.0,0.0
2021-03-17 00:00:00+00:00,9.93242073059082,10.026349067687988,8.80082893371582,9.404465675354004,7099166,0.0,0.0
2021-03-18 00:00:00+00:00,9.404479026794434,9.533520698547363,8.838113784790039,9.223540306091309,2010005,0.0,0.0
2021-03-19 00:00:00+00:00,9.223831176757812,9.240642547607422,8.706890106201172,8.761214256286621,6918221,0.0,0.0
2021-03-20 00:00:00+00:00,8.760530471801758,9.4703950881958,8.690131187438965,8.925956726074219,6747516,0.0,0.0
2021-03-21 00:00:00+00:00,8.92359447479248,8.936470031738281,8.21277141571045,8.573822021484375,4429145,0.0,0.0
2021-03-22 00:00:00+00:00,8.576371192932129,9.437170028686523,8.405938148498535,8.834547996520996,7408160,0.0,0.0
2021-03-23 00:00:00+00:00,8.834770202636719,8.964670181274414,8.19680118560791,8.23276424407959,5825002,0.0,0.0
2021-03-24 00:00:00+00:00,8.233359336853027,8.5657377243042,7.696756839752197,7.747851848602295,4038205,0.0,0.0
2021-03-25 00:00:00+00:00,7.747747898101807,7.770798206329346,7.073886871337891,7.301289081573486,3624368,0.0,0.0
2021-03-26 00:00:00+00:00,7.300870895385742,8.037766456604004,7.27725887298584,8.037766456604004,2753215,0.0,0.0
2021-03-27 00:00:00+00:00,8.036465644836426,8.133381843566895,7.698400974273682,7.93303108215332,2321918,0.0,0.0
2021-03-28 00:00:00+00:00,7.933599948883057,8.787688255310059,7.881732940673828,8.620757102966309,4576415,0.0,0.0
2021-03-29 00:00:00+00:00,8.620468139648438,9.384552955627441,8.574602127075195,9.353157997131348,4227019,0.0,0.0
2021-03-30 00:00:00+00:00,9.352980613708496,9.801878929138184,9.201725959777832,9.278146743774414,5305535,0.0,0.0
2021-03-31 00:00:00+00:00,9.278159141540527,9.330348014831543,8.760246276855469,9.116448402404785,5697867,0.0,0.0
2021-04-01 00:00:00+00:00,9.114235877990723,9.30130672454834,8.782424926757812,8.9547758102417,6426622,0.0,0.0
2021-04-02 00:00:00+00:00,8.955217361450195,9.336650848388672,8.818395614624023,9.334070205688477,5646164,0.0,0.0
2021-04-03 00:00:00+00:00,9.335077285766602,10.36249828338623,9.277972221374512,9.4286527633667,13109108,0.0,0.0
2021-04-04 00:00:00+00:00,9.428474426269531,10.630413055419922,9.346898078918457,10.413188934326172,12066134,0.0,0.0
2021-04-05 00:00:00+00:00,10.413615226745605,10.486149787902832,9.725720405578613,9.887495994567871,12044433,0.0,0.0
2021-04-06 00:00:00+00:00,9.888551712036133,9.97429084777832,8.928730964660645,9.44678020477295,11482537,0.0,0.0
2021-04-07 00:00:00+00:00,9.448801040649414,9.56689167022705,8.577478408813477,8.976495742797852,13633130,0.0,0.0
2021-04-08 00:00:00+00:00,8.977449417114258,9.33322811126709,8.871587753295898,9.2527494430542,7373626,0.0,0.0
2021-04-09 00:00:00+00:00,9.252422332763672,11.633927345275879,9.148537635803223,11.230721473693848,24499569,0.0,0.0
