TIMESTAMP,GEON_OPEN_PRICE_USD,GEON_HIGH_PRICE_USD,GEON_LOW_PRICE_USD,GEON_CLOSE_PRICE_USD,GEON_VOLUME_USD,GEON_DIVIDENDS_USD,GEON_STOCK_SPLITS_USD
2022-08-03 00:00:00+00:00,0.0008750000270083547,0.0023529999889433384,0.0008689999813213944,0.001395000028423965,28,0.0,0.0
2022-08-04 00:00:00+00:00,0.001395000028423965,0.0015040000434964895,0.0010300000431016088,0.0010679999832063913,4,0.0,0.0
2022-08-05 00:00:00+00:00,0.0010679999832063913,0.0017330000409856439,0.0010659999679774046,0.0014649999793618917,9,0.0,0.0
2022-08-06 00:00:00+00:00,0.0014659999869763851,0.0015699999639764428,0.001433999976143241,0.0015269999857991934,0,0.0,0.0
2022-08-07 00:00:00+00:00,0.0015269999857991934,0.001551999943330884,0.0011970000341534615,0.0012029999634250998,3,0.0,0.0
2022-08-08 00:00:00+00:00,0.0011950000189244747,0.0013340000296011567,0.0011790000135079026,0.0012400000123307109,0,0.0,0.0
2022-08-09 00:00:00+00:00,0.0012410000199452043,0.0012410000199452043,0.0012410000199452043,0.0012410000199452043,0,0.0,0.0
2022-08-10 00:00:00+00:00,0.0012410000199452043,0.0012410000199452043,0.0012410000199452043,0.0012410000199452043,0,0.0,0.0
2022-08-11 00:00:00+00:00,0.0012410000199452043,0.0012410000199452043,0.0012410000199452043,0.0012410000199452043,0,0.0,0.0
2022-08-12 00:00:00+00:00,0.0012410000199452043,0.0012410000199452043,0.0012410000199452043,0.0012410000199452043,0,0.0,0.0
2022-08-13 00:00:00+00:00,0.0012410000199452043,0.0012410000199452043,0.0012410000199452043,0.0012410000199452043,0,0.0,0.0
2022-08-14 00:00:00+00:00,0.0012410000199452043,0.0015259999781847,0.0012410000199452043,0.0015119999879971147,4,0.0,0.0
2022-08-15 00:00:00+00:00,0.0015119999879971147,0.001550000044517219,0.0014029999729245901,0.001415999955497682,0,0.0,0.0
2022-08-16 00:00:00+00:00,0.001415999955497682,0.001415999955497682,0.001415999955497682,0.001415999955497682,0,0.0,0.0
2022-08-17 00:00:00+00:00,0.001415999955497682,0.001415999955497682,0.001415999955497682,0.001415999955497682,0,0.0,0.0
2022-08-18 00:00:00+00:00,0.001415999955497682,0.001420999993570149,0.0011449999874457717,0.0011530000483617187,3,0.0,0.0
