TIMESTAMP,BTBS_OPEN_PRICE_USD,BTBS_HIGH_PRICE_USD,BTBS_LOW_PRICE_USD,BTBS_CLOSE_PRICE_USD,BTBS_VOLUME_USD,BTBS_DIVIDENDS_USD,BTBS_STOCK_SPLITS_USD
2021-07-29 00:00:00+00:00,0.45510101318359375,0.48311400413513184,0.4512479901313782,0.48105400800704956,199542,0.0,0.0
2021-07-30 00:00:00+00:00,0.48098400235176086,0.5029090046882629,0.48064500093460083,0.49251100420951843,96809,0.0,0.0
2021-07-31 00:00:00+00:00,0.49263501167297363,0.5013239979743958,0.48133599758148193,0.49929600954055786,26133,0.0,0.0
2021-08-01 00:00:00+00:00,0.4990139901638031,0.5069599747657776,0.49320998787879944,0.4964050054550171,27786,0.0,0.0
2021-08-02 00:00:00+00:00,0.49649500846862793,0.502892017364502,0.49215400218963623,0.4981110095977783,11632,0.0,0.0
2021-08-03 00:00:00+00:00,0.4982460141181946,0.49945899844169617,0.48625698685646057,0.49185800552368164,12705,0.0,0.0
2021-08-04 00:00:00+00:00,0.49176499247550964,0.5051630139350891,0.48346200585365295,0.49602898955345154,37305,0.0,0.0
2021-08-05 00:00:00+00:00,0.4958859980106354,0.5022169947624207,0.4781309962272644,0.5002009868621826,16595,0.0,0.0
2021-08-06 00:00:00+00:00,0.5001829862594604,0.513251006603241,0.48654499650001526,0.5012549757957458,9421,0.0,0.0
2021-08-07 00:00:00+00:00,0.5013089776039124,0.5216270089149475,0.49991199374198914,0.5200070142745972,15667,0.0,0.0
2021-08-08 00:00:00+00:00,0.5198299884796143,0.5234079957008362,0.5027109980583191,0.5089089870452881,17461,0.0,0.0
2021-08-09 00:00:00+00:00,0.5087130069732666,0.5161430239677429,0.4992460012435913,0.5139449834823608,26614,0.0,0.0
2021-08-10 00:00:00+00:00,0.5140500068664551,0.5263199806213379,0.5055850148200989,0.513526976108551,15713,0.0,0.0
2021-08-11 00:00:00+00:00,0.513617992401123,0.5243319869041443,0.5120069980621338,0.5176420211791992,20749,0.0,0.0
2021-08-12 00:00:00+00:00,0.5173550248146057,0.5206050276756287,0.5078409910202026,0.5138409733772278,28716,0.0,0.0
2021-08-13 00:00:00+00:00,0.5133730173110962,0.5336120128631592,0.513001024723053,0.5334140062332153,36407,0.0,0.0
2021-08-14 00:00:00+00:00,0.5335580110549927,0.53472900390625,0.5256170034408569,0.5294790267944336,20655,0.0,0.0
2021-08-15 00:00:00+00:00,0.5296249985694885,0.5340380072593689,0.5198079943656921,0.5317410230636597,10084,0.0,0.0
2021-08-16 00:00:00+00:00,0.5319650173187256,0.5351999998092651,0.5257470011711121,0.5265390276908875,12325,0.0,0.0
2021-08-17 00:00:00+00:00,0.5266150236129761,0.5329779982566833,0.516601026058197,0.517998993396759,19576,0.0,0.0
2021-08-18 00:00:00+00:00,0.5178070068359375,0.5211570262908936,0.5045080184936523,0.5115829706192017,24462,0.0,0.0
2021-08-19 00:00:00+00:00,0.5114210247993469,0.5244290232658386,0.5012680292129517,0.5240380167961121,23835,0.0,0.0
2021-08-20 00:00:00+00:00,0.5242999792098999,0.5381280183792114,0.5242999792098999,0.5372970104217529,16063,0.0,0.0
2021-08-21 00:00:00+00:00,0.5374100208282471,0.5388810038566589,0.52708899974823,0.5291759967803955,6165,0.0,0.0
2021-08-22 00:00:00+00:00,0.5290279984474182,0.5390520095825195,0.5260270237922668,0.5390520095825195,4388,0.0,0.0
2021-08-23 00:00:00+00:00,0.539201021194458,0.574508011341095,0.5385609865188599,0.5713970065116882,67998,0.0,0.0
2021-08-24 00:00:00+00:00,0.5714449882507324,0.5742629766464233,0.5531060099601746,0.5587260127067566,23775,0.0,0.0
2021-08-25 00:00:00+00:00,0.5587130188941956,0.5777530074119568,0.5540869832038879,0.5619530081748962,1124,0.0,0.0
2021-08-26 00:00:00+00:00,0.5619469881057739,0.5622000098228455,0.517067015171051,0.5223280191421509,80362,0.0,0.0
2021-08-27 00:00:00+00:00,0.5223280191421509,0.5415970087051392,0.5148109793663025,0.5271070003509521,24302,0.0,0.0
2021-08-28 00:00:00+00:00,0.5272830128669739,0.5327410101890564,0.5240179896354675,0.5253289937973022,0,0.0,0.0
2021-08-29 00:00:00+00:00,0.5253289937973022,0.533765971660614,0.5182179808616638,0.5292819738388062,144,0.0,0.0
2021-08-30 00:00:00+00:00,0.5287190079689026,0.5325160026550293,0.5030739903450012,0.5177159905433655,19262,0.0,0.0
2021-08-31 00:00:00+00:00,0.5175409913063049,0.5294569730758667,0.5131180286407471,0.5169259905815125,24885,0.0,0.0
2021-09-01 00:00:00+00:00,0.5168880224227905,0.5462480187416077,0.5145000219345093,0.5462480187416077,26282,0.0,0.0
2021-09-02 00:00:00+00:00,0.5464630126953125,0.5512710213661194,0.5275239944458008,0.5349889993667603,8226,0.0,0.0
2021-09-03 00:00:00+00:00,0.5348730087280273,0.5536519885063171,0.5234370231628418,0.5457779765129089,15914,0.0,0.0
2021-09-04 00:00:00+00:00,0.5465729832649231,0.5599039793014526,0.5458109974861145,0.5525450110435486,222,0.0,0.0
2021-09-05 00:00:00+00:00,0.5525739789009094,0.5571849942207336,0.541163980960846,0.5546780228614807,2508,0.0,0.0
2021-09-06 00:00:00+00:00,0.554764986038208,0.5585010051727295,0.5430769920349121,0.5507500171661377,13935,0.0,0.0
2021-09-07 00:00:00+00:00,0.5507410168647766,0.5585579872131348,0.477744996547699,0.4973669946193695,71465,0.0,0.0
2021-09-08 00:00:00+00:00,0.49756601452827454,0.5068709850311279,0.4833559989929199,0.4986259937286377,37383,0.0,0.0
2021-09-09 00:00:00+00:00,0.49633100628852844,0.5039010047912598,0.4862399995326996,0.4979340136051178,18994,0.0,0.0
2021-09-10 00:00:00+00:00,0.4978500008583069,0.5006409883499146,0.4783230125904083,0.4816429913043976,13022,0.0,0.0
2021-09-11 00:00:00+00:00,0.48167699575424194,0.49064600467681885,0.481454998254776,0.4850330054759979,2782,0.0,0.0
2021-09-12 00:00:00+00:00,0.48496198654174805,0.49669599533081055,0.48304200172424316,0.4925270080566406,7624,0.0,0.0
2021-09-13 00:00:00+00:00,0.49245399236679077,0.4943769872188568,0.47590699791908264,0.48538699746131897,5607,0.0,0.0
2021-09-14 00:00:00+00:00,0.4854139983654022,0.4929479956626892,0.4751940071582794,0.4925200045108795,4528,0.0,0.0
2021-09-15 00:00:00+00:00,0.49257799983024597,0.5054290294647217,0.4890350103378296,0.5051339864730835,7194,0.0,0.0
2021-09-16 00:00:00+00:00,0.5051940083503723,0.5088059902191162,0.49814799427986145,0.5043110251426697,11855,0.0,0.0
2021-09-17 00:00:00+00:00,0.5042549967765808,0.5058680176734924,0.49080801010131836,0.49318599700927734,4898,0.0,0.0
2021-09-18 00:00:00+00:00,0.49333998560905457,0.5016440153121948,0.49164101481437683,0.4947719871997833,5327,0.0,0.0
2021-09-19 00:00:00+00:00,0.4949190020561218,0.49734199047088623,0.4858959913253784,0.48995301127433777,4852,0.0,0.0
2021-09-20 00:00:00+00:00,0.48993900418281555,0.49038800597190857,0.4539799988269806,0.455485999584198,44794,0.0,0.0
2021-09-21 00:00:00+00:00,0.4552389979362488,0.46584999561309814,0.4329249858856201,0.4347360134124756,26082,0.0,0.0
2021-09-22 00:00:00+00:00,0.43464601039886475,0.46383899450302124,0.43464601039886475,0.4629569947719574,18156,0.0,0.0
