TIMESTAMP,TXC32744_OPEN_PRICE_USD,TXC32744_HIGH_PRICE_USD,TXC32744_LOW_PRICE_USD,TXC32744_CLOSE_PRICE_USD,TXC32744_VOLUME_USD,TXC32744_DIVIDENDS_USD,TXC32744_STOCK_SPLITS_USD
2024-10-24 00:00:00+00:00,0.06587400287389755,0.12019100040197372,0.05995199829339981,0.09997899830341339,6348,0.0,0.0
2024-10-25 00:00:00+00:00,0.10030800104141235,0.1103919968008995,0.09122200310230255,0.09199199825525284,6484,0.0,0.0
2024-10-26 00:00:00+00:00,0.09896600246429443,0.11161500215530396,0.09120199829339981,0.09684500098228455,6531,0.0,0.0
2024-10-27 00:00:00+00:00,0.09743499755859375,0.1112539991736412,0.09655900299549103,0.09701000154018402,6314,0.0,0.0
2024-10-28 00:00:00+00:00,0.09701000154018402,0.11008299887180328,0.09658200293779373,0.1004519984126091,6423,0.0,0.0
2024-10-29 00:00:00+00:00,0.1004519984126091,0.12667399644851685,0.0966079980134964,0.11999700218439102,7945,0.0,0.0
2024-10-30 00:00:00+00:00,0.1200530007481575,0.12446899712085724,0.11993499845266342,0.11996100097894669,7563,0.0,0.0
2024-10-31 00:00:00+00:00,0.11996100097894669,0.12427700310945511,0.11983100324869156,0.1198749989271164,7646,0.0,0.0
2024-11-01 00:00:00+00:00,0.11986599862575531,0.12430799752473831,0.11982200294733047,0.11994100362062454,7622,0.0,0.0
2024-11-02 00:00:00+00:00,0.11997099965810776,0.12462600320577621,0.11993099749088287,0.1200139969587326,7651,0.0,0.0
2024-11-03 00:00:00+00:00,0.11997299641370773,0.12381099909543991,0.11993899941444397,0.11997099965810776,7549,0.0,0.0
2024-11-04 00:00:00+00:00,0.12007000297307968,0.12815099954605103,0.11988600343465805,0.11994300037622452,7606,0.0,0.0
2024-11-05 00:00:00+00:00,0.11996299773454666,0.12449400126934052,0.11990900337696075,0.12007100135087967,7539,0.0,0.0
2024-11-06 00:00:00+00:00,0.12007100135087967,0.1239980012178421,0.11998199671506882,0.120107002556324,7561,0.0,0.0
2024-11-07 00:00:00+00:00,0.12011100351810455,0.12408900260925293,0.12002299726009369,0.12005600333213806,7710,0.0,0.0
2024-11-08 00:00:00+00:00,0.12009699642658234,0.12404599785804749,0.12002900242805481,0.12013199925422668,7660,0.0,0.0
2024-11-09 00:00:00+00:00,0.12012200057506561,0.12473700195550919,0.12002000212669373,0.12005099654197693,7614,0.0,0.0
2024-11-10 00:00:00+00:00,0.12005099654197693,0.1254889965057373,0.11998599767684937,0.12021899968385696,7502,0.0,0.0
2024-11-11 00:00:00+00:00,0.12021899968385696,0.12512700259685516,0.12004999816417694,0.12015900015830994,7687,0.0,0.0
2024-11-12 00:00:00+00:00,0.1204100027680397,0.12413500249385834,0.11996699869632721,0.12011999636888504,7774,0.0,0.0
2024-11-13 00:00:00+00:00,0.12018600106239319,0.1244489997625351,0.12002100050449371,0.12015700340270996,7775,0.0,0.0
2024-11-14 00:00:00+00:00,0.12013400346040726,0.12436400353908539,0.11997000128030777,0.12015999853610992,7744,0.0,0.0
2024-11-15 00:00:00+00:00,0.12005899846553802,0.1238040030002594,0.11998400092124939,0.12005999684333801,7489,0.0,0.0
2024-11-16 00:00:00+00:00,0.12010899931192398,0.12428700178861618,0.12000499665737152,0.12017100304365158,7760,0.0,0.0
2024-11-17 00:00:00+00:00,0.12010200321674347,0.12446100264787674,0.11996199935674667,0.12007799744606018,7589,0.0,0.0
2024-11-18 00:00:00+00:00,0.12007799744606018,0.12378600239753723,0.11999399960041046,0.12009400129318237,7741,0.0,0.0
2024-11-19 00:00:00+00:00,0.12009400129318237,0.12599100172519684,0.12004700303077698,0.12034399807453156,6650,0.0,0.0
2024-11-20 00:00:00+00:00,0.12020300328731537,0.1243320032954216,0.09678500145673752,0.09711100161075592,6388,0.0,0.0
2024-11-21 00:00:00+00:00,0.09711100161075592,0.11128299683332443,0.09667900204658508,0.09740100055932999,5726,0.0,0.0
2024-11-22 00:00:00+00:00,0.09770400077104568,0.10591299831867218,0.09070800244808197,0.09081300348043442,5759,0.0,0.0
2024-11-23 00:00:00+00:00,0.0908069983124733,0.09131500124931335,0.09076499938964844,0.09115800261497498,5474,0.0,0.0
2024-11-24 00:00:00+00:00,0.09089600294828415,0.10241899639368057,0.09075400233268738,0.09081099927425385,5456,0.0,0.0
2024-11-25 00:00:00+00:00,0.09106100350618362,0.10631000250577927,0.09069500118494034,0.09143300354480743,5485,0.0,0.0
2024-11-26 00:00:00+00:00,0.09106999635696411,0.10389900207519531,0.0906749963760376,0.0913269966840744,6269,0.0,0.0
2024-11-27 00:00:00+00:00,0.09102600067853928,0.10225600004196167,0.09069199860095978,0.09084700047969818,6512,0.0,0.0
2024-11-28 00:00:00+00:00,0.09083300083875656,0.09298600256443024,0.09070699661970139,0.09072200208902359,6542,0.0,0.0
2024-11-29 00:00:00+00:00,0.09072200208902359,0.09222900122404099,0.09071499854326248,0.09077999740839005,6499,0.0,0.0
2024-11-30 00:00:00+00:00,0.09074000269174576,0.09274400025606155,0.0907289981842041,0.09080599993467331,6604,0.0,0.0
2024-12-01 00:00:00+00:00,0.09078799933195114,0.09251300245523453,0.09072600305080414,0.09201399981975555,6542,0.0,0.0
2024-12-02 00:00:00+00:00,0.09079299867153168,0.09503400325775146,0.09070000052452087,0.09076300263404846,6639,0.0,0.0
2024-12-03 00:00:00+00:00,0.09073799848556519,0.10205499827861786,0.09070199728012085,0.0910319983959198,6539,0.0,0.0
2024-12-04 00:00:00+00:00,0.09140899777412415,0.10686899721622467,0.09075699746608734,0.09179999679327011,6739,0.0,0.0
2024-12-05 00:00:00+00:00,0.09092000126838684,0.10970699787139893,0.09077300131320953,0.09131000190973282,6672,0.0,0.0
2024-12-06 00:00:00+00:00,0.09115400165319443,0.10764899849891663,0.09074699878692627,0.09087499976158142,6559,0.0,0.0
2024-12-07 00:00:00+00:00,0.09206199645996094,0.09663199633359909,0.09077899903059006,0.09077999740839005,6555,0.0,0.0
2024-12-08 00:00:00+00:00,0.09098400175571442,0.09437800198793411,0.09074000269174576,0.09089600294828415,6472,0.0,0.0
2024-12-09 00:00:00+00:00,0.0908460021018982,0.09393800050020218,0.0906279981136322,0.09078499674797058,6601,0.0,0.0
2024-12-10 00:00:00+00:00,0.09077700227499008,0.09461800009012222,0.09071099758148193,0.09079600125551224,6449,0.0,0.0
2024-12-11 00:00:00+00:00,0.09076700359582901,0.09361299872398376,0.09071099758148193,0.09077099710702896,6510,0.0,0.0
2024-12-12 00:00:00+00:00,0.09076599776744843,0.09555099904537201,0.09064000099897385,0.09075599908828735,6584,0.0,0.0
2024-12-13 00:00:00+00:00,0.09070499986410141,0.09531299769878387,0.09068399667739868,0.09074100106954575,6907,0.0,0.0
2024-12-14 00:00:00+00:00,0.0907140001654625,0.09352999925613403,0.09066399931907654,0.09092500060796738,6513,0.0,0.0
2024-12-15 00:00:00+00:00,0.09071700274944305,0.09762900322675705,0.09064599871635437,0.09070000052452087,6453,0.0,0.0
2024-12-16 00:00:00+00:00,0.09069299697875977,0.09498400241136551,0.09059300273656845,0.09073500335216522,6269,0.0,0.0
2024-12-17 00:00:00+00:00,0.09073500335216522,0.09357000142335892,0.0906519964337349,0.09074299782514572,6565,0.0,0.0
2024-12-18 00:00:00+00:00,0.09074299782514572,0.09402400255203247,0.09061399847269058,0.09069400280714035,6658,0.0,0.0
2024-12-19 00:00:00+00:00,0.09069400280714035,0.09461700171232224,0.09053099900484085,0.09066800028085709,6558,0.0,0.0
2024-12-20 00:00:00+00:00,0.09066800028085709,0.09476599842309952,0.09054899960756302,0.09072700142860413,6643,0.0,0.0
2024-12-21 00:00:00+00:00,0.09072700142860413,0.09599900245666504,0.09064500033855438,0.09068799763917923,6455,0.0,0.0
2024-12-22 00:00:00+00:00,0.09068799763917923,0.09474000334739685,0.09059000015258789,0.09064599871635437,6374,0.0,0.0
2024-12-23 00:00:00+00:00,0.09064599871635437,0.0941929966211319,0.09055499732494354,0.09059900045394897,7014,0.0,0.0
2024-12-24 00:00:00+00:00,0.09059900045394897,0.09789600223302841,0.09055200219154358,0.09064800292253494,6851,0.0,0.0
2024-12-25 00:00:00+00:00,0.09064800292253494,0.09460300207138062,0.090597003698349,0.09069299697875977,6831,0.0,0.0
2024-12-26 00:00:00+00:00,0.09069299697875977,0.09356900304555893,0.09057900309562683,0.09061799943447113,6932,0.0,0.0
2024-12-27 00:00:00+00:00,0.09061799943447113,0.14032499492168427,0.09053000062704086,0.13986100256443024,6918,0.0,0.0
2024-12-28 00:00:00+00:00,0.13986100256443024,0.14129799604415894,0.09053900092840195,0.09070300310850143,8935,0.0,0.0
2024-12-29 00:00:00+00:00,0.09070300310850143,0.10835500061511993,0.09052500128746033,0.09067899733781815,6521,0.0,0.0
2024-12-30 00:00:00+00:00,0.09067899733781815,0.1122789978981018,0.09049399942159653,0.0910940021276474,6483,0.0,0.0
2024-12-31 00:00:00+00:00,0.0910940021276474,0.1083960011601448,0.09052199870347977,0.09094700217247009,6484,0.0,0.0
2025-01-01 00:00:00+00:00,0.09094700217247009,0.18084999918937683,0.0905039981007576,0.14013299345970154,6786,0.0,0.0
2025-01-02 00:00:00+00:00,0.14013299345970154,0.1990479975938797,0.13989800214767456,0.1403609961271286,10578,0.0,0.0
2025-01-03 00:00:00+00:00,0.1403609961271286,0.1835310012102127,0.14011800289154053,0.14177800714969635,10659,0.0,0.0
2025-01-04 00:00:00+00:00,0.14177800714969635,0.18458500504493713,0.140065997838974,0.14355400204658508,11029,0.0,0.0
2025-01-05 00:00:00+00:00,0.14355400204658508,0.17233100533485413,0.14018599689006805,0.14337599277496338,13637,0.0,0.0
