TIMESTAMP,XCUR_OPEN_PRICE_USD,XCUR_HIGH_PRICE_USD,XCUR_LOW_PRICE_USD,XCUR_CLOSE_PRICE_USD,XCUR_VOLUME_USD,XCUR_DIVIDENDS_USD,XCUR_STOCK_SPLITS_USD
2020-12-10 00:00:00+00:00,0.03513700142502785,0.04958000034093857,0.027792999520897865,0.032958000898361206,165957,0.0,0.0
2020-12-11 00:00:00+00:00,0.03295600041747093,0.032958999276161194,0.018108999356627464,0.027406999841332436,47711,0.0,0.0
2020-12-12 00:00:00+00:00,0.027406999841332436,0.046925999224185944,0.026246000081300735,0.03290199860930443,64418,0.0,0.0
2020-12-13 00:00:00+00:00,0.032903000712394714,0.038114000111818314,0.023691000416874886,0.03023499995470047,30946,0.0,0.0
2020-12-14 00:00:00+00:00,0.030236000195145607,0.033284999430179596,0.02716200053691864,0.03129599988460541,14655,0.0,0.0
2020-12-15 00:00:00+00:00,0.03129500150680542,0.03500499948859215,0.02591799944639206,0.025919999927282333,10598,0.0,0.0
2020-12-16 00:00:00+00:00,0.02592100016772747,0.03341099992394447,0.024602999910712242,0.033362001180648804,8943,0.0,0.0
2020-12-17 00:00:00+00:00,0.03336099907755852,0.042865999042987823,0.03172000125050545,0.034710001200437546,19607,0.0,0.0
2020-12-18 00:00:00+00:00,0.03470899909734726,0.04156399890780449,0.02924099937081337,0.03821900114417076,18248,0.0,0.0
2020-12-19 00:00:00+00:00,0.03821900114417076,0.045177001506090164,0.03302999958395958,0.037560999393463135,20476,0.0,0.0
2020-12-20 00:00:00+00:00,0.037560999393463135,0.041432999074459076,0.03691999986767769,0.03795500099658966,11162,0.0,0.0
2020-12-21 00:00:00+00:00,0.03795500099658966,0.04616999998688698,0.035096000880002975,0.039639998227357864,22168,0.0,0.0
2020-12-22 00:00:00+00:00,0.03963899984955788,0.048409998416900635,0.03780300170183182,0.0478379987180233,16322,0.0,0.0
2020-12-23 00:00:00+00:00,0.0478379987180233,0.0480629988014698,0.040762998163700104,0.042757000774145126,2893,0.0,0.0
2020-12-24 00:00:00+00:00,0.0427590012550354,0.042761001735925674,0.037317998707294464,0.04233900085091591,7564,0.0,0.0
2020-12-25 00:00:00+00:00,0.042337000370025635,0.042452000081539154,0.03989199921488762,0.04067600145936012,1340,0.0,0.0
2020-12-26 00:00:00+00:00,0.04067699983716011,0.042319998145103455,0.03686799854040146,0.03913800045847893,6145,0.0,0.0
2020-12-27 00:00:00+00:00,0.03913699835538864,0.04577599838376045,0.03471999987959862,0.04508500173687935,11849,0.0,0.0
2020-12-28 00:00:00+00:00,0.04508500173687935,0.04689899832010269,0.04084699973464012,0.04149800166487694,2519,0.0,0.0
2020-12-29 00:00:00+00:00,0.04149800166487694,0.046473998576402664,0.03884100168943405,0.03974200040102005,5406,0.0,0.0
2020-12-30 00:00:00+00:00,0.03974299877882004,0.04026100039482117,0.03530300036072731,0.039351001381874084,3694,0.0,0.0
2020-12-31 00:00:00+00:00,0.0393499992787838,0.03950300067663193,0.03413400053977966,0.03799999877810478,3489,0.0,0.0
2021-01-01 00:00:00+00:00,0.037999000400304794,0.03879699856042862,0.035100001841783524,0.03556700050830841,1097,0.0,0.0
2021-01-02 00:00:00+00:00,0.0355679988861084,0.03998199850320816,0.03505999967455864,0.03956900164484978,5117,0.0,0.0
2021-01-03 00:00:00+00:00,0.03957299888134003,0.05178200080990791,0.039438001811504364,0.05038199946284294,14139,0.0,0.0
2021-01-04 00:00:00+00:00,0.05037999898195267,0.06254299730062485,0.048611998558044434,0.05741000175476074,7834,0.0,0.0
2021-01-05 00:00:00+00:00,0.057408999651670456,0.0603180006146431,0.05206200107932091,0.0582519993185997,2478,0.0,0.0
2021-01-06 00:00:00+00:00,0.058274999260902405,0.06273599714040756,0.056178998202085495,0.06273599714040756,2056,0.0,0.0
2021-01-07 00:00:00+00:00,0.06273200362920761,0.06926500052213669,0.061636000871658325,0.06679800152778625,1829,0.0,0.0
2021-01-08 00:00:00+00:00,0.0668409988284111,0.07693900167942047,0.059675998985767365,0.06456500291824341,7194,0.0,0.0
2021-01-09 00:00:00+00:00,0.06456500291824341,0.07633200287818909,0.05934799835085869,0.07152000069618225,12248,0.0,0.0
2021-01-10 00:00:00+00:00,0.07152300328016281,0.07476700097322464,0.06309200078248978,0.06681899726390839,1364,0.0,0.0
2021-01-11 00:00:00+00:00,0.06682000309228897,0.06705000251531601,0.049869000911712646,0.0670429989695549,7600,0.0,0.0
2021-01-12 00:00:00+00:00,0.06704799830913544,0.0727510005235672,0.05699099972844124,0.05755599960684776,6912,0.0,0.0
2021-01-13 00:00:00+00:00,0.057551998645067215,0.0664450004696846,0.05504700168967247,0.06548800319433212,2090,0.0,0.0
2021-01-14 00:00:00+00:00,0.06550200283527374,0.07530999928712845,0.06352999806404114,0.07476899772882462,5881,0.0,0.0
2021-01-15 00:00:00+00:00,0.07477500289678574,0.07615499943494797,0.06764499843120575,0.07073900103569031,12127,0.0,0.0
2021-01-16 00:00:00+00:00,0.07073500007390976,0.07607299834489822,0.06931000202894211,0.07374999672174454,5602,0.0,0.0
2021-01-17 00:00:00+00:00,0.07370399683713913,0.07479099929332733,0.06906300038099289,0.07170899957418442,904,0.0,0.0
2021-01-18 00:00:00+00:00,0.07173100113868713,0.07190000265836716,0.06481499969959259,0.06700900197029114,3555,0.0,0.0
2021-01-19 00:00:00+00:00,0.06700500100851059,0.0751579999923706,0.06661500036716461,0.07235900312662125,2151,0.0,0.0
2021-01-20 00:00:00+00:00,0.07236000150442123,0.07427100092172623,0.06898800283670425,0.07415200024843216,8640,0.0,0.0
2021-01-21 00:00:00+00:00,0.07411900162696838,0.07651499658823013,0.06952500343322754,0.07419899851083755,2184,0.0,0.0
2021-01-22 00:00:00+00:00,0.07419999688863754,0.07642599940299988,0.056237999349832535,0.06418299674987793,1229,0.0,0.0
