TIMESTAMP,L1_OPEN_PRICE_USD,L1_HIGH_PRICE_USD,L1_LOW_PRICE_USD,L1_CLOSE_PRICE_USD,L1_VOLUME_USD,L1_DIVIDENDS_USD,L1_STOCK_SPLITS_USD
2024-12-11 00:00:00+00:00,0.416826993227005,0.43508100509643555,0.405036985874176,0.4178850054740906,647336,0.0,0.0
2024-12-12 00:00:00+00:00,0.4180079996585846,0.433773010969162,0.4008080065250397,0.4245449900627136,550823,0.0,0.0
2024-12-13 00:00:00+00:00,0.42455700039863586,0.4321860074996948,0.41920799016952515,0.4244239926338196,496190,0.0,0.0
2024-12-14 00:00:00+00:00,0.4244239926338196,0.4459820091724396,0.41669100522994995,0.4432789981365204,500679,0.0,0.0
2024-12-15 00:00:00+00:00,0.4432789981365204,0.45534801483154297,0.4336960017681122,0.45217201113700867,574625,0.0,0.0
2024-12-16 00:00:00+00:00,0.44980499148368835,0.4587720036506653,0.4312720000743866,0.43448200821876526,808871,0.0,0.0
2024-12-17 00:00:00+00:00,0.4346719980239868,0.4651069939136505,0.4271799921989441,0.44037100672721863,783921,0.0,0.0
2024-12-18 00:00:00+00:00,0.44047799706459045,0.45967501401901245,0.4336720108985901,0.4488300085067749,767169,0.0,0.0
2024-12-19 00:00:00+00:00,0.44877898693084717,0.45102399587631226,0.4232890009880066,0.4273200035095215,766416,0.0,0.0
2024-12-20 00:00:00+00:00,0.42725399136543274,0.43436700105667114,0.4098779857158661,0.4148539900779724,753441,0.0,0.0
2024-12-21 00:00:00+00:00,0.4148539900779724,0.4433329999446869,0.3977690041065216,0.4287720024585724,795641,0.0,0.0
2024-12-22 00:00:00+00:00,0.4287720024585724,0.4316850006580353,0.4230720102787018,0.4247179925441742,569467,0.0,0.0
2024-12-23 00:00:00+00:00,0.4247179925441742,0.42572999000549316,0.417820006608963,0.421330988407135,512936,0.0,0.0
2024-12-24 00:00:00+00:00,0.421330988407135,0.42279699444770813,0.4058089852333069,0.4088990092277527,510180,0.0,0.0
2024-12-25 00:00:00+00:00,0.4088990092277527,0.413349986076355,0.3986450135707855,0.40593698620796204,477278,0.0,0.0
2024-12-26 00:00:00+00:00,0.40593698620796204,0.4080820083618164,0.39816200733184814,0.40000998973846436,615524,0.0,0.0
2024-12-27 00:00:00+00:00,0.4000059962272644,0.4019019901752472,0.3910120129585266,0.39986100792884827,505030,0.0,0.0
2024-12-28 00:00:00+00:00,0.3998839855194092,0.4146220088005066,0.3988189995288849,0.4140560030937195,507315,0.0,0.0
2024-12-29 00:00:00+00:00,0.41407400369644165,0.41680699586868286,0.40463900566101074,0.4064970016479492,429876,0.0,0.0
