TIMESTAMP,TAT36104_OPEN_PRICE_USD,TAT36104_HIGH_PRICE_USD,TAT36104_LOW_PRICE_USD,TAT36104_CLOSE_PRICE_USD,TAT36104_VOLUME_USD,TAT36104_DIVIDENDS_USD,TAT36104_STOCK_SPLITS_USD
2025-04-18 00:00:00+00:00,0.0010339999571442604,0.001044000033289194,0.000826000003144145,0.0008950000046752393,409234,0.0,0.0
2025-04-19 00:00:00+00:00,0.0008849999867379665,0.000901999999769032,0.0007740000146441162,0.0007919999770820141,440916,0.0,0.0
2025-04-20 00:00:00+00:00,0.0007919999770820141,0.0010300000431016088,0.0007919999770820141,0.0009309999877586961,491549,0.0,0.0
2025-04-21 00:00:00+00:00,0.0009299999801442027,0.001062000053934753,0.0008800000068731606,0.001003999961540103,554507,0.0,0.0
2025-04-22 00:00:00+00:00,0.001003999961540103,0.0012130000395700336,0.0009449999779462814,0.0010760000441223383,640975,0.0,0.0
2025-04-23 00:00:00+00:00,0.0010770000517368317,0.0013129999861121178,0.0010610000463202596,0.0012000000569969416,587595,0.0,0.0
2025-04-24 00:00:00+00:00,0.0012000000569969416,0.001227000029757619,0.0010509999701753259,0.0010949999559670687,386082,0.0,0.0
2025-04-25 00:00:00+00:00,0.0010949999559670687,0.0011350000277161598,0.0009950000094249845,0.0010179999517276883,475994,0.0,0.0
2025-04-26 00:00:00+00:00,0.0010179999517276883,0.0011709999525919557,0.0010010000551119447,0.001057000015862286,400132,0.0,0.0
2025-04-27 00:00:00+00:00,0.001057000015862286,0.0011390000581741333,0.0010300000431016088,0.0010600000387057662,425487,0.0,0.0
2025-04-28 00:00:00+00:00,0.0010600000387057662,0.001151000033132732,0.0009759999811649323,0.000994000001810491,495755,0.0,0.0
2025-04-29 00:00:00+00:00,0.000994000001810491,0.0010969999711960554,0.0009219999774359167,0.000977999996393919,458886,0.0,0.0
2025-04-30 00:00:00+00:00,0.000977999996393919,0.00101200002245605,0.0009089999948628247,0.0009369999752379954,392919,0.0,0.0
2025-05-01 00:00:00+00:00,0.0009369999752379954,0.001003999961540103,0.0009169999975711107,0.0009360000258311629,364268,0.0,0.0
2025-05-02 00:00:00+00:00,0.0009360000258311629,0.0010260000126436353,0.0009069999796338379,0.0009139999747276306,320018,0.0,0.0
2025-05-03 00:00:00+00:00,0.0009139999747276306,0.0009699999936856329,0.0008549999911338091,0.0008880000095814466,327822,0.0,0.0
2025-05-04 00:00:00+00:00,0.0008880000095814466,0.0009350000182166696,0.0008500000112690032,0.0008549999911338091,302195,0.0,0.0
2025-05-05 00:00:00+00:00,0.0008549999911338091,0.0009169999975711107,0.0008340000058524311,0.0008340000058524311,309878,0.0,0.0
2025-05-06 00:00:00+00:00,0.0008340000058524311,0.0008479999960400164,0.0007280000136233866,0.0007539999787695706,297855,0.0,0.0
2025-05-07 00:00:00+00:00,0.000754999986384064,0.0007570000016130507,0.0006270000012591481,0.000691999972332269,305756,0.0,0.0
2025-05-08 00:00:00+00:00,0.000691999972332269,0.0007580000092275441,0.0006549999816343188,0.0007450000266544521,322317,0.0,0.0
2025-05-09 00:00:00+00:00,0.0007450000266544521,0.0008510000188834965,0.000699999975040555,0.0008149999775923789,316640,0.0,0.0
2025-05-10 00:00:00+00:00,0.0008149999775923789,0.0009159999899566174,0.0007730000070296228,0.0008229999803006649,339515,0.0,0.0
2025-05-11 00:00:00+00:00,0.0008229999803006649,0.0008239999879151583,0.0007019999902695417,0.0007660000119358301,289645,0.0,0.0
2025-05-12 00:00:00+00:00,0.0007660000119358301,0.0012730000307783484,0.0007089999853633344,0.0009599999757483602,703617,0.0,0.0
2025-05-13 00:00:00+00:00,0.0009599999757483602,0.0010870000114664435,0.0008999999845400453,0.000986000057309866,385146,0.0,0.0
2025-05-14 00:00:00+00:00,0.000986000057309866,0.0010290000354871154,0.0008219999726861715,0.0008570000063627958,359696,0.0,0.0
2025-05-15 00:00:00+00:00,0.0008570000063627958,0.0008660000166855752,0.0007689999765716493,0.0008350000134669244,281647,0.0,0.0
2025-05-16 00:00:00+00:00,0.0008350000134669244,0.0009040000149980187,0.0007929999846965075,0.0008089999901130795,301919,0.0,0.0
2025-05-17 00:00:00+00:00,0.0008079999824985862,0.0008379999781027436,0.0007529999711550772,0.0007880000048317015,260414,0.0,0.0
2025-05-18 00:00:00+00:00,0.0007880000048317015,0.0008449999731965363,0.0007750000222586095,0.0008120000129565597,262594,0.0,0.0
2025-05-19 00:00:00+00:00,0.0008120000129565597,0.0008219999726861715,0.0007820000173524022,0.0008019999950192869,251805,0.0,0.0
2025-05-20 00:00:00+00:00,0.0008019999950192869,0.0008069999748840928,0.0007650000043213367,0.0007939999923110008,244894,0.0,0.0
2025-05-21 00:00:00+00:00,0.0007939999923110008,0.0008159999852068722,0.0007450000266544521,0.0007800000021234155,286653,0.0,0.0
2025-05-22 00:00:00+00:00,0.0007800000021234155,0.0007849999819882214,0.0006769999745301902,0.0007409999961964786,332536,0.0,0.0
2025-05-23 00:00:00+00:00,0.0007409999961964786,0.0007489999989047647,0.0006639999919570982,0.0006820000126026571,284990,0.0,0.0
2025-05-24 00:00:00+00:00,0.0006820000126026571,0.0010679999832063913,0.0006820000126026571,0.0008839999791234732,681385,0.0,0.0
2025-05-25 00:00:00+00:00,0.0008839999791234732,0.0009980000322684646,0.0008030000026337802,0.0008820000221021473,563776,0.0,0.0
2025-05-26 00:00:00+00:00,0.0008820000221021473,0.0011449999874457717,0.0008789999992586672,0.0010649999603629112,545362,0.0,0.0
2025-05-27 00:00:00+00:00,0.0010649999603629112,0.0011020000092685223,0.0009200000204145908,0.0009670000290498137,415998,0.0,0.0
2025-05-28 00:00:00+00:00,0.0009670000290498137,0.0010029999539256096,0.0008970000199042261,0.00092299998505041,302801,0.0,0.0
2025-05-29 00:00:00+00:00,0.00092299998505041,0.001303000026382506,0.000881000014487654,0.0010639999527484179,628544,0.0,0.0
2025-05-30 00:00:00+00:00,0.0010639999527484179,0.00120900000911206,0.00092299998505041,0.0009280000231228769,550987,0.0,0.0
2025-05-31 00:00:00+00:00,0.0009280000231228769,0.0009280000231228769,0.0008280000183731318,0.0009190000128000975,291600,0.0,0.0
2025-06-01 00:00:00+00:00,0.0009190564742311835,0.0009744467097334564,0.0008741556666791439,0.0009101841133087873,308863,0.0,0.0
