TIMESTAMP,NPC27960_OPEN_PRICE_USD,NPC27960_HIGH_PRICE_USD,NPC27960_LOW_PRICE_USD,NPC27960_CLOSE_PRICE_USD,NPC27960_VOLUME_USD,NPC27960_DIVIDENDS_USD,NPC27960_STOCK_SPLITS_USD
2023-08-31 00:00:00+00:00,0.0003239999932702631,0.0003530000103637576,0.0002579999854788184,0.0002640000020619482,170545,0.0,0.0
2023-09-01 00:00:00+00:00,0.0002640000020619482,0.0003969999961555004,0.00023200000578071922,0.0003490000090096146,120014,0.0,0.0
2023-09-02 00:00:00+00:00,0.0003490000090096146,0.000446999998530373,0.0003319999959785491,0.0003370000049471855,143774,0.0,0.0
2023-09-03 00:00:00+00:00,0.0003370000049471855,0.000371000001905486,0.000311999989207834,0.00035099999513477087,94379,0.0,0.0
2023-09-04 00:00:00+00:00,0.00035099999513477087,0.00040099999750964344,0.0003060000017285347,0.00036299999919719994,66295,0.0,0.0
2023-09-05 00:00:00+00:00,0.00036299999919719994,0.00037200000951997936,0.0002519999979995191,0.00028300000121816993,73446,0.0,0.0
2023-09-06 00:00:00+00:00,0.00028300000121816993,0.0003229999856557697,0.00020300000323913991,0.0002300000051036477,74040,0.0,0.0
2023-09-07 00:00:00+00:00,0.0002300000051036477,0.00024199999461416155,0.00019500000053085387,0.00019999999494757503,18353,0.0,0.0
2023-09-08 00:00:00+00:00,0.00019999999494757503,0.00020500000391621143,0.00012199999764561653,0.00012799999967683107,58901,0.0,0.0
2023-09-09 00:00:00+00:00,0.00012799999967683107,0.0001880000054370612,0.00012799999967683107,0.00018699999782256782,47580,0.0,0.0
2023-09-10 00:00:00+00:00,0.00018699999782256782,0.00018699999782256782,0.00016599999798927456,0.0001720000000204891,7571,0.0,0.0
2023-09-11 00:00:00+00:00,0.0001720000000204891,0.0001720000000204891,0.00011000000085914508,0.00011100000119768083,30271,0.0,0.0
2023-09-12 00:00:00+00:00,0.00011100000119768083,0.00014000000373926014,0.00011000000085914508,0.00013800000306218863,23248,0.0,0.0
2023-09-13 00:00:00+00:00,0.00013800000306218863,0.0001500000071246177,0.00013600000238511711,0.00014699999883305281,8586,0.0,0.0
2023-09-14 00:00:00+00:00,0.00014699999883305281,0.00015500000154133886,0.00014699999883305281,0.00015500000154133886,4049,0.0,0.0
2023-09-15 00:00:00+00:00,0.00015500000154133886,0.00018200000340584666,0.00015300000086426735,0.00017899999511428177,7565,0.0,0.0
2023-09-16 00:00:00+00:00,0.00017899999511428177,0.00018699999782256782,0.00015799999528098851,0.00015799999528098851,6645,0.0,0.0
2023-09-17 00:00:00+00:00,0.00015799999528098851,0.00015799999528098851,0.0001500000071246177,0.0001500000071246177,3758,0.0,0.0
2023-09-21 00:00:00+00:00,0.00015300000086426735,0.00015300000086426735,0.0001250000059371814,0.00013600000238511711,13841,0.0,0.0
2023-09-22 00:00:00+00:00,0.00013600000238511711,0.00013699999544769526,0.00012700000661425292,0.0001289999927394092,4083,0.0,0.0
2023-09-23 00:00:00+00:00,0.0001289999927394092,0.0001289999927394092,0.00012599999899975955,0.0001289999927394092,3593,0.0,0.0
2023-09-24 00:00:00+00:00,0.0001289999927394092,0.0001340000017080456,0.00012799999967683107,0.00013099999341648072,2381,0.0,0.0
2023-09-25 00:00:00+00:00,0.00013099999341648072,0.00013499999477062374,0.00012799999967683107,0.00012799999967683107,5712,0.0,0.0
2023-09-26 00:00:00+00:00,0.00012799999967683107,0.00013000000035390258,0.00012700000661425292,0.00013000000035390258,1310,0.0,0.0
2023-09-27 00:00:00+00:00,0.00013000000035390258,0.0001320000010309741,0.00012399999832268804,0.00012399999832268804,6477,0.0,0.0
2023-09-28 00:00:00+00:00,0.00012399999832268804,0.0001340000017080456,0.00012399999832268804,0.0001340000017080456,2428,0.0,0.0
2023-09-29 00:00:00+00:00,0.0001340000017080456,0.00015799999528098851,0.00011600000289035961,0.0001289999927394092,31927,0.0,0.0
2023-09-30 00:00:00+00:00,0.0001289999927394092,0.0001289999927394092,0.00012599999899975955,0.00012599999899975955,1209,0.0,0.0
2023-10-01 00:00:00+00:00,0.00012599999899975955,0.00012700000661425292,0.00011100000119768083,0.00011500000255182385,6617,0.0,0.0
2023-10-02 00:00:00+00:00,0.00011500000255182385,0.00012599999899975955,0.00011100000119768083,0.00012599999899975955,11201,0.0,0.0
2023-10-03 00:00:00+00:00,0.00012599999899975955,0.00012599999899975955,0.00011100000119768083,0.00011200000153621659,8393,0.0,0.0
2023-10-04 00:00:00+00:00,0.00011200000153621659,0.00011600000289035961,0.00011000000085914508,0.00011000000085914508,6922,0.0,0.0
2023-10-05 00:00:00+00:00,0.00011000000085914508,0.00011100000119768083,0.00010699999984353781,0.00010900000052060932,1648,0.0,0.0
2023-10-06 00:00:00+00:00,0.00010900000052060932,0.00011600000289035961,0.00010900000052060932,0.00011500000255182385,3403,0.0,0.0
2023-10-07 00:00:00+00:00,0.00011500000255182385,0.00011800000356743112,0.00011200000153621659,0.00011300000187475234,3235,0.0,0.0
2023-10-08 00:00:00+00:00,0.00011300000187475234,0.00011300000187475234,0.00010199999815085903,0.0001049999991664663,7916,0.0,0.0
2023-10-09 00:00:00+00:00,0.0001049999991664663,0.0001049999991664663,9.899999713525176e-05,9.999999747378752e-05,235,0.0,0.0
