TIMESTAMP,TRIAS_OPEN_PRICE_USD,TRIAS_HIGH_PRICE_USD,TRIAS_LOW_PRICE_USD,TRIAS_CLOSE_PRICE_USD,TRIAS_VOLUME_USD,TRIAS_DIVIDENDS_USD,TRIAS_STOCK_SPLITS_USD
2021-04-05 00:00:00+00:00,1.258146047592163,1.6474549770355225,1.2117379903793335,1.4307199716567993,191361,0.0,0.0
2021-04-06 00:00:00+00:00,1.431725025177002,1.864683985710144,0.0,1.864683985710144,313932,0.0,0.0
2021-04-07 00:00:00+00:00,1.8740659952163696,1.8987430334091187,1.272094964981079,1.3111820220947266,190576,0.0,0.0
2021-04-08 00:00:00+00:00,1.3106269836425781,1.388537049293518,1.2999290227890015,1.3521720170974731,102850,0.0,0.0
2021-04-09 00:00:00+00:00,1.3523080348968506,1.4137550592422485,1.2356619834899902,1.2712880373001099,127685,0.0,0.0
2021-04-10 00:00:00+00:00,1.2714710235595703,1.3522900342941284,1.1847859621047974,1.3449339866638184,146513,0.0,0.0
2021-04-11 00:00:00+00:00,1.346024990081787,1.7159969806671143,1.1760519742965698,1.692978024482727,317212,0.0,0.0
2021-04-12 00:00:00+00:00,1.6925909519195557,2.356441020965576,1.5784039497375488,2.2953290939331055,3172701,0.0,0.0
2021-04-13 00:00:00+00:00,2.298474073410034,2.795387029647827,2.0615499019622803,2.4645678997039795,4351184,0.0,0.0
2021-04-14 00:00:00+00:00,2.461467981338501,2.7409019470214844,1.830435037612915,2.2792510986328125,2018124,0.0,0.0
2021-04-15 00:00:00+00:00,2.2796730995178223,5.370237827301025,2.264734983444214,4.5902299880981445,11894173,0.0,0.0
2021-04-16 00:00:00+00:00,4.572946071624756,5.496654987335205,2.857306957244873,3.0600171089172363,5524344,0.0,0.0
2021-04-17 00:00:00+00:00,3.0751678943634033,4.647519111633301,3.0447371006011963,4.345859050750732,7362860,0.0,0.0
2021-04-18 00:00:00+00:00,4.426012992858887,5.477780818939209,2.8882040977478027,5.032134056091309,12021557,0.0,0.0
2021-04-19 00:00:00+00:00,4.999582767486572,5.201305866241455,3.934844970703125,4.14661979675293,6941650,0.0,0.0
2021-04-20 00:00:00+00:00,4.145504951477051,4.512822151184082,3.6070449352264404,4.151761054992676,4647245,0.0,0.0
2021-04-21 00:00:00+00:00,4.113303184509277,4.199275016784668,3.256829023361206,3.4353818893432617,3480179,0.0,0.0
2021-04-22 00:00:00+00:00,3.430356025695801,4.04971981048584,2.90726900100708,3.369662046432495,3994602,0.0,0.0
2021-04-23 00:00:00+00:00,3.4250359535217285,3.4250359535217285,2.75045108795166,3.249332904815674,2767820,0.0,0.0
2021-04-24 00:00:00+00:00,3.249898910522461,3.3032009601593018,2.601560115814209,2.7497949600219727,1538790,0.0,0.0
2021-04-25 00:00:00+00:00,2.749208927154541,2.942138910293579,2.433422088623047,2.73655104637146,1568856,0.0,0.0
2021-04-26 00:00:00+00:00,2.7487659454345703,3.9230868816375732,2.7487659454345703,3.4730119705200195,3647546,0.0,0.0
2021-04-27 00:00:00+00:00,3.4726669788360596,3.4897971153259277,2.876995086669922,3.4185099601745605,3064495,0.0,0.0
2021-04-28 00:00:00+00:00,3.4320809841156006,4.8225297927856445,3.2842519283294678,4.573207855224609,8819132,0.0,0.0
2021-04-29 00:00:00+00:00,4.536797046661377,7.967706203460693,4.510788917541504,7.7460222244262695,47167671,0.0,0.0
2021-04-30 00:00:00+00:00,7.735848903656006,8.371115684509277,5.901130199432373,7.923765182495117,27281932,0.0,0.0
2021-05-01 00:00:00+00:00,7.8044538497924805,8.995970726013184,6.931888103485107,8.293343544006348,21453386,0.0,0.0
2021-05-02 00:00:00+00:00,8.279010772705078,8.646072387695312,6.0454888343811035,6.941997051239014,15195854,0.0,0.0
2021-05-03 00:00:00+00:00,6.934697151184082,7.197694778442383,5.6662211418151855,7.001051902770996,13250079,0.0,0.0
2021-05-04 00:00:00+00:00,7.086173057556152,7.202013969421387,5.426863193511963,6.119469165802002,10391771,0.0,0.0
2021-05-05 00:00:00+00:00,6.119079113006592,7.83856201171875,5.9617838859558105,7.455611228942871,13156909,0.0,0.0
2021-05-06 00:00:00+00:00,7.478542804718018,9.968645095825195,7.449812889099121,9.911437034606934,24124531,0.0,0.0
2021-05-07 00:00:00+00:00,9.955680847167969,14.407064437866211,9.338293075561523,14.407064437866211,37034335,0.0,0.0
