TIMESTAMP,1SOL_OPEN_PRICE_USD,1SOL_HIGH_PRICE_USD,1SOL_LOW_PRICE_USD,1SOL_CLOSE_PRICE_USD,1SOL_VOLUME_USD,1SOL_DIVIDENDS_USD,1SOL_STOCK_SPLITS_USD
2021-12-15 00:00:00+00:00,2.2008049488067627,2.739856004714966,1.9153180122375488,2.528002977371216,1367705,0.0,0.0
2021-12-16 00:00:00+00:00,2.5279769897460938,2.6340689659118652,2.241931915283203,2.2931671142578125,322723,0.0,0.0
2021-12-17 00:00:00+00:00,2.293497085571289,2.308306932449341,1.9332200288772583,1.9960670471191406,937979,0.0,0.0
2021-12-18 00:00:00+00:00,1.9972130060195923,2.00644588470459,1.707806944847107,1.9146850109100342,1159150,0.0,0.0
2021-12-19 00:00:00+00:00,1.9121439456939697,1.9220960140228271,1.5300970077514648,1.695749044418335,835223,0.0,0.0
2021-12-20 00:00:00+00:00,1.6989580392837524,1.700903058052063,1.4991819858551025,1.5896919965744019,743132,0.0,0.0
2021-12-21 00:00:00+00:00,1.5848280191421509,1.7965359687805176,1.5216219425201416,1.6597700119018555,841660,0.0,0.0
2021-12-22 00:00:00+00:00,1.6624850034713745,1.7053589820861816,1.5389569997787476,1.5558899641036987,895432,0.0,0.0
2021-12-23 00:00:00+00:00,1.5556989908218384,1.5655150413513184,1.4197499752044678,1.5346369743347168,821480,0.0,0.0
2021-12-24 00:00:00+00:00,1.5344150066375732,1.5528069734573364,1.4323010444641113,1.4509669542312622,822312,0.0,0.0
2021-12-25 00:00:00+00:00,1.4481929540634155,1.4695199728012085,1.3045979738235474,1.3656840324401855,641817,0.0,0.0
2021-12-26 00:00:00+00:00,1.366371989250183,1.3753620386123657,1.3414160013198853,1.362436056137085,163773,0.0,0.0
2021-12-27 00:00:00+00:00,1.3622679710388184,1.3936229944229126,1.2777279615402222,1.2816669940948486,393417,0.0,0.0
2021-12-28 00:00:00+00:00,1.2827919721603394,1.2904640436172485,1.120684027671814,1.129276990890503,504237,0.0,0.0
2021-12-29 00:00:00+00:00,1.1291190385818481,1.1613470315933228,1.0495109558105469,1.0806750059127808,403738,0.0,0.0
2021-12-30 00:00:00+00:00,1.0807290077209473,1.1222360134124756,1.048205018043518,1.0519089698791504,190376,0.0,0.0
2021-12-31 00:00:00+00:00,1.0519740581512451,1.077888011932373,1.0400840044021606,1.050320029258728,83843,0.0,0.0
2022-01-01 00:00:00+00:00,1.05029296875,1.169409990310669,1.0489519834518433,1.0789649486541748,261911,0.0,0.0
2022-01-02 00:00:00+00:00,1.0789580345153809,1.1842930316925049,1.0594520568847656,1.0609689950942993,213248,0.0,0.0
