TIMESTAMP,DPX_OPEN_PRICE_USD,DPX_HIGH_PRICE_USD,DPX_LOW_PRICE_USD,DPX_CLOSE_PRICE_USD,DPX_VOLUME_USD,DPX_DIVIDENDS_USD,DPX_STOCK_SPLITS_USD
2021-08-09 00:00:00+00:00,308.9267272949219,329.23126220703125,240.9447784423828,242.02798461914062,2659812,0.0,0.0
2021-08-10 00:00:00+00:00,242.13661193847656,273.5230407714844,207.1493682861328,243.95822143554688,2586121,0.0,0.0
2021-08-11 00:00:00+00:00,244.05795288085938,319.8283386230469,242.8834991455078,275.74395751953125,1770754,0.0,0.0
2021-08-12 00:00:00+00:00,275.9702453613281,279.7872619628906,225.32891845703125,232.44126892089844,860265,0.0,0.0
2021-08-13 00:00:00+00:00,232.09556579589844,277.0163879394531,222.9925079345703,260.3836669921875,946563,0.0,0.0
2021-08-14 00:00:00+00:00,260.3168029785156,304.73529052734375,256.2832946777344,291.4331359863281,807028,0.0,0.0
2021-08-15 00:00:00+00:00,291.5854797363281,355.13079833984375,274.2077331542969,354.0683288574219,2460017,0.0,0.0
2021-08-16 00:00:00+00:00,354.3273620605469,400.56976318359375,299.791015625,390.4009094238281,3163221,0.0,0.0
2021-08-17 00:00:00+00:00,390.5460205078125,474.4898681640625,360.6412353515625,389.3204650878906,2644117,0.0,0.0
2021-08-18 00:00:00+00:00,388.9660949707031,454.4605407714844,383.0021667480469,403.5574951171875,2819101,0.0,0.0
2021-08-19 00:00:00+00:00,403.4530944824219,478.6922912597656,394.4992980957031,472.1421203613281,1400878,0.0,0.0
2021-08-20 00:00:00+00:00,472.6929931640625,558.9608154296875,462.4686584472656,532.4684448242188,4731533,0.0,0.0
2021-08-21 00:00:00+00:00,532.7548828125,573.1005859375,510.29510498046875,514.9954223632812,1432855,0.0,0.0
2021-08-22 00:00:00+00:00,514.64990234375,525.3197021484375,453.6815490722656,492.8565673828125,1685039,0.0,0.0
2021-08-23 00:00:00+00:00,492.8469543457031,572.0411987304688,482.5597229003906,569.4586181640625,1733709,0.0,0.0
2021-08-24 00:00:00+00:00,569.2803955078125,571.7460327148438,463.914306640625,464.2034606933594,1728020,0.0,0.0
2021-08-25 00:00:00+00:00,464.17926025390625,466.4385070800781,418.7984619140625,418.7984619140625,1236858,0.0,0.0
2021-08-26 00:00:00+00:00,419.1297607421875,424.3799743652344,382.8337707519531,399.97662353515625,737823,0.0,0.0
2021-08-27 00:00:00+00:00,399.437255859375,457.1389465332031,394.54107666015625,402.7875671386719,1145750,0.0,0.0
2021-08-28 00:00:00+00:00,402.7997741699219,433.2973327636719,384.6673889160156,386.39813232421875,793171,0.0,0.0
2021-08-29 00:00:00+00:00,386.4163513183594,387.9448547363281,336.2065124511719,358.8163146972656,749400,0.0,0.0
2021-08-30 00:00:00+00:00,358.4622802734375,370.1536865234375,311.3586730957031,313.61346435546875,1189755,0.0,0.0
2021-08-31 00:00:00+00:00,313.61163330078125,410.0785217285156,309.1090087890625,404.6999816894531,1326656,0.0,0.0
2021-09-01 00:00:00+00:00,404.5276184082031,540.888916015625,400.8656311035156,489.9422912597656,3714170,0.0,0.0
2021-09-02 00:00:00+00:00,490.16253662109375,495.5849914550781,390.2685546875,430.6796569824219,2125485,0.0,0.0
2021-09-03 00:00:00+00:00,430.5869140625,478.40887451171875,418.8873596191406,447.9673767089844,1664215,0.0,0.0
2021-09-04 00:00:00+00:00,447.8604431152344,464.5738525390625,415.3162536621094,464.3659362792969,998089,0.0,0.0
2021-09-05 00:00:00+00:00,464.54510498046875,498.5745849609375,454.92333984375,495.2480163574219,615979,0.0,0.0
2021-09-06 00:00:00+00:00,495.31939697265625,572.5905151367188,475.9841003417969,531.8370971679688,1518769,0.0,0.0
2021-09-07 00:00:00+00:00,531.6815185546875,533.7329711914062,403.5721435546875,453.7370910644531,2212826,0.0,0.0
2021-09-08 00:00:00+00:00,454.14849853515625,510.41131591796875,425.3303527832031,471.1960754394531,2159039,0.0,0.0
2021-09-09 00:00:00+00:00,459.81878662109375,495.7752685546875,444.1830749511719,464.0023193359375,1712424,0.0,0.0
2021-09-10 00:00:00+00:00,463.93756103515625,491.13104248046875,398.493896484375,399.67413330078125,1461900,0.0,0.0
2021-09-11 00:00:00+00:00,399.7260437011719,448.23809814453125,393.6713562011719,433.4292297363281,1413241,0.0,0.0
2021-09-12 00:00:00+00:00,433.30853271484375,477.3172607421875,422.7525634765625,473.4063720703125,1887999,0.0,0.0
2021-09-13 00:00:00+00:00,473.32745361328125,491.0274658203125,441.52301025390625,470.8701477050781,1853981,0.0,0.0
