TIMESTAMP,CPL_OPEN_PRICE_USD,CPL_HIGH_PRICE_USD,CPL_LOW_PRICE_USD,CPL_CLOSE_PRICE_USD,CPL_VOLUME_USD,CPL_DIVIDENDS_USD,CPL_STOCK_SPLITS_USD
2024-08-28 00:00:00+00:00,,,,0.0,8249,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,18467,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,17564,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,11185,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,8972,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,5604,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,7383,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,8470,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,3081,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,2157,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,10291,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,9019,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,8083,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,11680,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,10109,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,5389,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,5515,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,7114,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,8034,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,3250,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,1740,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,4753,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,2726,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,884,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,2434,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,11587,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,5912,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,7394,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,6603,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,3775,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,2459,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,54107,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,18336,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,16898,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,7997,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,4134,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,2830,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,5808,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,9510,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,2909,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,4764,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,2155,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,2823,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,4571,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,9306,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,5638,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,1926,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,12075,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,5542,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,1736,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,2381,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,6996,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,7581,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,4536,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,3393,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,7559,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,5056,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,5015,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,3057,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,13949,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,3262,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,4382,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,4776,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,871,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,4555,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,4332,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,3375,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,4536,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,2899,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,4152,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,4236,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,1942,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,7960,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,2444,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,836,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,2977,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,929,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,2198,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,4278,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,1249,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,3288,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,1867,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,1795,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,1689,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,4627,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,10599,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,8021,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,10150,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,4552,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,3999,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,6212,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,3295,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,5840,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,1453,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,2245,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,1556,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,1382,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,2976,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,1393,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,3028,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,1431,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,1732,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,1399,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,1014,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,1441,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,777,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,968,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,716,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,1516,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,599,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,472,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,2950,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,1494,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,305,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,706,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,1310,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,1183,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,922,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,1815,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,195,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,1898,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,377,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,412,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,881,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,1194,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,1299,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,198,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,1528,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,803,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,2724,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,1338,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,1932,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,885,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,626,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,515,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,1238,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,394,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,536,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,214,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,861,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,609,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,573,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,208,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,1227,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,2119,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,274,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,273,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,1198,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,98,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,1194,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,240,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,543,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,142,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,1163,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,209,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,253,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,432,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,37,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,593,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,434,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,52,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,53,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,511,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,88,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,986,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,52,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,288,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,3006,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,437,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,1196,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,175,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,276,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,239,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,304,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,243,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,69,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,463,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,28,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,577,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,139,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,470,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,83,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,598,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,246,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,337,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,145,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,664,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,235,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-04-24 00:00:00+00:00,,,,0.0,886,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,427,0.0,0.0
2025-06-01 00:00:00+00:00,1.1729432980445154e-09,1.1784284659199784e-09,1.1545010503155595e-09,1.1570931990334543e-09,173,0.0,0.0
