,0
0,51.493203125
1,51.42662890625
2,53.1052578125
3,52.46112890625
4,53.5005234375
5,113.4777265625
6,116.4397109375
7,118.618234375
8,114.056171875
9,118.901296875
10,117.6383359375
11,117.993171875
