,0
0,51.3495078125
1,51.3237578125
2,45.11467578125
3,43.65942578125
4,43.36799609375
5,43.94944921875
6,44.356515625
7,55.24433203125
8,57.095515625
9,51.3924453125
10,47.52226171875
11,46.71765625
