TIMESTAMP,BABYTRUMP_OPEN_PRICE_USD,BABYTRUMP_HIGH_PRICE_USD,BABYTRUMP_LOW_PRICE_USD,BABYTRUMP_CLOSE_PRICE_USD,BABYTRUMP_VOLUME_USD,BABYTRUMP_DIVIDENDS_USD,BABYTRUMP_STOCK_SPLITS_USD
2023-08-31 00:00:00+00:00,0.00521499989554286,0.005993000231683254,0.0022040000185370445,0.00241800001822412,119151,0.0,0.0
2023-09-01 00:00:00+00:00,0.00241800001822412,0.0036909999325871468,0.002102999947965145,0.003011999884620309,21442,0.0,0.0
2023-09-02 00:00:00+00:00,0.003011999884620309,0.0030159999150782824,0.0021009999327361584,0.0021840000990778208,12268,0.0,0.0
2023-09-03 00:00:00+00:00,0.0021840000990778208,0.002247000113129616,0.0013879999751225114,0.002050000010058284,19207,0.0,0.0
2023-09-04 00:00:00+00:00,0.002050000010058284,0.0028830000665038824,0.001832999987527728,0.0018360000103712082,11752,0.0,0.0
2023-09-05 00:00:00+00:00,0.0018360000103712082,0.003240999998524785,0.0015480000292882323,0.003240999998524785,14655,0.0,0.0
2023-09-06 00:00:00+00:00,0.003240999998524785,0.005150000099092722,0.0026360000483691692,0.0027050001081079245,21421,0.0,0.0
2023-09-07 00:00:00+00:00,0.002704000100493431,0.0027050001081079245,0.0015879999846220016,0.0017099999822676182,11728,0.0,0.0
2023-09-08 00:00:00+00:00,0.0017099999822676182,0.0022319999989122152,0.0011579999700188637,0.001661999966017902,19573,0.0,0.0
2023-09-09 00:00:00+00:00,0.001661999966017902,0.001661999966017902,0.0007570000016130507,0.0008769999840296805,20506,0.0,0.0
2023-09-10 00:00:00+00:00,0.0008769999840296805,0.000990999978967011,0.0007389999809674919,0.0007389999809674919,3992,0.0,0.0
2023-09-11 00:00:00+00:00,0.0007389999809674919,0.00229199999012053,0.0007329999934881926,0.001934999949298799,6944,0.0,0.0
2023-09-12 00:00:00+00:00,0.001934999949298799,0.0023089998867362738,0.0010010000551119447,0.0010649999603629112,6848,0.0,0.0
2023-09-13 00:00:00+00:00,0.0010649999603629112,0.0012509999796748161,0.001062000053934753,0.0011340000201016665,1030,0.0,0.0
2023-09-14 00:00:00+00:00,0.0011340000201016665,0.001234999974258244,0.0007999999797903001,0.0008229999803006649,4986,0.0,0.0
2023-09-15 00:00:00+00:00,0.0008229999803006649,0.0008999999845400453,0.0008229999803006649,0.0008720000041648746,738,0.0,0.0
2023-09-16 00:00:00+00:00,0.0008720000041648746,0.0008730000117793679,0.0007680000271648169,0.0007730000070296228,900,0.0,0.0
2023-09-17 00:00:00+00:00,0.0007730000070296228,0.0007730000070296228,0.0005290000117383897,0.0005310000269673765,1929,0.0,0.0
2023-09-21 00:00:00+00:00,0.0008270000107586384,0.0011569999624043703,0.000666000007186085,0.000666000007186085,3477,0.0,0.0
2023-09-22 00:00:00+00:00,0.000666000007186085,0.0007520000217482448,0.0006639999919570982,0.0007469999836757779,713,0.0,0.0
2023-09-23 00:00:00+00:00,0.0007469999836757779,0.0007800000021234155,0.0007249999907799065,0.0007789999945089221,296,0.0,0.0
2023-09-24 00:00:00+00:00,0.0007789999945089221,0.0007810000097379088,0.0007619999814778566,0.0007680000271648169,303,0.0,0.0
2023-09-25 00:00:00+00:00,0.0007680000271648169,0.0010930000571534038,0.0007309999782592058,0.0007960000075399876,5592,0.0,0.0
2023-09-26 00:00:00+00:00,0.0007960000075399876,0.0007980000227689743,0.0007099999929778278,0.0007159999804571271,322,0.0,0.0
2023-09-27 00:00:00+00:00,0.0007149999728426337,0.0007169999880716205,0.0004769999941345304,0.0006600000197067857,2966,0.0,0.0
2023-09-28 00:00:00+00:00,0.0006600000197067857,0.0009260000078938901,0.0006600000197067857,0.0007409999961964786,1952,0.0,0.0
2023-09-29 00:00:00+00:00,0.0007409999961964786,0.0007559999939985573,0.0006350000039674342,0.0006389999762177467,380,0.0,0.0
2023-09-30 00:00:00+00:00,0.0006389999762177467,0.0007399999885819852,0.0006009999779053032,0.0006580000044777989,2013,0.0,0.0
2023-10-01 00:00:00+00:00,0.0006580000044777989,0.0008239999879151583,0.0006380000268109143,0.0008229999803006649,895,0.0,0.0
2023-10-02 00:00:00+00:00,0.0008229999803006649,0.0011889999732375145,0.0007149999728426337,0.001062000053934753,4024,0.0,0.0
2023-10-03 00:00:00+00:00,0.001062000053934753,0.001062000053934753,0.0004459999909158796,0.0005310000269673765,3705,0.0,0.0
2023-10-04 00:00:00+00:00,0.0005310000269673765,0.0007740000146441162,0.000514000013936311,0.0006840000278316438,2387,0.0,0.0
2023-10-05 00:00:00+00:00,0.0006849999772384763,0.0006849999772384763,0.0005879999953322113,0.0005879999953322113,272,0.0,0.0
2023-10-06 00:00:00+00:00,0.0005879999953322113,0.000678999989759177,0.0005879999953322113,0.0006089999806135893,1332,0.0,0.0
2023-10-07 00:00:00+00:00,0.0006089999806135893,0.0020570000633597374,0.0006089999806135893,0.00145800004247576,10867,0.0,0.0
2023-10-08 00:00:00+00:00,0.00145800004247576,0.00145800004247576,0.0010710000060498714,0.0010730000212788582,1352,0.0,0.0
2023-10-09 00:00:00+00:00,0.0010730000212788582,0.0028119999915361404,0.0009340000106021762,0.0022150001022964716,9356,0.0,0.0
2023-10-10 00:00:00+00:00,0.0022169998846948147,0.004579000174999237,0.0019480000482872128,0.002641000086441636,12598,0.0,0.0
2023-10-11 00:00:00+00:00,0.002641000086441636,0.002643000101670623,0.0014979999978095293,0.0021830000914633274,7097,0.0,0.0
2023-10-12 00:00:00+00:00,0.0021830000914633274,0.0021909999195486307,0.0012860000133514404,0.0013249999610707164,5402,0.0,0.0
2023-10-13 00:00:00+00:00,0.0013249999610707164,0.0014909999445080757,0.001155999954789877,0.0012369999894872308,2826,0.0,0.0
2023-10-14 00:00:00+00:00,0.0012369999894872308,0.0012390000047162175,0.0008629999938420951,0.0010019999463111162,2094,0.0,0.0
2023-10-15 00:00:00+00:00,0.0010019999463111162,0.001693999976851046,0.000999000039882958,0.001686000032350421,3922,0.0,0.0
2023-10-16 00:00:00+00:00,0.001686000032350421,0.002128999913111329,0.0015610000118613243,0.0017610000213608146,3730,0.0,0.0
2023-10-17 00:00:00+00:00,0.0017610000213608146,0.0019570000004023314,0.0011340000201016665,0.0011370000429451466,4173,0.0,0.0
2023-10-18 00:00:00+00:00,0.0011370000429451466,0.0012039999710395932,0.0009619999909773469,0.000990999978967011,1435,0.0,0.0
2023-10-19 00:00:00+00:00,0.000990999978967011,0.0023129999171942472,0.0009899999713525176,0.001769999973475933,6889,0.0,0.0
2023-10-20 00:00:00+00:00,0.001769999973475933,0.0019829999655485153,0.001487000030465424,0.001487000030465424,2743,0.0,0.0
2023-10-21 00:00:00+00:00,0.001487000030465424,0.0016570000443607569,0.0013259999686852098,0.0016570000443607569,2478,0.0,0.0
2023-10-22 00:00:00+00:00,0.0016570000443607569,0.001969000091776252,0.0016380000161007047,0.0017689999658614397,4474,0.0,0.0
2023-10-23 00:00:00+00:00,0.001782999956049025,0.001921999966725707,0.0012410000199452043,0.0017679999582469463,4349,0.0,0.0
