TIMESTAMP,STND_OPEN_PRICE_USD,STND_HIGH_PRICE_USD,STND_LOW_PRICE_USD,STND_CLOSE_PRICE_USD,STND_VOLUME_USD,STND_DIVIDENDS_USD,STND_STOCK_SPLITS_USD
2021-04-29 00:00:00+00:00,2.087656021118164,2.095304012298584,1.3255209922790527,1.480510950088501,8980383,0.0,0.0
2021-04-30 00:00:00+00:00,1.4796899557113647,1.6554059982299805,1.283558964729309,1.3874009847640991,7547378,0.0,0.0
2021-05-01 00:00:00+00:00,1.3859870433807373,2.4065001010894775,1.3558319807052612,1.7626149654388428,10895749,0.0,0.0
2021-05-02 00:00:00+00:00,1.7918169498443604,2.1752960681915283,1.6213059425354004,1.901110053062439,5652726,0.0,0.0
2021-05-03 00:00:00+00:00,1.906695008277893,2.1495399475097656,1.697756052017212,1.705414056777954,2823295,0.0,0.0
2021-05-04 00:00:00+00:00,1.7054100036621094,1.9694440364837646,1.5273289680480957,1.5691380500793457,2977170,0.0,0.0
2021-05-05 00:00:00+00:00,1.5668059587478638,1.8335180282592773,1.5620249509811401,1.6785290241241455,1463929,0.0,0.0
2021-05-06 00:00:00+00:00,1.678048014640808,1.755208969116211,1.4748239517211914,1.553428053855896,1602881,0.0,0.0
2021-05-07 00:00:00+00:00,1.5530719757080078,1.6882250308990479,1.5518460273742676,1.5646189451217651,1032560,0.0,0.0
2021-05-08 00:00:00+00:00,1.5600980520248413,1.678017020225525,1.5453449487686157,1.6105530261993408,800158,0.0,0.0
2021-05-09 00:00:00+00:00,1.6107100248336792,2.1099629402160645,1.5240930318832397,2.0983059406280518,3626114,0.0,0.0
2021-05-10 00:00:00+00:00,2.1002249717712402,2.312609910964966,1.4495270252227783,1.7011640071868896,5309108,0.0,0.0
2021-05-11 00:00:00+00:00,1.7011590003967285,1.9392919540405273,1.6851999759674072,1.7308000326156616,1766382,0.0,0.0
2021-05-12 00:00:00+00:00,1.73089599609375,2.278697967529297,1.7244139909744263,1.8673290014266968,3458511,0.0,0.0
2021-05-13 00:00:00+00:00,1.8619660139083862,1.9915649890899658,1.7438600063323975,1.7589880228042603,1417596,0.0,0.0
2021-05-14 00:00:00+00:00,1.7589969635009766,3.05525803565979,1.7571029663085938,2.604681968688965,10464148,0.0,0.0
2021-05-15 00:00:00+00:00,2.601149082183838,2.7675209045410156,2.239870071411133,2.2400190830230713,2580660,0.0,0.0
2021-05-16 00:00:00+00:00,2.238434076309204,2.682861089706421,2.1302759647369385,2.289202928543091,2757766,0.0,0.0
2021-05-17 00:00:00+00:00,2.2993369102478027,2.6480278968811035,2.098059892654419,2.4072349071502686,1609621,0.0,0.0
