TIMESTAMP,NCDT_OPEN_PRICE_USD,NCDT_HIGH_PRICE_USD,NCDT_LOW_PRICE_USD,NCDT_CLOSE_PRICE_USD,NCDT_VOLUME_USD,NCDT_DIVIDENDS_USD,NCDT_STOCK_SPLITS_USD
2020-09-08 00:00:00+00:00,1.1342610120773315,1.1520990133285522,0.9972270131111145,1.0121099948883057,7395,0.0,0.0
2020-09-09 00:00:00+00:00,1.011173963546753,1.2747429609298706,0.9374930262565613,1.2552499771118164,7602,0.0,0.0
2020-09-10 00:00:00+00:00,1.2552499771118164,1.2894409894943237,1.2423210144042969,1.265604019165039,9386,0.0,0.0
2020-09-11 00:00:00+00:00,1.2696709632873535,1.5088080167770386,1.2319899797439575,1.4617509841918945,11237,0.0,0.0
2020-09-12 00:00:00+00:00,1.4339280128479004,1.4959499835968018,1.3835819959640503,1.4571340084075928,10422,0.0,0.0
2020-09-13 00:00:00+00:00,1.456974983215332,1.487347960472107,1.3623239994049072,1.4326800107955933,10276,0.0,0.0
2020-09-14 00:00:00+00:00,1.4168529510498047,1.4918299913406372,1.3346730470657349,1.4607089757919312,10909,0.0,0.0
2020-09-15 00:00:00+00:00,1.4607089757919312,1.475661039352417,1.343309998512268,1.3558379411697388,12333,0.0,0.0
2020-09-16 00:00:00+00:00,1.3557339906692505,1.4815490245819092,1.333395004272461,1.4484790563583374,18135,0.0,0.0
2020-09-17 00:00:00+00:00,1.4481220245361328,1.5024720430374146,1.3743000030517578,1.4476460218429565,18092,0.0,0.0
2020-09-18 00:00:00+00:00,1.4475860595703125,1.470594048500061,1.0940699577331543,1.2820730209350586,22838,0.0,0.0
2020-09-19 00:00:00+00:00,1.280979037284851,1.316635012626648,1.195863962173462,1.1987030506134033,27433,0.0,0.0
2020-09-20 00:00:00+00:00,1.1982849836349487,1.2022780179977417,1.1217730045318604,1.1712599992752075,26280,0.0,0.0
2020-09-21 00:00:00+00:00,1.1712599992752075,1.1941310167312622,1.038295030593872,1.10417902469635,24965,0.0,0.0
2020-09-22 00:00:00+00:00,1.096703052520752,1.1214879751205444,1.0238349437713623,1.119657039642334,24228,0.0,0.0
2020-09-23 00:00:00+00:00,1.115409016609192,1.1787430047988892,1.068716049194336,1.0807360410690308,23621,0.0,0.0
2020-09-24 00:00:00+00:00,1.0745949745178223,1.170809030532837,1.0690460205078125,1.1605279445648193,25353,0.0,0.0
2020-09-25 00:00:00+00:00,1.1570420265197754,1.2010020017623901,1.130087971687317,1.171354055404663,25187,0.0,0.0
2020-09-26 00:00:00+00:00,1.1818170547485352,1.2143789529800415,1.1664979457855225,1.1942919492721558,26609,0.0,0.0
2020-09-27 00:00:00+00:00,1.2035969495773315,1.2672239542007446,1.1587810516357422,1.1845680475234985,26477,0.0,0.0
2020-09-28 00:00:00+00:00,1.189399003982544,1.2180639505386353,1.1613789796829224,1.1699060201644897,25918,0.0,0.0
2020-09-29 00:00:00+00:00,1.1697889566421509,1.23197603225708,1.1473989486694336,1.2319749593734741,26980,0.0,0.0
2020-09-30 00:00:00+00:00,1.2313129901885986,1.235092043876648,1.2051219940185547,1.2309160232543945,65202,0.0,0.0
2020-10-01 00:00:00+00:00,1.229496955871582,1.258985996246338,1.1915969848632812,1.21675705909729,57032,0.0,0.0
2020-10-02 00:00:00+00:00,1.2180169820785522,1.2245800495147705,1.1882139444351196,1.2092549800872803,70563,0.0,0.0
2020-10-03 00:00:00+00:00,1.2093650102615356,1.2215319871902466,1.1989059448242188,1.211434006690979,77811,0.0,0.0
2020-10-04 00:00:00+00:00,1.2098109722137451,1.235983967781067,1.2080899477005005,1.2321439981460571,70823,0.0,0.0
2020-10-05 00:00:00+00:00,1.2337590456008911,1.2433459758758545,1.2129449844360352,1.232772946357727,86883,0.0,0.0
2020-10-06 00:00:00+00:00,1.2328170537948608,1.2381789684295654,1.199571967124939,1.2098220586776733,69595,0.0,0.0
2020-10-07 00:00:00+00:00,1.2123949527740479,1.2334389686584473,1.2004419565200806,1.2267429828643799,71068,0.0,0.0
2020-10-08 00:00:00+00:00,1.2301000356674194,1.2686519622802734,1.2213939428329468,1.2567650079727173,73564,0.0,0.0
2020-10-09 00:00:00+00:00,1.2525700330734253,1.2832770347595215,1.24052894115448,1.2658710479736328,71302,0.0,0.0
2020-10-10 00:00:00+00:00,1.266597032546997,1.316532015800476,1.2657480239868164,1.288638949394226,72161,0.0,0.0
2020-10-11 00:00:00+00:00,1.2932549715042114,1.3272980451583862,1.2895569801330566,1.3250609636306763,72853,0.0,0.0
2020-10-12 00:00:00+00:00,1.3244919776916504,1.3786710500717163,1.2937350273132324,1.3564039468765259,70090,0.0,0.0
2020-10-13 00:00:00+00:00,1.3593089580535889,1.3593089580535889,1.298416018486023,1.315390944480896,71986,0.0,0.0
2020-10-14 00:00:00+00:00,1.3127599954605103,1.3330559730529785,1.3015350103378296,1.3156579732894897,69503,0.0,0.0
2020-10-15 00:00:00+00:00,1.3156559467315674,1.3283369541168213,1.2975529432296753,1.3257089853286743,68955,0.0,0.0
2020-10-16 00:00:00+00:00,1.3262660503387451,1.3376109600067139,1.2962470054626465,1.308493971824646,70963,0.0,0.0
2020-10-17 00:00:00+00:00,1.308555006980896,1.3205089569091797,1.3015329837799072,1.3045070171356201,69171,0.0,0.0
2020-10-18 00:00:00+00:00,1.3032840490341187,1.3252630233764648,1.2991969585418701,1.3226770162582397,73844,0.0,0.0
2020-10-19 00:00:00+00:00,1.3213880062103271,1.3256579637527466,1.2963379621505737,1.3102749586105347,76888,0.0,0.0
2020-10-20 00:00:00+00:00,1.3130730390548706,1.3460570573806763,1.3018449544906616,1.3120180368423462,55899,0.0,0.0
2020-10-21 00:00:00+00:00,1.3126109838485718,1.3928459882736206,1.2907400131225586,1.360221028327942,29754,0.0,0.0
2020-10-22 00:00:00+00:00,1.354753017425537,1.4757980108261108,1.3182929754257202,1.4468859434127808,64898,0.0,0.0
2020-10-23 00:00:00+00:00,1.447361946105957,1.4706770181655884,1.3137480020523071,1.4409010410308838,65180,0.0,0.0
2020-10-24 00:00:00+00:00,1.4411879777908325,1.4562009572982788,1.2916630506515503,1.3031580448150635,40046,0.0,0.0
2020-10-25 00:00:00+00:00,1.3028919696807861,1.3690340518951416,1.2435580492019653,1.338932991027832,26722,0.0,0.0
2020-10-26 00:00:00+00:00,1.3391849994659424,1.439972996711731,1.2456400394439697,1.439972996711731,65929,0.0,0.0
