,MSE,RMSE,MAE,MAPE,R2
0,3152623.577862638,1775.5628904273253,1395.899606652701,0.03934268117416443,0.4258011582582313
1,1112715.5329705358,1054.8533229651105,864.2342141284186,0.024936157639142403,0.8836828054205099
2,2078551.5735005175,1441.7182711960465,1188.00876677358,0.026159348656226725,0.7979603377522932
3,3196192.3607624993,1787.7897977006412,1341.380015381734,0.029487027353884313,0.6647909796944051
4,3924338.3581034313,1980.994285227353,1569.49272107542,0.027199707837289793,0.8412398475888788
5,3751789.0609527086,1936.9535515733744,1509.7277845916658,0.025225092313636444,0.7092879957551737
6,2624792.3806409054,1620.121100609737,1183.0097591869664,0.024234476045888118,0.6306103310485536
7,1188023.6026693073,1089.964954789514,744.831890799258,0.01847211829595796,0.8981262398724903
8,2912060.734825705,1706.4761161017475,1185.2868399854628,0.02911223725095493,0.5335618667390085
9,1710270.6140456367,1307.7731508352804,983.495880943355,0.023741024524042018,0.795665278844027
10,1083699.8517699717,1041.0090546051804,853.5100355605006,0.02088038007596199,0.826690263040048
11,1870358.1519211573,1367.6103801599186,1046.7307679378844,0.03296859858298233,0.8518882209562393
Mean,2383784.6500020847,1509.2355730159359,1155.4673569180788,0.02681323747917762,0.7382754437474882
