TIMESTAMP,HEZ_OPEN_PRICE_USD,HEZ_HIGH_PRICE_USD,HEZ_LOW_PRICE_USD,HEZ_CLOSE_PRICE_USD,HEZ_VOLUME_USD,HEZ_DIVIDENDS_USD,HEZ_STOCK_SPLITS_USD
2020-10-18 00:00:00+00:00,2.4431281089782715,2.805119037628174,2.4429728984832764,2.714292049407959,836727,0.0,0.0
2020-10-19 00:00:00+00:00,2.740936040878296,2.8484480381011963,2.6357030868530273,2.7094480991363525,2178744,0.0,0.0
2020-10-20 00:00:00+00:00,2.7185959815979004,2.729511022567749,2.5570359230041504,2.662256956100464,2162434,0.0,0.0
2020-10-21 00:00:00+00:00,2.6644949913024902,2.828892946243286,2.6491870880126953,2.657043933868408,1514253,0.0,0.0
2020-10-22 00:00:00+00:00,2.669118881225586,2.7526791095733643,2.6130640506744385,2.696063995361328,1399891,0.0,0.0
2020-10-23 00:00:00+00:00,2.695664882659912,2.7293660640716553,2.613779067993164,2.6472010612487793,1746386,0.0,0.0
2020-10-24 00:00:00+00:00,2.6471478939056396,2.6946349143981934,2.5983500480651855,2.6256840229034424,1497984,0.0,0.0
2020-10-25 00:00:00+00:00,2.6256659030914307,2.6498000621795654,2.5396831035614014,2.5792338848114014,1401940,0.0,0.0
2020-10-26 00:00:00+00:00,2.5792109966278076,2.615262031555176,2.426318883895874,2.5309970378875732,1500383,0.0,0.0
2020-10-27 00:00:00+00:00,2.5310709476470947,2.83555006980896,2.5154590606689453,2.8323709964752197,2013383,0.0,0.0
2020-10-28 00:00:00+00:00,2.8323240280151367,2.8830668926239014,2.718372106552124,2.8272480964660645,1026853,0.0,0.0
2020-10-29 00:00:00+00:00,2.8272221088409424,2.920984983444214,2.817621946334839,2.8798139095306396,978677,0.0,0.0
2020-10-30 00:00:00+00:00,2.8797810077667236,2.9040300846099854,2.776081085205078,2.8097939491271973,639410,0.0,0.0
2020-10-31 00:00:00+00:00,2.809830904006958,3.032757043838501,2.79600191116333,3.020263910293579,1093445,0.0,0.0
2020-11-01 00:00:00+00:00,3.020354986190796,3.0572099685668945,2.9850659370422363,3.0572099685668945,723632,0.0,0.0
2020-11-02 00:00:00+00:00,3.057295083999634,3.1138110160827637,2.9413230419158936,2.9579579830169678,656756,0.0,0.0
2020-11-03 00:00:00+00:00,2.958116054534912,3.0409460067749023,2.8683009147644043,3.028485059738159,602340,0.0,0.0
2020-11-04 00:00:00+00:00,3.0285539627075195,3.2005701065063477,2.9700510501861572,3.158557891845703,753970,0.0,0.0
2020-11-05 00:00:00+00:00,3.1586320400238037,3.3307199478149414,3.1586320400238037,3.303330898284912,526543,0.0,0.0
2020-11-06 00:00:00+00:00,3.3032898902893066,3.541898012161255,3.294877052307129,3.4533491134643555,634092,0.0,0.0
2020-11-07 00:00:00+00:00,3.4549880027770996,3.542072057723999,3.2862019538879395,3.327244997024536,571848,0.0,0.0
2020-11-08 00:00:00+00:00,3.3254148960113525,3.720784902572632,3.3138229846954346,3.694161891937256,1202243,0.0,0.0
2020-11-09 00:00:00+00:00,3.6939918994903564,3.792759895324707,3.6287848949432373,3.721606969833374,588615,0.0,0.0
2020-11-10 00:00:00+00:00,3.7214460372924805,3.8159120082855225,3.6934309005737305,3.7838261127471924,689006,0.0,0.0
2020-11-11 00:00:00+00:00,3.7834150791168213,4.003640174865723,3.776953935623169,3.93039608001709,508894,0.0,0.0
2020-11-12 00:00:00+00:00,3.930367946624756,3.972177028656006,3.7113940715789795,3.758665084838867,619656,0.0,0.0
2020-11-13 00:00:00+00:00,3.7586159706115723,4.144752025604248,3.750051975250244,4.144373893737793,771668,0.0,0.0
2020-11-14 00:00:00+00:00,4.144680023193359,4.146584987640381,3.9248290061950684,3.9843509197235107,713412,0.0,0.0
2020-11-15 00:00:00+00:00,3.9845170974731445,3.995529890060425,3.828192949295044,3.8999359607696533,668463,0.0,0.0
2020-11-16 00:00:00+00:00,3.8999340534210205,3.98362398147583,3.8775930404663086,3.92142391204834,700952,0.0,0.0
2020-11-17 00:00:00+00:00,3.9639720916748047,4.048984050750732,3.903662919998169,4.018214225769043,717136,0.0,0.0
2020-11-18 00:00:00+00:00,4.018117904663086,4.096508979797363,3.8114869594573975,3.879357099533081,702242,0.0,0.0
2020-11-19 00:00:00+00:00,3.8797268867492676,3.889435052871704,3.7777481079101562,3.805881977081299,630178,0.0,0.0
2020-11-20 00:00:00+00:00,3.8057899475097656,4.125545978546143,3.805737018585205,4.10020112991333,709808,0.0,0.0
2020-11-21 00:00:00+00:00,4.100025177001953,4.22274112701416,3.9218499660491943,4.218238830566406,729228,0.0,0.0
2020-11-22 00:00:00+00:00,4.218294143676758,4.3880510330200195,3.9753050804138184,4.235171794891357,972976,0.0,0.0
2020-11-23 00:00:00+00:00,4.234899044036865,4.568726062774658,4.2127251625061035,4.568726062774658,984175,0.0,0.0
2020-11-24 00:00:00+00:00,4.573853015899658,4.685211181640625,4.506247043609619,4.5537309646606445,840350,0.0,0.0
2020-11-25 00:00:00+00:00,4.554194927215576,4.559998989105225,4.289008140563965,4.3825249671936035,834288,0.0,0.0
2020-11-26 00:00:00+00:00,4.381755828857422,4.414694786071777,3.790097951889038,4.02726411819458,1354312,0.0,0.0
