TIMESTAMP,TIP28049_OPEN_PRICE_USD,TIP28049_HIGH_PRICE_USD,TIP28049_LOW_PRICE_USD,TIP28049_CLOSE_PRICE_USD,TIP28049_VOLUME_USD,TIP28049_DIVIDENDS_USD,TIP28049_STOCK_SPLITS_USD
2023-09-21 00:00:00+00:00,0.0006300000241026282,0.0006949999951757491,0.00044299999717622995,0.0004830000107176602,3529067,0.0,0.0
2023-09-22 00:00:00+00:00,0.0004830000107176602,0.0005959999980404973,0.0004659999976865947,0.0005310000269673765,2972177,0.0,0.0
2023-09-23 00:00:00+00:00,0.0005310000269673765,0.0005469999741762877,0.00035099999513477087,0.00036100001307204366,1994858,0.0,0.0
2023-09-24 00:00:00+00:00,0.00036100001307204366,0.0003870000073220581,0.0003370000049471855,0.0003539999888744205,2103817,0.0,0.0
2023-09-25 00:00:00+00:00,0.0003539999888744205,0.0003640000068116933,0.0002789999998640269,0.0002859999949578196,1870592,0.0,0.0
2023-09-26 00:00:00+00:00,0.0002859999949578196,0.00031400000443682075,0.0002469999890308827,0.0002519999979995191,1736529,0.0,0.0
2023-09-27 00:00:00+00:00,0.0002519999979995191,0.00025499999173916876,0.00020300000323913991,0.0002119999990100041,1466247,0.0,0.0
2023-09-28 00:00:00+00:00,0.0002119999990100041,0.00041099998634308577,0.00018000000272877514,0.0003209999995306134,2994706,0.0,0.0
2023-09-29 00:00:00+00:00,0.0003209999995306134,0.000455000001238659,0.0003009999927598983,0.00036899998667649925,3265505,0.0,0.0
2023-09-30 00:00:00+00:00,0.00036899998667649925,0.0004149999876972288,0.0002840000088326633,0.0003260000084992498,1731902,0.0,0.0
2023-10-01 00:00:00+00:00,0.0003260000084992498,0.00037200000951997936,0.00031999999191612005,0.0003659999929368496,1839628,0.0,0.0
2023-10-02 00:00:00+00:00,0.0003659999929368496,0.0004070000140927732,0.0003110000106971711,0.00031800000579096377,2226550,0.0,0.0
2023-10-03 00:00:00+00:00,0.00031800000579096377,0.00035799999022856355,0.00029799999902024865,0.0003009999927598983,1704980,0.0,0.0
