TIMESTAMP,DRAGON28939_OPEN_PRICE_USD,DRAGON28939_HIGH_PRICE_USD,DRAGON28939_LOW_PRICE_USD,DRAGON28939_CLOSE_PRICE_USD,DRAGON28939_VOLUME_USD,DRAGON28939_DIVIDENDS_USD,DRAGON28939_STOCK_SPLITS_USD
2024-01-04 00:00:00+00:00,,,,0.0,512046,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,1646578,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,827854,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,141026,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,136306,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,114660,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,101394,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,162668,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,64653,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,284064,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,257318,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,309574,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,150343,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,168955,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,171997,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,296836,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,87090,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,208490,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,129810,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,54630,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,408985,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,289105,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,151350,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,86636,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,170121,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,1025578,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,863636,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,408173,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,460206,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,624750,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,658543,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,519258,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,472850,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,1236183,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,1451313,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,2300429,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,3612632,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,2481004,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,199934,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,137879,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,156635,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,207342,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,289526,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,204735,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,110298,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,63049,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,88968,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,74066,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,61436,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,24586,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,53362,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,55101,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,42571,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,167363,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,30877,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,64002,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,245181,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,84676,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,227951,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,88221,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,129928,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,126971,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,93327,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,105897,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,131673,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,106543,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,63041,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,84515,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,141732,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,94621,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,187933,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,166310,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,173901,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,84336,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,73399,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,175513,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,54665,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,28332,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,38013,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,34843,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,20105,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,36225,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,32073,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,41126,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,50245,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,45860,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,55002,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,19334,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,26247,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,117269,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,43919,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,18632,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,21546,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,9197,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,9234,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,12856,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,9603,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,20559,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,18859,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,70443,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,14586,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,14585,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,18227,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,6397,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,30148,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,7493,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,8736,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,5815,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,5009,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,6071,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,14458,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,1849,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,6467,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,15747,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,4445,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,11986,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,8603,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,10433,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,24337,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,19271,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,10125,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,4173,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,41289,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,17418,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,15293,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,3766,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,18442,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,2613,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,13875,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,2011,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,8083,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,12658,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,6978,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,5423,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,3463,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,3591,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,1474,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,5623,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,49743,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,189182,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,15542,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,14514,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,30053,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,47777,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,67849,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,51042,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,48438,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,16841,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,7807,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,10446,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,21164,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,6946,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,8370,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,17055,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,13284,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,13161,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,8037,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,7490,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,5374,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,2818,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,4517,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,3604,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,2897,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,7311,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,7792,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,7081,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,4618,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,796,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,1513,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,2733,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,1244,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,26715,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,2354,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,1479,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,3021,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,11051,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,4679,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,2610,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,3614,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,1144,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,3300,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,2691,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,4364,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,2744,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,1172,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,712,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,701,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,3439,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,1728,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,3943,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,3581,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,344,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,2155,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,2821,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,2323,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,4066,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,1459,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,2169,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,2950,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,250,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,2214,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,467,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,750,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,258,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,1508,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,199,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,499,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,1051,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,3934,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,1679,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,615,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,263,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,297,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,425,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,2419,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,247,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,248,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,79,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,492,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,135,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,210,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,433,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,203,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,312,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,111,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,137,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,340,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,99,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,306,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,1208,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,830,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,512,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,1036,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,1085,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,4173,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,1850,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,896,0.0,0.0
