,XRP,Lag
IOTA,5.2828246332670986e-08,27
LTC,8.05226995312789e-08,29
DOGE,1.1739078759738e-06,14
QTUM,5.30716833320483e-05,19
XLM,0.0001565574606331,18
ETC,0.0001732643279044,30
BTC,0.0006868723803419,28
ETH,0.0017207976579715,11
BAT,0.0046208035695964,11
DASH,0.0053890873220001,9
USDT,0.0056013639055276,11
XMR,0.0246574672744413,11
DCR,0.0375119718688208,17
ZEC,0.0384903829105434,1
GNO,0.2610379413664098,3
