TIMESTAMP,DAMZN_OPEN_PRICE_USD,DAMZN_HIGH_PRICE_USD,DAMZN_LOW_PRICE_USD,DAMZN_CLOSE_PRICE_USD,DAMZN_VOLUME_USD,DAMZN_DIVIDENDS_USD,DAMZN_STOCK_SPLITS_USD
2022-03-24 00:00:00+00:00,3639.787353515625,3660.888671875,3554.232421875,3611.89697265625,188821,0.0,0.0
2022-03-25 00:00:00+00:00,3611.89697265625,3736.5703125,3558.6943359375,3734.701171875,171946,0.0,0.0
2022-03-26 00:00:00+00:00,3734.701171875,3745.463623046875,3624.65966796875,3649.50439453125,108207,0.0,0.0
2022-03-27 00:00:00+00:00,3649.50439453125,3767.125732421875,3592.099365234375,3618.7275390625,274997,0.0,0.0
2022-03-28 00:00:00+00:00,3618.7275390625,3650.678955078125,3394.20751953125,3611.015380859375,366329,0.0,0.0
2022-03-29 00:00:00+00:00,3611.015380859375,3725.023193359375,3459.06884765625,3542.522216796875,275085,0.0,0.0
2022-03-30 00:00:00+00:00,3542.522216796875,3755.84765625,3420.12890625,3669.6015625,261074,0.0,0.0
2022-03-31 00:00:00+00:00,3669.6015625,3893.409423828125,3400.212646484375,3664.05517578125,121672,0.0,0.0
2022-04-01 00:00:00+00:00,3664.05517578125,3713.73046875,3273.1767578125,3354.544189453125,201862,0.0,0.0
2022-04-02 00:00:00+00:00,3354.544189453125,3500.270751953125,3212.949462890625,3263.48486328125,166732,0.0,0.0
2022-04-03 00:00:00+00:00,3263.48486328125,3516.07421875,3255.605712890625,3481.919189453125,259197,0.0,0.0
2022-04-04 00:00:00+00:00,3481.919189453125,3552.17529296875,3391.7333984375,3525.70068359375,153318,0.0,0.0
2022-04-05 00:00:00+00:00,3525.70068359375,3601.416748046875,3443.1591796875,3453.84326171875,292830,0.0,0.0
2022-04-06 00:00:00+00:00,3453.84326171875,3544.94775390625,3327.14697265625,3408.74658203125,405124,0.0,0.0
2022-04-07 00:00:00+00:00,3408.74658203125,3530.40478515625,3321.68408203125,3326.8271484375,312035,0.0,0.0
2022-04-08 00:00:00+00:00,3326.8271484375,3385.593994140625,3292.849365234375,3307.137939453125,466341,0.0,0.0
2022-04-09 00:00:00+00:00,3307.137939453125,3344.934326171875,3251.037109375,3290.86865234375,215143,0.0,0.0
2022-04-10 00:00:00+00:00,3290.86865234375,3354.141845703125,3213.948974609375,3290.68994140625,367241,0.0,0.0
2022-04-11 00:00:00+00:00,3290.68994140625,3360.294921875,3223.100341796875,3286.141845703125,321681,0.0,0.0
2022-04-12 00:00:00+00:00,3286.141845703125,3337.244140625,3200.45556640625,3303.447998046875,392662,0.0,0.0
2022-04-13 00:00:00+00:00,3303.447998046875,3362.91943359375,3219.388916015625,3362.91943359375,322248,0.0,0.0
2022-04-14 00:00:00+00:00,3362.91943359375,3489.127197265625,3341.61962890625,3398.979248046875,782774,0.0,0.0
2022-04-15 00:00:00+00:00,3398.979248046875,3446.65771484375,3346.830078125,3371.792724609375,224420,0.0,0.0
2022-04-16 00:00:00+00:00,3371.792724609375,3410.912841796875,3348.2509765625,3355.4736328125,48429,0.0,0.0
2022-04-17 00:00:00+00:00,3355.4736328125,3407.333984375,3297.068603515625,3332.938232421875,113312,0.0,0.0
2022-04-18 00:00:00+00:00,3332.938232421875,3385.459228515625,3278.11279296875,3356.449462890625,95410,0.0,0.0
2022-04-19 00:00:00+00:00,3356.449462890625,3476.465087890625,3356.449462890625,3476.24609375,316525,0.0,0.0
2022-04-20 00:00:00+00:00,3476.24609375,3492.830322265625,3278.1181640625,3330.85595703125,1003744,0.0,0.0
2022-04-21 00:00:00+00:00,3330.85595703125,3449.701416015625,3217.953369140625,3258.707275390625,559687,0.0,0.0
2022-04-22 00:00:00+00:00,3258.707275390625,3364.489501953125,3131.71142578125,3132.112548828125,449250,0.0,0.0
2022-04-23 00:00:00+00:00,3132.112548828125,3173.13525390625,3086.0615234375,3137.52978515625,162927,0.0,0.0
2022-04-24 00:00:00+00:00,3137.52978515625,3212.223876953125,3132.126220703125,3132.126220703125,155786,0.0,0.0
2022-04-25 00:00:00+00:00,3132.126220703125,3211.32080078125,3054.858642578125,3178.432861328125,367640,0.0,0.0
2022-04-26 00:00:00+00:00,3178.432861328125,3251.750244140625,2989.704345703125,3012.01953125,380329,0.0,0.0
2022-04-27 00:00:00+00:00,3012.01953125,3138.10791015625,2949.170654296875,3039.7861328125,713818,0.0,0.0
2022-04-28 00:00:00+00:00,3039.7861328125,3151.31396484375,2697.159912109375,2721.3740234375,1645757,0.0,0.0
2022-04-29 00:00:00+00:00,2721.3740234375,2849.58447265625,2604.69140625,2777.349365234375,1607162,0.0,0.0
2022-04-30 00:00:00+00:00,2777.349365234375,2777.8056640625,2689.621337890625,2724.2587890625,402052,0.0,0.0
2022-05-01 00:00:00+00:00,2724.2587890625,2734.050537109375,2627.4482421875,2688.2529296875,224941,0.0,0.0
2022-05-02 00:00:00+00:00,2688.2529296875,2753.062255859375,2579.940185546875,2672.52978515625,561035,0.0,0.0
2022-05-03 00:00:00+00:00,2672.52978515625,2720.285888671875,2663.719482421875,2698.189208984375,196826,0.0,0.0
2022-05-04 00:00:00+00:00,2698.189208984375,2739.591552734375,2570.544921875,2677.9345703125,907090,0.0,0.0
2022-05-05 00:00:00+00:00,2677.9345703125,2728.177978515625,2444.342529296875,2474.56884765625,661167,0.0,0.0
2022-05-06 00:00:00+00:00,2474.56884765625,2509.635009765625,2419.22021484375,2465.38623046875,252236,0.0,0.0
2022-05-07 00:00:00+00:00,2465.38623046875,2524.794677734375,2446.394287109375,2494.090087890625,162019,0.0,0.0
2022-05-08 00:00:00+00:00,2494.090087890625,2526.364990234375,2433.595703125,2464.785400390625,49966,0.0,0.0
2022-05-09 00:00:00+00:00,2464.785400390625,2496.469482421875,2262.780029296875,2281.894775390625,160627,0.0,0.0
2022-05-10 00:00:00+00:00,2281.894775390625,2382.67919921875,2200.4267578125,2245.1806640625,195251,0.0,0.0
2022-05-11 00:00:00+00:00,2245.1806640625,2318.2802734375,1895.60009765625,2140.67626953125,360571,0.0,0.0
2022-05-12 00:00:00+00:00,2140.67626953125,2182.56591796875,1910.8773193359375,2117.592529296875,303733,0.0,0.0
2022-05-13 00:00:00+00:00,2117.592529296875,2177.434814453125,2044.0345458984375,2108.280517578125,91182,0.0,0.0
2022-05-14 00:00:00+00:00,2108.280517578125,2235.05322265625,2098.80224609375,2222.9794921875,66663,0.0,0.0
2022-05-15 00:00:00+00:00,2222.9794921875,2260.5771484375,2176.243896484375,2230.248779296875,25038,0.0,0.0
2022-05-16 00:00:00+00:00,2230.248779296875,2306.67578125,2129.22021484375,2264.03076171875,66894,0.0,0.0
2022-05-17 00:00:00+00:00,2264.03076171875,2305.789794921875,2230.025634765625,2286.68115234375,27887,0.0,0.0
2022-05-18 00:00:00+00:00,2286.68115234375,2340.5244140625,2084.805908203125,2088.43603515625,126812,0.0,0.0
2022-05-19 00:00:00+00:00,2088.43603515625,2150.16650390625,2081.62451171875,2146.156982421875,30397,0.0,0.0
2022-05-20 00:00:00+00:00,2146.156982421875,2168.571533203125,2086.094482421875,2098.348876953125,41315,0.0,0.0
2022-05-21 00:00:00+00:00,2098.348876953125,2139.60791015625,2092.326416015625,2115.632568359375,22398,0.0,0.0
2022-05-22 00:00:00+00:00,2115.632568359375,2172.8173828125,2104.404052734375,2155.511474609375,32198,0.0,0.0
2022-05-23 00:00:00+00:00,2155.511474609375,2174.960693359375,2101.962158203125,2118.942626953125,39211,0.0,0.0
2022-05-24 00:00:00+00:00,2118.942626953125,2147.3271484375,2067.701416015625,2130.046875,84824,0.0,0.0
2022-05-25 00:00:00+00:00,2130.046875,2181.951904296875,2088.6435546875,2166.8779296875,37150,0.0,0.0
2022-05-26 00:00:00+00:00,2166.8779296875,2310.864013671875,2149.82373046875,2261.666748046875,185463,0.0,0.0
2022-05-27 00:00:00+00:00,2261.666748046875,2391.2900390625,2177.413818359375,2376.3232421875,192474,0.0,0.0
2022-05-28 00:00:00+00:00,2349.291259765625,2381.05810546875,2323.04931640625,2325.362548828125,42308,0.0,0.0
2022-05-29 00:00:00+00:00,2325.362548828125,2387.258056640625,2242.948486328125,2378.091064453125,39027,0.0,0.0
2022-05-30 00:00:00+00:00,2378.091064453125,2437.131103515625,2241.141357421875,2281.033447265625,38148,0.0,0.0
2022-05-31 00:00:00+00:00,2281.033447265625,2432.543701171875,2253.9697265625,2400.041259765625,75001,0.0,0.0
