TIMESTAMP,GB29906_OPEN_PRICE_USD,GB29906_HIGH_PRICE_USD,GB29906_LOW_PRICE_USD,GB29906_CLOSE_PRICE_USD,GB29906_VOLUME_USD,GB29906_DIVIDENDS_USD,GB29906_STOCK_SPLITS_USD
2024-03-18 00:00:00+00:00,1.9565180540084839,1.977653980255127,1.7739349603652954,1.7875800132751465,0,0.0,0.0
2024-03-19 00:00:00+00:00,1.7875800132751465,1.7875800132751465,1.6678529977798462,1.6715359687805176,2760,0.0,0.0
2024-03-20 00:00:00+00:00,1.6715359687805176,3.0043540000915527,0.0,2.8184399604797363,0,0.0,0.0
2024-03-21 00:00:00+00:00,2.818679094314575,3.716111898422241,2.6351070404052734,3.4922358989715576,105790,0.0,0.0
2024-03-22 00:00:00+00:00,3.4922358989715576,3.644860029220581,3.4802420139312744,3.4917221069335938,254620,0.0,0.0
2024-03-23 00:00:00+00:00,3.4917221069335938,3.4965810775756836,3.4813930988311768,3.49141001701355,53042,0.0,0.0
2024-03-24 00:00:00+00:00,3.49141001701355,3.8919599056243896,3.4809529781341553,3.5696520805358887,603509,0.0,0.0
2024-03-25 00:00:00+00:00,3.5696520805358887,3.984457015991211,3.5330610275268555,3.7080280780792236,209360,0.0,0.0
2024-03-26 00:00:00+00:00,3.7080280780792236,3.7080280780792236,3.7080280780792236,3.7080280780792236,0,0.0,0.0
2024-03-27 00:00:00+00:00,3.7080280780792236,3.7080280780792236,3.7080280780792236,3.7080280780792236,0,0.0,0.0
2024-03-28 00:00:00+00:00,3.7080280780792236,4.460652828216553,3.7080280780792236,4.358254909515381,226459,0.0,0.0
2024-03-29 00:00:00+00:00,4.358254909515381,4.439329147338867,2.729624032974243,3.062135934829712,2325717,0.0,0.0
2024-03-30 00:00:00+00:00,3.062135934829712,3.470536947250366,2.8648829460144043,2.961616039276123,1900943,0.0,0.0
2024-03-31 00:00:00+00:00,2.961616039276123,3.3298380374908447,2.93355393409729,2.949553966522217,1231066,0.0,0.0
2024-04-01 00:00:00+00:00,2.949553966522217,2.955996036529541,2.4752309322357178,2.701508045196533,1409971,0.0,0.0
2024-04-02 00:00:00+00:00,2.701508045196533,2.8491408824920654,2.505251884460449,2.8104441165924072,1172549,0.0,0.0
2024-04-03 00:00:00+00:00,2.811213970184326,3.301331043243408,2.745461940765381,3.251844882965088,1514514,0.0,0.0
2024-04-04 00:00:00+00:00,3.253037929534912,3.337038993835449,2.934329032897949,2.9725821018218994,1142239,0.0,0.0
2024-04-05 00:00:00+00:00,2.9725821018218994,2.9891669750213623,2.5284531116485596,2.816873073577881,1136252,0.0,0.0
2024-04-06 00:00:00+00:00,2.816873073577881,2.875070095062256,2.492288112640381,2.556885004043579,894700,0.0,0.0
2024-04-07 00:00:00+00:00,2.5571460723876953,2.770188093185425,2.4884181022644043,2.7419140338897705,760530,0.0,0.0
2024-04-08 00:00:00+00:00,2.7419140338897705,3.3450748920440674,2.7419140338897705,3.343456983566284,1185843,0.0,0.0
2024-04-09 00:00:00+00:00,3.343456983566284,3.3911640644073486,2.948193073272705,2.9652180671691895,797827,0.0,0.0
2024-04-10 00:00:00+00:00,2.9652180671691895,3.0992579460144043,2.8812708854675293,2.965559959411621,824394,0.0,0.0
2024-04-11 00:00:00+00:00,2.9661970138549805,3.08235502243042,2.924556016921997,3.056382894515991,1043489,0.0,0.0
2024-04-12 00:00:00+00:00,3.0566160678863525,3.5558218955993652,2.386936902999878,2.7870728969573975,2797602,0.0,0.0
2024-04-13 00:00:00+00:00,2.7870728969573975,2.808793067932129,2.1585609912872314,2.6032519340515137,1427501,0.0,0.0
2024-04-14 00:00:00+00:00,2.6032519340515137,2.985538959503174,2.5535409450531006,2.9854190349578857,1253834,0.0,0.0
2024-04-15 00:00:00+00:00,3.036937952041626,3.2168779373168945,0.004517999943345785,0.011721000075340271,15090710,0.0,0.0
2024-04-16 00:00:00+00:00,0.011721000075340271,0.018024999648332596,0.00483600003644824,0.0061079999431967735,423035,0.0,0.0
2024-04-17 00:00:00+00:00,0.006351000163704157,0.018953999504446983,0.004712999798357487,0.01299699954688549,237844,0.0,0.0
2024-04-18 00:00:00+00:00,0.013019000180065632,0.017108000814914703,0.006676999852061272,0.011660000309348106,227754,0.0,0.0
2024-04-19 00:00:00+00:00,0.011660000309348106,0.011754999868571758,0.006012000143527985,0.008922000415623188,76619,0.0,0.0
2024-04-20 00:00:00+00:00,0.008922000415623188,0.008922000415623188,0.005518999882042408,0.0075090001337230206,65053,0.0,0.0
2024-04-21 00:00:00+00:00,0.0061519998125731945,0.007331000175327063,0.003444999922066927,0.006219999864697456,43166,0.0,0.0
2024-04-22 00:00:00+00:00,0.00622399989515543,0.006978000048547983,0.0022750000935047865,0.003381999908015132,38048,0.0,0.0
2024-04-23 00:00:00+00:00,0.003381999908015132,0.004352000076323748,0.0021440000273287296,0.004352000076323748,30184,0.0,0.0
2024-04-24 00:00:00+00:00,0.004044999834150076,0.007703999988734722,0.004011000040918589,0.005514000076800585,43540,0.0,0.0
2024-04-25 00:00:00+00:00,0.005514000076800585,0.007965000346302986,0.004461000207811594,0.006093000061810017,48202,0.0,0.0
2024-04-26 00:00:00+00:00,0.006093000061810017,0.015706000849604607,0.006029000040143728,0.011460999958217144,104798,0.0,0.0
2024-04-27 00:00:00+00:00,0.011460999958217144,0.014705999754369259,0.006053000222891569,0.008747000247240067,119720,0.0,0.0
2024-04-28 00:00:00+00:00,0.00875100027769804,0.009165000170469284,0.0061610001139342785,0.007821000181138515,37869,0.0,0.0
2024-04-29 00:00:00+00:00,0.007821000181138515,0.008918000385165215,0.005212000105530024,0.006541999988257885,35831,0.0,0.0
2024-04-30 00:00:00+00:00,0.006541999988257885,0.0083619998767972,0.005508999805897474,0.005776999983936548,26219,0.0,0.0
2024-05-01 00:00:00+00:00,0.005776999983936548,0.008388999849557877,0.005158000160008669,0.005963000003248453,26784,0.0,0.0
2024-05-02 00:00:00+00:00,0.005963000003248453,0.007437000051140785,0.005018999800086021,0.006692000199109316,15099,0.0,0.0
2024-05-03 00:00:00+00:00,0.007063999772071838,0.007236999925225973,0.004654999822378159,0.0056059998460114,26561,0.0,0.0
2024-05-04 00:00:00+00:00,0.0056059998460114,0.006008000113070011,0.0046270000748336315,0.005251999944448471,10535,0.0,0.0
2024-05-05 00:00:00+00:00,0.005251999944448471,0.005406999960541725,0.003986999858170748,0.0043020001612603664,11342,0.0,0.0
2024-05-06 00:00:00+00:00,0.0043020001612603664,0.0062060002237558365,0.0042420001700520515,0.005276000127196312,12092,0.0,0.0
2024-05-07 00:00:00+00:00,0.005276000127196312,0.005322999786585569,0.003975000232458115,0.004089000169187784,11254,0.0,0.0
2024-05-08 00:00:00+00:00,0.004089000169187784,0.004435000009834766,0.003773000091314316,0.004131999798119068,6711,0.0,0.0
2024-05-09 00:00:00+00:00,0.004131999798119068,0.00431300001218915,0.002618999918922782,0.0038580000400543213,10445,0.0,0.0
2024-05-10 00:00:00+00:00,0.0038580000400543213,0.00496899988502264,0.0030060000717639923,0.004263999871909618,9611,0.0,0.0
2024-05-11 00:00:00+00:00,0.004263999871909618,0.00495699979364872,0.0036730000283569098,0.0037539999466389418,6397,0.0,0.0
2024-05-12 00:00:00+00:00,0.0037539999466389418,0.004089000169187784,0.0030769999139010906,0.003315000096336007,3953,0.0,0.0
2024-05-13 00:00:00+00:00,0.003306000027805567,0.004017000086605549,0.002988999942317605,0.003071000101044774,5231,0.0,0.0
2024-05-14 00:00:00+00:00,0.003071000101044774,0.0033179998863488436,0.0027230000123381615,0.0029529999010264874,2430,0.0,0.0
2024-05-15 00:00:00+00:00,0.0029529999010264874,0.004399999976158142,0.0029529999010264874,0.003823000006377697,3866,0.0,0.0
2024-05-16 00:00:00+00:00,0.003823000006377697,0.004484999924898148,0.0033499998971819878,0.0033499998971819878,4198,0.0,0.0
2024-05-17 00:00:00+00:00,0.0033499998971819878,0.0038469999562948942,0.003157000057399273,0.003823000006377697,4512,0.0,0.0
2024-05-18 00:00:00+00:00,0.003823000006377697,0.0042409999296069145,0.0036410000175237656,0.0037189999129623175,2431,0.0,0.0
2024-05-19 00:00:00+00:00,0.0037189999129623175,0.00430699996650219,0.0034650000743567944,0.0036750000435858965,5247,0.0,0.0
