TIMESTAMP,IST_OPEN_PRICE_USD,IST_HIGH_PRICE_USD,IST_LOW_PRICE_USD,IST_CLOSE_PRICE_USD,IST_VOLUME_USD,IST_DIVIDENDS_USD,IST_STOCK_SPLITS_USD
2023-04-11 00:00:00+00:00,1.0026099681854248,1.0056920051574707,0.9978139996528625,0.99863201379776,12666,0.0,0.0
2023-04-12 00:00:00+00:00,0.998652994632721,1.0028270483016968,0.9960759878158569,1.0002280473709106,27402,0.0,0.0
2023-04-13 00:00:00+00:00,1.0007189512252808,1.0021339654922485,0.9960759878158569,1.0000959634780884,30413,0.0,0.0
2023-04-14 00:00:00+00:00,1.0001510381698608,1.0030360221862793,0.9964590072631836,0.9993360042572021,63794,0.0,0.0
2023-04-15 00:00:00+00:00,0.9993429780006409,1.0018589496612549,0.9981269836425781,0.9996340274810791,24385,0.0,0.0
2023-04-16 00:00:00+00:00,0.9996790289878845,1.002782940864563,0.9977009892463684,0.9985569715499878,56232,0.0,0.0
2023-04-17 00:00:00+00:00,0.998520016670227,1.0022369623184204,0.9973559975624084,0.9993839859962463,35591,0.0,0.0
2023-04-18 00:00:00+00:00,0.9994289875030518,1.0024030208587646,0.9974870085716248,1.001809000968933,29009,0.0,0.0
2023-04-19 00:00:00+00:00,1.0017930269241333,1.0027179718017578,0.9933419823646545,1.0011249780654907,198262,0.0,0.0
2023-04-20 00:00:00+00:00,1.0010570287704468,1.0043259859085083,0.9960449934005737,1.0015419721603394,84297,0.0,0.0
2023-04-21 00:00:00+00:00,1.0016130208969116,1.002540946006775,0.9953039884567261,1.000257968902588,53893,0.0,0.0
2023-04-22 00:00:00+00:00,1.0002739429473877,1.002202033996582,0.9983800053596497,1.0016579627990723,22494,0.0,0.0
2023-04-23 00:00:00+00:00,1.0016210079193115,1.0021790266036987,0.9980229735374451,0.9987469911575317,28390,0.0,0.0
2023-04-24 00:00:00+00:00,0.9987379908561707,1.0028849840164185,0.9975050091743469,1.0012149810791016,26686,0.0,0.0
