TIMESTAMP,STEP_OPEN_PRICE_USD,STEP_HIGH_PRICE_USD,STEP_LOW_PRICE_USD,STEP_CLOSE_PRICE_USD,STEP_VOLUME_USD,STEP_DIVIDENDS_USD,STEP_STOCK_SPLITS_USD
2021-04-26 00:00:00+00:00,6.623517990112305,7.350461959838867,6.611719131469727,7.347867965698242,0,0.0,0.0
2021-04-27 00:00:00+00:00,7.348904132843018,9.401817321777344,7.347533226013184,9.289607048034668,3047666,0.0,0.0
2021-04-28 00:00:00+00:00,9.29022216796875,10.501917839050293,9.099566459655762,9.92550277709961,2172058,0.0,0.0
2021-04-29 00:00:00+00:00,9.926972389221191,9.949894905090332,6.116252899169922,6.116537094116211,4445435,0.0,0.0
2021-04-30 00:00:00+00:00,6.118278980255127,7.102264881134033,4.6038818359375,6.425705909729004,13054529,0.0,0.0
2021-05-01 00:00:00+00:00,6.431376934051514,8.125153541564941,6.389898777008057,6.9677300453186035,13350641,0.0,0.0
2021-05-02 00:00:00+00:00,6.979897975921631,7.097938060760498,6.430292129516602,6.518884181976318,10336590,0.0,0.0
2021-05-03 00:00:00+00:00,6.526144981384277,6.97618293762207,5.978364944458008,6.1124467849731445,7688761,0.0,0.0
2021-05-04 00:00:00+00:00,6.11861515045166,6.239853858947754,4.871469974517822,5.072312831878662,8898152,0.0,0.0
2021-05-05 00:00:00+00:00,5.0680389404296875,5.0680389404296875,3.17507004737854,3.188451051712036,6706997,0.0,0.0
2021-05-06 00:00:00+00:00,3.1889889240264893,3.7768750190734863,2.964716911315918,3.5896120071411133,10361916,0.0,0.0
2021-05-07 00:00:00+00:00,3.5921249389648438,3.7564430236816406,3.3245320320129395,3.348151922225952,7993742,0.0,0.0
2021-05-08 00:00:00+00:00,3.347806930541992,3.3668599128723145,2.48688006401062,2.48688006401062,5910951,0.0,0.0
2021-05-09 00:00:00+00:00,2.491903066635132,2.4979240894317627,2.2764649391174316,2.4430909156799316,6794759,0.0,0.0
2021-05-10 00:00:00+00:00,2.443782091140747,2.4439361095428467,2.083946943283081,2.0903871059417725,3475128,0.0,0.0
2021-05-11 00:00:00+00:00,2.0903069972991943,2.0967628955841064,1.6416000127792358,1.6524369716644287,4140705,0.0,0.0
2021-05-12 00:00:00+00:00,1.6526440382003784,1.7919470071792603,1.5173239707946777,1.5657999515533447,3083683,0.0,0.0
