TIMESTAMP,ZENT_OPEN_PRICE_USD,ZENT_HIGH_PRICE_USD,ZENT_LOW_PRICE_USD,ZENT_CLOSE_PRICE_USD,ZENT_VOLUME_USD,ZENT_DIVIDENDS_USD,ZENT_STOCK_SPLITS_USD
2024-04-29 00:00:00+00:00,0.035530999302864075,0.04415600001811981,0.035530999302864075,0.04167399927973747,3399676,0.0,0.0
2024-04-30 00:00:00+00:00,0.04167399927973747,0.043212998658418655,0.03466099873185158,0.03712200000882149,3718773,0.0,0.0
2024-05-01 00:00:00+00:00,0.03712200000882149,0.037404999136924744,0.03516500070691109,0.036757998168468475,2701935,0.0,0.0
2024-05-02 00:00:00+00:00,0.036757998168468475,0.03917500004172325,0.03560600057244301,0.03863599896430969,2654595,0.0,0.0
2024-05-03 00:00:00+00:00,0.03845499828457832,0.03859899938106537,0.03500400111079216,0.036462001502513885,3617416,0.0,0.0
2024-05-04 00:00:00+00:00,0.036706000566482544,0.03828199952840805,0.036393001675605774,0.036786001175642014,2661812,0.0,0.0
2024-05-05 00:00:00+00:00,0.036945998668670654,0.03747599944472313,0.03651899844408035,0.037144001573324203,1438685,0.0,0.0
2024-05-06 00:00:00+00:00,0.03701400011777878,0.03823599964380264,0.0350629985332489,0.035819001495838165,9770583,0.0,0.0
2024-05-07 00:00:00+00:00,0.035819001495838165,0.036573998630046844,0.034758999943733215,0.036375001072883606,20140544,0.0,0.0
2024-05-08 00:00:00+00:00,0.035895999521017075,0.036361001431941986,0.034609999507665634,0.034683000296354294,15999721,0.0,0.0
2024-05-09 00:00:00+00:00,0.034683000296354294,0.03544899821281433,0.032701000571250916,0.03305999934673309,9052845,0.0,0.0
2024-05-10 00:00:00+00:00,0.03306100144982338,0.03379900008440018,0.031130999326705933,0.03123299963772297,9600383,0.0,0.0
2024-05-11 00:00:00+00:00,0.03169199824333191,0.03284800052642822,0.03112800046801567,0.032281000167131424,18089710,0.0,0.0
2024-05-12 00:00:00+00:00,0.032040998339653015,0.03590900078415871,0.031980000436306,0.03367200121283531,16635815,0.0,0.0
2024-05-13 00:00:00+00:00,0.0330049991607666,0.035301998257637024,0.031690001487731934,0.033775001764297485,22672840,0.0,0.0
2024-05-14 00:00:00+00:00,0.03375300019979477,0.03491799905896187,0.031504999846220016,0.03215700015425682,23025048,0.0,0.0
2024-05-15 00:00:00+00:00,0.03215700015425682,0.04207799956202507,0.03212700039148331,0.041499000042676926,30222130,0.0,0.0
2024-05-16 00:00:00+00:00,0.041485000401735306,0.04187599942088127,0.03600599989295006,0.03665899857878685,29047548,0.0,0.0
2024-05-17 00:00:00+00:00,0.036573998630046844,0.03923400118947029,0.03624600172042847,0.03819600120186806,23456524,0.0,0.0
2024-05-18 00:00:00+00:00,0.03820899873971939,0.040846001356840134,0.03680599853396416,0.03932100161910057,22826601,0.0,0.0
2024-05-19 00:00:00+00:00,0.03902199864387512,0.03962400183081627,0.036653000861406326,0.037223998457193375,16119720,0.0,0.0
2024-05-20 00:00:00+00:00,0.0372220017015934,0.04009399935603142,0.0362589992582798,0.03993900120258331,21530102,0.0,0.0
2024-05-21 00:00:00+00:00,0.03990500047802925,0.040619999170303345,0.037898000329732895,0.03854500129818916,28654281,0.0,0.0
2024-05-22 00:00:00+00:00,0.03854500129818916,0.040261998772621155,0.03821200132369995,0.03972800076007843,23822773,0.0,0.0
2024-05-23 00:00:00+00:00,0.03972800076007843,0.041322000324726105,0.037647999823093414,0.03932600095868111,25007826,0.0,0.0
2024-05-24 00:00:00+00:00,0.03947899863123894,0.040529001504182816,0.03835099935531616,0.03896300122141838,25125565,0.0,0.0
2024-05-25 00:00:00+00:00,0.03896300122141838,0.04002700001001358,0.03865699842572212,0.038857001811265945,17670706,0.0,0.0
2024-05-26 00:00:00+00:00,0.03886500000953674,0.04040500149130821,0.038440998643636703,0.04010799899697304,17353629,0.0,0.0
2024-05-27 00:00:00+00:00,0.03986699879169464,0.045347001403570175,0.0393109992146492,0.042204998433589935,28198275,0.0,0.0
2024-05-28 00:00:00+00:00,0.04248800128698349,0.042753998190164566,0.04031199961900711,0.040842000395059586,24483109,0.0,0.0
2024-05-29 00:00:00+00:00,0.040970999747514725,0.042357999831438065,0.04012399911880493,0.04091300070285797,20775810,0.0,0.0
2024-05-30 00:00:00+00:00,0.04070499911904335,0.04238799959421158,0.03920900076627731,0.04120999947190285,22577479,0.0,0.0
2024-05-31 00:00:00+00:00,0.04141800105571747,0.041478000581264496,0.03907100111246109,0.03966299816966057,23505028,0.0,0.0
2024-06-01 00:00:00+00:00,0.03939700126647949,0.04127499833703041,0.03931700065732002,0.040428001433610916,21132671,0.0,0.0
2024-06-02 00:00:00+00:00,0.04061200097203255,0.041367001831531525,0.039292000234127045,0.03960200026631355,19741750,0.0,0.0
2024-06-03 00:00:00+00:00,0.03963200002908707,0.039673998951911926,0.03781000152230263,0.038465000689029694,24102943,0.0,0.0
2024-06-04 00:00:00+00:00,0.03834399953484535,0.03949199989438057,0.037634000182151794,0.03911300003528595,22800526,0.0,0.0
2024-06-05 00:00:00+00:00,0.03917500004172325,0.0412449985742569,0.03859199956059456,0.040713001042604446,23753347,0.0,0.0
2024-06-06 00:00:00+00:00,0.04074399918317795,0.04121499881148338,0.03902599960565567,0.03974499925971031,21350756,0.0,0.0
2024-06-07 00:00:00+00:00,0.03968900069594383,0.04064499959349632,0.036253999918699265,0.03696500137448311,27585481,0.0,0.0
2024-06-08 00:00:00+00:00,0.03691300004720688,0.0376800000667572,0.03466600179672241,0.035266999155282974,26192582,0.0,0.0
2024-06-09 00:00:00+00:00,0.03517099842429161,0.036132000386714935,0.034630998969078064,0.03586399927735329,18819305,0.0,0.0
2024-06-10 00:00:00+00:00,0.035861000418663025,0.035927001386880875,0.03487100079655647,0.03523100167512894,19037011,0.0,0.0
2024-06-11 00:00:00+00:00,0.03518399968743324,0.0353039987385273,0.0327409990131855,0.033358000218868256,25248782,0.0,0.0
2024-06-12 00:00:00+00:00,0.0333699993789196,0.03497299924492836,0.03262300044298172,0.033677998930215836,23281888,0.0,0.0
2024-06-13 00:00:00+00:00,0.03366300091147423,0.033904001116752625,0.02944999933242798,0.029454000294208527,25860839,0.0,0.0
2024-06-14 00:00:00+00:00,0.029391000047326088,0.029637999832630157,0.026417000219225883,0.027146000415086746,25112210,0.0,0.0
2024-06-15 00:00:00+00:00,0.02716200053691864,0.029745999723672867,0.026903999969363213,0.028891000896692276,20804779,0.0,0.0
2024-06-16 00:00:00+00:00,0.02891400083899498,0.030917000025510788,0.028537999838590622,0.030087999999523163,17217342,0.0,0.0
2024-06-17 00:00:00+00:00,0.030105000361800194,0.03030399978160858,0.027086999267339706,0.02786099910736084,20523443,0.0,0.0
2024-06-18 00:00:00+00:00,0.027855999767780304,0.028024999424815178,0.023583000525832176,0.024924999102950096,26198274,0.0,0.0
2024-06-19 00:00:00+00:00,0.024890000000596046,0.025627000257372856,0.02433199994266033,0.02483000047504902,21112350,0.0,0.0
2024-06-20 00:00:00+00:00,0.02483000047504902,0.026729000732302666,0.02427300065755844,0.024970000609755516,21378252,0.0,0.0
2024-06-21 00:00:00+00:00,0.024995999410748482,0.025970999151468277,0.02352900058031082,0.025164000689983368,22491432,0.0,0.0
2024-06-22 00:00:00+00:00,0.02518399991095066,0.025436000898480415,0.02446099929511547,0.024627000093460083,17229007,0.0,0.0
2024-06-23 00:00:00+00:00,0.024625999853014946,0.025234000757336617,0.023029999807476997,0.023075999692082405,16669437,0.0,0.0
