TIMESTAMP,MMIT_OPEN_PRICE_USD,MMIT_HIGH_PRICE_USD,MMIT_LOW_PRICE_USD,MMIT_CLOSE_PRICE_USD,MMIT_VOLUME_USD,MMIT_DIVIDENDS_USD,MMIT_STOCK_SPLITS_USD
2022-08-03 00:00:00+00:00,,,,0.0,190789,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,63029,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,4111,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,1625,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,1483,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,2563,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,8113,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,1280,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,1310,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,3936,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,1069,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,833,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,560,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,472,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,438,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,502,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,8686,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,903,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,1939,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,38,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,914,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,462,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,1093,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,1706,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,13,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,343,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,1820,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,465,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,45,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,24785,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,88,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,892,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,189,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,11555,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,1247,0.0,0.0
2022-09-07 00:00:00+00:00,,,,0.0,6392,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,2047,0.0,0.0
2022-09-09 00:00:00+00:00,,,,0.0,21416,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,46159,0.0,0.0
2022-09-11 00:00:00+00:00,,,,0.0,49271,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,31569,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,24107,0.0,0.0
2022-09-14 00:00:00+00:00,,,,0.0,22286,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,25319,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,18384,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,42018,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,3953,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,3333,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,25189,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,5777,0.0,0.0
2022-09-22 00:00:00+00:00,,,,0.0,20032,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,15855,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,38182,0.0,0.0
2022-09-25 00:00:00+00:00,,,,0.0,4194,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,21145,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,1561,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,28677,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,5601,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,7681,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,2235,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,3427,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,4394,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,13966,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,21546,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,7293,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,17798,0.0,0.0
2022-10-08 00:00:00+00:00,,,,0.0,5773,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,27749,0.0,0.0
2022-10-10 00:00:00+00:00,,,,0.0,32224,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,95839,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,69979,0.0,0.0
2022-10-13 00:00:00+00:00,,,,0.0,47428,0.0,0.0
2022-10-14 00:00:00+00:00,,,,0.0,38574,0.0,0.0
2022-10-15 00:00:00+00:00,,,,0.0,100927,0.0,0.0
2022-10-16 00:00:00+00:00,,,,0.0,89887,0.0,0.0
2022-10-17 00:00:00+00:00,,,,0.0,100129,0.0,0.0
2022-10-18 00:00:00+00:00,,,,0.0,91317,0.0,0.0
2022-10-19 00:00:00+00:00,,,,0.0,37572,0.0,0.0
2022-10-20 00:00:00+00:00,,,,0.0,11886,0.0,0.0
2022-10-21 00:00:00+00:00,,,,0.0,9055,0.0,0.0
2022-10-22 00:00:00+00:00,,,,0.0,36487,0.0,0.0
2022-10-23 00:00:00+00:00,,,,0.0,11032,0.0,0.0
2022-10-24 00:00:00+00:00,,,,0.0,5641,0.0,0.0
2022-10-25 00:00:00+00:00,,,,0.0,8861,0.0,0.0
2022-10-26 00:00:00+00:00,,,,0.0,32082,0.0,0.0
2022-10-27 00:00:00+00:00,,,,0.0,12367,0.0,0.0
2022-10-28 00:00:00+00:00,,,,0.0,8791,0.0,0.0
2022-10-29 00:00:00+00:00,,,,0.0,17876,0.0,0.0
2022-10-30 00:00:00+00:00,,,,0.0,20749,0.0,0.0
2022-10-31 00:00:00+00:00,,,,0.0,22072,0.0,0.0
2022-11-01 00:00:00+00:00,,,,0.0,19273,0.0,0.0
2022-11-02 00:00:00+00:00,,,,0.0,28990,0.0,0.0
2022-11-03 00:00:00+00:00,,,,0.0,44353,0.0,0.0
2022-11-04 00:00:00+00:00,,,,0.0,37376,0.0,0.0
2022-11-05 00:00:00+00:00,,,,0.0,24090,0.0,0.0
2022-11-06 00:00:00+00:00,,,,0.0,24219,0.0,0.0
2022-11-07 00:00:00+00:00,,,,0.0,48780,0.0,0.0
2022-11-08 00:00:00+00:00,,,,0.0,48538,0.0,0.0
2022-11-09 00:00:00+00:00,,,,0.0,118410,0.0,0.0
2022-11-10 00:00:00+00:00,,,,0.0,201111,0.0,0.0
2022-11-11 00:00:00+00:00,,,,0.0,49658,0.0,0.0
2022-11-12 00:00:00+00:00,,,,0.0,71610,0.0,0.0
2022-11-13 00:00:00+00:00,,,,0.0,219877,0.0,0.0
2022-11-14 00:00:00+00:00,,,,0.0,141427,0.0,0.0
2022-11-15 00:00:00+00:00,,,,0.0,162053,0.0,0.0
2022-11-16 00:00:00+00:00,,,,0.0,151821,0.0,0.0
2022-11-17 00:00:00+00:00,,,,0.0,164344,0.0,0.0
2022-11-18 00:00:00+00:00,,,,0.0,23869,0.0,0.0
2022-11-19 00:00:00+00:00,,,,0.0,88369,0.0,0.0
2022-11-20 00:00:00+00:00,,,,0.0,183833,0.0,0.0
2022-11-21 00:00:00+00:00,,,,0.0,119000,0.0,0.0
2022-11-22 00:00:00+00:00,,,,0.0,201305,0.0,0.0
2022-11-23 00:00:00+00:00,,,,0.0,156099,0.0,0.0
2022-11-24 00:00:00+00:00,,,,0.0,151893,0.0,0.0
2022-11-25 00:00:00+00:00,,,,0.0,225676,0.0,0.0
2022-11-26 00:00:00+00:00,,,,0.0,337980,0.0,0.0
2022-11-27 00:00:00+00:00,,,,0.0,322629,0.0,0.0
2022-11-28 00:00:00+00:00,,,,0.0,269857,0.0,0.0
2022-11-29 00:00:00+00:00,,,,0.0,258669,0.0,0.0
2022-11-30 00:00:00+00:00,,,,0.0,242418,0.0,0.0
2022-12-01 00:00:00+00:00,,,,0.0,372081,0.0,0.0
2022-12-02 00:00:00+00:00,,,,0.0,357857,0.0,0.0
2022-12-03 00:00:00+00:00,,,,0.0,342067,0.0,0.0
2022-12-04 00:00:00+00:00,,,,0.0,294258,0.0,0.0
2022-12-05 00:00:00+00:00,,,,0.0,392308,0.0,0.0
2022-12-06 00:00:00+00:00,,,,0.0,422755,0.0,0.0
2022-12-07 00:00:00+00:00,,,,0.0,352733,0.0,0.0
2022-12-08 00:00:00+00:00,,,,0.0,299255,0.0,0.0
2022-12-09 00:00:00+00:00,,,,0.0,411895,0.0,0.0
2022-12-10 00:00:00+00:00,,,,0.0,382908,0.0,0.0
2022-12-11 00:00:00+00:00,,,,0.0,457133,0.0,0.0
2022-12-12 00:00:00+00:00,,,,0.0,261905,0.0,0.0
2022-12-13 00:00:00+00:00,,,,0.0,245403,0.0,0.0
2022-12-14 00:00:00+00:00,,,,0.0,308245,0.0,0.0
2022-12-15 00:00:00+00:00,,,,0.0,254723,0.0,0.0
2022-12-16 00:00:00+00:00,,,,0.0,362722,0.0,0.0
2022-12-17 00:00:00+00:00,,,,0.0,329362,0.0,0.0
2022-12-18 00:00:00+00:00,,,,0.0,235032,0.0,0.0
2022-12-19 00:00:00+00:00,,,,0.0,252789,0.0,0.0
2022-12-20 00:00:00+00:00,,,,0.0,237719,0.0,0.0
2022-12-21 00:00:00+00:00,,,,0.0,247977,0.0,0.0
2022-12-22 00:00:00+00:00,,,,0.0,283154,0.0,0.0
2022-12-23 00:00:00+00:00,,,,0.0,342872,0.0,0.0
2022-12-24 00:00:00+00:00,,,,0.0,293219,0.0,0.0
2022-12-25 00:00:00+00:00,,,,0.0,203123,0.0,0.0
2022-12-26 00:00:00+00:00,,,,0.0,131311,0.0,0.0
2022-12-27 00:00:00+00:00,,,,0.0,321159,0.0,0.0
2022-12-28 00:00:00+00:00,,,,0.0,293954,0.0,0.0
2022-12-29 00:00:00+00:00,,,,0.0,265819,0.0,0.0
2022-12-30 00:00:00+00:00,,,,0.0,258955,0.0,0.0
2022-12-31 00:00:00+00:00,,,,0.0,296531,0.0,0.0
2023-01-01 00:00:00+00:00,,,,0.0,218653,0.0,0.0
2023-01-02 00:00:00+00:00,,,,0.0,188748,0.0,0.0
2023-01-03 00:00:00+00:00,,,,0.0,251737,0.0,0.0
2023-01-04 00:00:00+00:00,,,,0.0,272945,0.0,0.0
2023-01-05 00:00:00+00:00,,,,0.0,270477,0.0,0.0
2023-01-06 00:00:00+00:00,,,,0.0,254289,0.0,0.0
2023-01-07 00:00:00+00:00,,,,0.0,295773,0.0,0.0
2023-01-08 00:00:00+00:00,,,,0.0,221961,0.0,0.0
2023-01-09 00:00:00+00:00,,,,0.0,290746,0.0,0.0
2023-01-10 00:00:00+00:00,,,,0.0,564661,0.0,0.0
2023-01-11 00:00:00+00:00,,,,0.0,427995,0.0,0.0
2023-01-12 00:00:00+00:00,,,,0.0,272290,0.0,0.0
2023-01-13 00:00:00+00:00,,,,0.0,263280,0.0,0.0
2023-01-14 00:00:00+00:00,,,,0.0,372279,0.0,0.0
2023-01-15 00:00:00+00:00,,,,0.0,310413,0.0,0.0
2023-01-16 00:00:00+00:00,,,,0.0,240998,0.0,0.0
2023-01-17 00:00:00+00:00,,,,0.0,199257,0.0,0.0
2023-01-18 00:00:00+00:00,,,,0.0,140425,0.0,0.0
2023-01-19 00:00:00+00:00,,,,0.0,131204,0.0,0.0
2023-01-20 00:00:00+00:00,,,,0.0,126678,0.0,0.0
2023-01-21 00:00:00+00:00,,,,0.0,158096,0.0,0.0
2023-01-22 00:00:00+00:00,,,,0.0,73120,0.0,0.0
2023-01-23 00:00:00+00:00,,,,0.0,135265,0.0,0.0
2023-01-24 00:00:00+00:00,,,,0.0,500919,0.0,0.0
2023-01-25 00:00:00+00:00,,,,0.0,431503,0.0,0.0
2023-01-26 00:00:00+00:00,,,,0.0,275987,0.0,0.0
2023-01-27 00:00:00+00:00,,,,0.0,346908,0.0,0.0
2023-01-28 00:00:00+00:00,,,,0.0,418998,0.0,0.0
2023-01-29 00:00:00+00:00,,,,0.0,468929,0.0,0.0
