TIMESTAMP,SGR_OPEN_PRICE_USD,SGR_HIGH_PRICE_USD,SGR_LOW_PRICE_USD,SGR_CLOSE_PRICE_USD,SGR_VOLUME_USD,SGR_DIVIDENDS_USD,SGR_STOCK_SPLITS_USD
2024-04-24 00:00:00+00:00,2.389270067214966,2.483289957046509,2.3023838996887207,2.3890540599823,294656,0.0,0.0
2024-04-25 00:00:00+00:00,2.4348180294036865,2.5947771072387695,2.2365870475769043,2.4274940490722656,299739,0.0,0.0
2024-04-26 00:00:00+00:00,2.4274940490722656,2.5953121185302734,2.3556408882141113,2.521811008453369,305043,0.0,0.0
2024-04-27 00:00:00+00:00,2.5223119258880615,2.7889111042022705,2.5151309967041016,2.675739049911499,337366,0.0,0.0
2024-04-28 00:00:00+00:00,2.675739049911499,2.793304920196533,2.4969370365142822,2.5533030033111572,328754,0.0,0.0
2024-04-29 00:00:00+00:00,2.5533030033111572,2.59667706489563,2.495496988296509,2.5495080947875977,305597,0.0,0.0
2024-04-30 00:00:00+00:00,2.5517070293426514,2.5801849365234375,2.0789480209350586,2.164155960083008,312739,0.0,0.0
2024-05-01 00:00:00+00:00,2.1636719703674316,2.1788361072540283,2.007162094116211,2.0624771118164062,258823,0.0,0.0
2024-05-02 00:00:00+00:00,2.0606069564819336,2.183069944381714,2.0580780506134033,2.125236988067627,254082,0.0,0.0
2024-05-03 00:00:00+00:00,2.1346709728240967,2.183871030807495,2.061084032058716,2.0653679370880127,258997,0.0,0.0
2024-05-04 00:00:00+00:00,2.065999984741211,2.1983659267425537,2.0508909225463867,2.1867470741271973,242679,0.0,0.0
2024-05-05 00:00:00+00:00,2.1652750968933105,2.2476611137390137,2.135392904281616,2.212306022644043,238194,0.0,0.0
2024-05-06 00:00:00+00:00,2.196753978729248,3.2757999897003174,2.1855990886688232,2.6451830863952637,662824,0.0,0.0
2024-05-07 00:00:00+00:00,2.6451830863952637,2.7131431102752686,2.574981927871704,2.6740119457244873,299733,0.0,0.0
2024-05-08 00:00:00+00:00,2.595473051071167,2.6466751098632812,2.5408430099487305,2.5652360916137695,280797,0.0,0.0
2024-05-09 00:00:00+00:00,2.5650370121002197,2.6248838901519775,2.5408620834350586,2.6015210151672363,279947,0.0,0.0
2024-05-10 00:00:00+00:00,2.6015210151672363,2.625333070755005,2.585961103439331,2.608438014984131,283606,0.0,0.0
2024-05-11 00:00:00+00:00,2.6131410598754883,2.618875026702881,2.58558988571167,2.6055960655212402,229979,0.0,0.0
2024-05-12 00:00:00+00:00,2.603503942489624,2.622641086578369,2.515036106109619,2.6009159088134766,210767,0.0,0.0
2024-05-13 00:00:00+00:00,2.5920989513397217,2.6218318939208984,2.5669009685516357,2.5929861068725586,207019,0.0,0.0
2024-05-14 00:00:00+00:00,2.597130060195923,2.6244609355926514,2.5842208862304688,2.605865001678467,200636,0.0,0.0
2024-05-15 00:00:00+00:00,2.605865001678467,2.701507091522217,2.5894079208374023,2.6119449138641357,199663,0.0,0.0
2024-05-16 00:00:00+00:00,2.6058509349823,2.690429925918579,2.5903170108795166,2.6109049320220947,201878,0.0,0.0
2024-05-17 00:00:00+00:00,2.6037650108337402,2.7200980186462402,2.584120035171509,2.6637799739837646,167978,0.0,0.0
2024-05-18 00:00:00+00:00,2.661228895187378,2.695312976837158,2.5872809886932373,2.6146960258483887,142487,0.0,0.0
2024-05-19 00:00:00+00:00,2.623405933380127,2.7018380165100098,2.5842039585113525,2.649876117706299,138082,0.0,0.0
2024-05-20 00:00:00+00:00,2.6517839431762695,2.6827011108398438,2.5509660243988037,2.58412504196167,167070,0.0,0.0
2024-05-21 00:00:00+00:00,2.587125062942505,2.6907870769500732,2.5495669841766357,2.6707029342651367,126859,0.0,0.0
2024-05-22 00:00:00+00:00,2.6707029342651367,2.683854103088379,2.6493849754333496,2.6796178817749023,79151,0.0,0.0
