TIMESTAMP,NIANNIAN_OPEN_PRICE_USD,NIANNIAN_HIGH_PRICE_USD,NIANNIAN_LOW_PRICE_USD,NIANNIAN_CLOSE_PRICE_USD,NIANNIAN_VOLUME_USD,NIANNIAN_DIVIDENDS_USD,NIANNIAN_STOCK_SPLITS_USD
2025-05-28 00:00:00+00:00,0.0015999999595806003,0.001851000008173287,0.001145999995060265,0.0013830000534653664,824031,0.0,0.0
2025-05-29 00:00:00+00:00,0.0013830000534653664,0.0015360000543296337,0.0010229999898001552,0.0012740000383928418,340721,0.0,0.0
2025-05-30 00:00:00+00:00,0.0012740000383928418,0.0014750000555068254,0.0008379999781027436,0.001104000024497509,210738,0.0,0.0
2025-05-31 00:00:00+00:00,0.001104000024497509,0.0011109999613836408,0.0006670000148005784,0.0007259999983943999,133745,0.0,0.0
2025-06-01 00:00:00+00:00,0.00072553037898615,0.0010434214491397142,0.0006824165466241539,0.0008860296220518649,81733,0.0,0.0
