TIMESTAMP,XWIN_OPEN_PRICE_USD,XWIN_HIGH_PRICE_USD,XWIN_LOW_PRICE_USD,XWIN_CLOSE_PRICE_USD,XWIN_VOLUME_USD,XWIN_DIVIDENDS_USD,XWIN_STOCK_SPLITS_USD
2021-07-28 00:00:00+00:00,2.60329008102417,2.777189016342163,2.60329008102417,2.667762041091919,301125,0.0,0.0
2021-07-29 00:00:00+00:00,2.6673080921173096,2.683703899383545,2.275023937225342,2.374587059020996,214584,0.0,0.0
2021-07-30 00:00:00+00:00,2.374488115310669,2.4427359104156494,2.198280096054077,2.3775429725646973,188131,0.0,0.0
2021-07-31 00:00:00+00:00,2.3775429725646973,2.4081668853759766,2.2716920375823975,2.3351590633392334,88611,0.0,0.0
2021-08-01 00:00:00+00:00,2.3344509601593018,2.4298369884490967,2.2138030529022217,2.2258410453796387,133682,0.0,0.0
2021-08-02 00:00:00+00:00,2.224337100982666,2.6865010261535645,2.1693780422210693,2.578700065612793,168866,0.0,0.0
2021-08-03 00:00:00+00:00,2.57887601852417,2.6313250064849854,2.443000078201294,2.5726399421691895,134856,0.0,0.0
2021-08-04 00:00:00+00:00,2.5728349685668945,2.663738965988159,2.528748035430908,2.563744068145752,81594,0.0,0.0
2021-08-05 00:00:00+00:00,2.563347101211548,2.5712990760803223,2.3173069953918457,2.459726095199585,142304,0.0,0.0
2021-08-06 00:00:00+00:00,2.459517002105713,2.5343949794769287,2.370604991912842,2.4581899642944336,70566,0.0,0.0
2021-08-07 00:00:00+00:00,2.457695960998535,2.5936100482940674,2.4215269088745117,2.549644947052002,48022,0.0,0.0
2021-08-08 00:00:00+00:00,2.5497610569000244,2.575490951538086,2.205564022064209,2.22080397605896,79186,0.0,0.0
2021-08-09 00:00:00+00:00,2.2211740016937256,2.8754429817199707,2.178576946258545,2.8752899169921875,199199,0.0,0.0
2021-08-10 00:00:00+00:00,2.87575101852417,3.241426944732666,2.7240309715270996,3.166529893875122,277576,0.0,0.0
2021-08-11 00:00:00+00:00,3.1667189598083496,3.601793050765991,3.162585973739624,3.5845720767974854,193257,0.0,0.0
2021-08-12 00:00:00+00:00,3.5846590995788574,3.5934441089630127,2.5433919429779053,2.7996280193328857,199982,0.0,0.0
