TIMESTAMP,BABYDOGEINU_OPEN_PRICE_USD,BABYDOGEINU_HIGH_PRICE_USD,BABYDOGEINU_LOW_PRICE_USD,BABYDOGEINU_CLOSE_PRICE_USD,BABYDOGEINU_VOLUME_USD,BABYDOGEINU_DIVIDENDS_USD,BABYDOGEINU_STOCK_SPLITS_USD
2021-08-13 00:00:00+00:00,,,,0.0,41256,0.0,0.0
2021-08-14 00:00:00+00:00,,,,0.0,22323,0.0,0.0
2021-08-15 00:00:00+00:00,,,,0.0,7299,0.0,0.0
2021-08-16 00:00:00+00:00,,,,0.0,16787,0.0,0.0
2021-08-17 00:00:00+00:00,,,,0.0,20372,0.0,0.0
2021-08-18 00:00:00+00:00,,,,0.0,16770,0.0,0.0
2021-08-19 00:00:00+00:00,,,,0.0,14665,0.0,0.0
2021-08-20 00:00:00+00:00,,,,0.0,9518,0.0,0.0
2021-08-21 00:00:00+00:00,,,,0.0,11028,0.0,0.0
2021-08-22 00:00:00+00:00,,,,0.0,27420,0.0,0.0
2021-08-23 00:00:00+00:00,,,,0.0,29372,0.0,0.0
2021-08-24 00:00:00+00:00,,,,0.0,7461,0.0,0.0
2021-08-25 00:00:00+00:00,,,,0.0,6061,0.0,0.0
2021-08-26 00:00:00+00:00,,,,0.0,9240,0.0,0.0
2021-08-27 00:00:00+00:00,,,,0.0,5612,0.0,0.0
2021-08-28 00:00:00+00:00,,,,0.0,5170,0.0,0.0
2021-08-29 00:00:00+00:00,,,,0.0,7064,0.0,0.0
2021-08-30 00:00:00+00:00,,,,0.0,5954,0.0,0.0
2021-09-01 00:00:00+00:00,,,,0.0,8831,0.0,0.0
2021-09-02 00:00:00+00:00,,,,0.0,11016,0.0,0.0
2021-09-08 00:00:00+00:00,,,,0.0,9109,0.0,0.0
2021-09-09 00:00:00+00:00,,,,0.0,9772,0.0,0.0
2021-09-13 00:00:00+00:00,,,,0.0,4599,0.0,0.0
2021-09-18 00:00:00+00:00,,,,0.0,8747,0.0,0.0
2021-09-19 00:00:00+00:00,,,,0.0,20144,0.0,0.0
2021-09-20 00:00:00+00:00,,,,0.0,16003,0.0,0.0
2021-09-21 00:00:00+00:00,,,,0.0,9729,0.0,0.0
2021-09-22 00:00:00+00:00,,,,0.0,11695,0.0,0.0
2021-09-23 00:00:00+00:00,,,,0.0,8166,0.0,0.0
2021-09-25 00:00:00+00:00,,,,0.0,3859,0.0,0.0
2021-09-26 00:00:00+00:00,,,,0.0,4616,0.0,0.0
2021-09-27 00:00:00+00:00,,,,0.0,9822,0.0,0.0
2021-09-28 00:00:00+00:00,,,,0.0,11160,0.0,0.0
2021-10-03 00:00:00+00:00,,,,0.0,8949,0.0,0.0
2021-10-04 00:00:00+00:00,,,,0.0,6288,0.0,0.0
2021-10-07 00:00:00+00:00,,,,0.0,6798,0.0,0.0
2021-10-08 00:00:00+00:00,,,,0.0,54822,0.0,0.0
2021-10-09 00:00:00+00:00,,,,0.0,96336,0.0,0.0
2021-10-10 00:00:00+00:00,,,,0.0,95803,0.0,0.0
2021-10-11 00:00:00+00:00,,,,0.0,73514,0.0,0.0
2021-10-12 00:00:00+00:00,,,,0.0,36190,0.0,0.0
2021-10-13 00:00:00+00:00,,,,0.0,28460,0.0,0.0
2021-10-14 00:00:00+00:00,,,,0.0,27868,0.0,0.0
2021-10-15 00:00:00+00:00,,,,0.0,30186,0.0,0.0
2021-10-16 00:00:00+00:00,,,,0.0,21490,0.0,0.0
2021-10-17 00:00:00+00:00,,,,0.0,18697,0.0,0.0
2021-10-18 00:00:00+00:00,,,,0.0,21248,0.0,0.0
2021-10-19 00:00:00+00:00,,,,0.0,21875,0.0,0.0
2021-10-20 00:00:00+00:00,,,,0.0,62308,0.0,0.0
2021-10-21 00:00:00+00:00,,,,0.0,65448,0.0,0.0
2021-10-22 00:00:00+00:00,,,,0.0,37759,0.0,0.0
2021-10-23 00:00:00+00:00,,,,0.0,59838,0.0,0.0
2021-10-24 00:00:00+00:00,,,,0.0,86087,0.0,0.0
2021-10-25 00:00:00+00:00,,,,0.0,84070,0.0,0.0
2021-10-26 00:00:00+00:00,,,,0.0,67502,0.0,0.0
2021-10-27 00:00:00+00:00,,,,0.0,67405,0.0,0.0
2021-10-28 00:00:00+00:00,,,,0.0,78005,0.0,0.0
2021-10-29 00:00:00+00:00,,,,0.0,77339,0.0,0.0
2021-10-30 00:00:00+00:00,,,,0.0,126919,0.0,0.0
2021-10-31 00:00:00+00:00,,,,0.0,155222,0.0,0.0
2021-11-01 00:00:00+00:00,,,,0.0,636088,0.0,0.0
2021-11-02 00:00:00+00:00,,,,0.0,822368,0.0,0.0
2021-11-03 00:00:00+00:00,,,,0.0,372419,0.0,0.0
2021-11-04 00:00:00+00:00,,,,0.0,297811,0.0,0.0
2021-11-05 00:00:00+00:00,,,,0.0,242796,0.0,0.0
2021-11-06 00:00:00+00:00,,,,0.0,72671,0.0,0.0
2021-11-07 00:00:00+00:00,,,,0.0,70204,0.0,0.0
2021-11-08 00:00:00+00:00,,,,0.0,51241,0.0,0.0
2021-11-10 00:00:00+00:00,,,,0.0,47460,0.0,0.0
2021-11-11 00:00:00+00:00,,,,0.0,45511,0.0,0.0
2021-11-14 00:00:00+00:00,,,,0.0,41032,0.0,0.0
2021-11-15 00:00:00+00:00,,,,0.0,37211,0.0,0.0
2021-11-18 00:00:00+00:00,,,,0.0,26714,0.0,0.0
2021-11-19 00:00:00+00:00,,,,0.0,42141,0.0,0.0
2021-11-20 00:00:00+00:00,,,,0.0,42240,0.0,0.0
2021-11-23 00:00:00+00:00,,,,0.0,34738,0.0,0.0
2021-11-24 00:00:00+00:00,,,,0.0,29144,0.0,0.0
2021-11-25 00:00:00+00:00,,,,0.0,1,0.0,0.0
2021-11-30 00:00:00+00:00,,,,0.0,24263,0.0,0.0
2021-12-01 00:00:00+00:00,,,,0.0,41318,0.0,0.0
2021-12-02 00:00:00+00:00,,,,0.0,32010,0.0,0.0
2021-12-17 00:00:00+00:00,,,,0.0,1357,0.0,0.0
2021-12-18 00:00:00+00:00,,,,0.0,3861,0.0,0.0
2021-12-19 00:00:00+00:00,,,,0.0,7612,0.0,0.0
2021-12-20 00:00:00+00:00,,,,0.0,7406,0.0,0.0
2021-12-21 00:00:00+00:00,,,,0.0,4989,0.0,0.0
2021-12-22 00:00:00+00:00,,,,0.0,2589,0.0,0.0
2021-12-23 00:00:00+00:00,,,,0.0,4276,0.0,0.0
2021-12-24 00:00:00+00:00,,,,0.0,10614,0.0,0.0
2021-12-25 00:00:00+00:00,,,,0.0,7151,0.0,0.0
2021-12-26 00:00:00+00:00,,,,0.0,2114,0.0,0.0
2021-12-27 00:00:00+00:00,,,,0.0,4756,0.0,0.0
2021-12-28 00:00:00+00:00,,,,0.0,3536,0.0,0.0
2021-12-29 00:00:00+00:00,,,,0.0,1587,0.0,0.0
2021-12-30 00:00:00+00:00,,,,0.0,2888,0.0,0.0
2021-12-31 00:00:00+00:00,,,,0.0,4048,0.0,0.0
2022-01-01 00:00:00+00:00,,,,0.0,3055,0.0,0.0
2022-01-02 00:00:00+00:00,,,,0.0,2647,0.0,0.0
2022-01-03 00:00:00+00:00,,,,0.0,5192,0.0,0.0
2022-01-04 00:00:00+00:00,,,,0.0,24636,0.0,0.0
2022-01-05 00:00:00+00:00,,,,0.0,27953,0.0,0.0
2022-01-06 00:00:00+00:00,,,,0.0,8540,0.0,0.0
2022-01-07 00:00:00+00:00,,,,0.0,1679,0.0,0.0
2022-01-08 00:00:00+00:00,,,,0.0,15814,0.0,0.0
2022-01-09 00:00:00+00:00,,,,0.0,15840,0.0,0.0
2022-01-10 00:00:00+00:00,,,,0.0,1742,0.0,0.0
2022-01-11 00:00:00+00:00,,,,0.0,3436,0.0,0.0
2022-01-12 00:00:00+00:00,,,,0.0,4343,0.0,0.0
2022-01-13 00:00:00+00:00,,,,0.0,6177,0.0,0.0
2022-01-14 00:00:00+00:00,,,,0.0,3687,0.0,0.0
2022-01-15 00:00:00+00:00,,,,0.0,1828,0.0,0.0
2022-01-16 00:00:00+00:00,,,,0.0,3463,0.0,0.0
2022-01-17 00:00:00+00:00,,,,0.0,3622,0.0,0.0
2022-01-18 00:00:00+00:00,,,,0.0,2259,0.0,0.0
2022-01-19 00:00:00+00:00,,,,0.0,3490,0.0,0.0
2022-01-20 00:00:00+00:00,,,,0.0,4910,0.0,0.0
2022-01-21 00:00:00+00:00,,,,0.0,3027,0.0,0.0
2022-01-22 00:00:00+00:00,,,,0.0,1334,0.0,0.0
2022-01-23 00:00:00+00:00,,,,0.0,491,0.0,0.0
2022-01-24 00:00:00+00:00,,,,0.0,729,0.0,0.0
2022-01-25 00:00:00+00:00,,,,0.0,2170,0.0,0.0
2022-01-26 00:00:00+00:00,,,,0.0,1874,0.0,0.0
2022-01-27 00:00:00+00:00,,,,0.0,392,0.0,0.0
2022-01-28 00:00:00+00:00,,,,0.0,1602,0.0,0.0
2022-01-29 00:00:00+00:00,,,,0.0,1839,0.0,0.0
2022-01-30 00:00:00+00:00,,,,0.0,1139,0.0,0.0
2022-01-31 00:00:00+00:00,,,,0.0,1197,0.0,0.0
2022-02-01 00:00:00+00:00,,,,0.0,675,0.0,0.0
2022-02-02 00:00:00+00:00,,,,0.0,308,0.0,0.0
2022-02-03 00:00:00+00:00,,,,0.0,289,0.0,0.0
2022-02-04 00:00:00+00:00,,,,0.0,657,0.0,0.0
2022-02-05 00:00:00+00:00,,,,0.0,938,0.0,0.0
2022-02-06 00:00:00+00:00,,,,0.0,1164,0.0,0.0
2022-02-07 00:00:00+00:00,,,,0.0,1373,0.0,0.0
2022-02-08 00:00:00+00:00,,,,0.0,834,0.0,0.0
2022-02-09 00:00:00+00:00,,,,0.0,1413,0.0,0.0
2022-02-10 00:00:00+00:00,,,,0.0,1583,0.0,0.0
2022-02-11 00:00:00+00:00,,,,0.0,538,0.0,0.0
2022-02-12 00:00:00+00:00,,,,0.0,1406,0.0,0.0
2022-02-13 00:00:00+00:00,,,,0.0,2743,0.0,0.0
2022-02-14 00:00:00+00:00,,,,0.0,5002,0.0,0.0
2022-02-15 00:00:00+00:00,,,,0.0,10845,0.0,0.0
2022-02-16 00:00:00+00:00,,,,0.0,5251,0.0,0.0
2022-02-17 00:00:00+00:00,,,,0.0,6466,0.0,0.0
2022-02-18 00:00:00+00:00,,,,0.0,4980,0.0,0.0
2022-02-19 00:00:00+00:00,,,,0.0,456,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,2860,0.0,0.0
2022-02-21 00:00:00+00:00,,,,0.0,2858,0.0,0.0
2022-02-22 00:00:00+00:00,,,,0.0,922,0.0,0.0
2022-02-23 00:00:00+00:00,,,,0.0,1219,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,719,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,1075,0.0,0.0
2022-02-26 00:00:00+00:00,,,,0.0,2930,0.0,0.0
2022-02-27 00:00:00+00:00,,,,0.0,2098,0.0,0.0
2022-02-28 00:00:00+00:00,,,,0.0,189,0.0,0.0
2022-03-02 00:00:00+00:00,,,,0.0,1428,0.0,0.0
2022-03-03 00:00:00+00:00,,,,0.0,1479,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,785,0.0,0.0
2022-03-05 00:00:00+00:00,,,,0.0,715,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,545,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,561,0.0,0.0
2022-03-08 00:00:00+00:00,,,,0.0,585,0.0,0.0
2022-03-09 00:00:00+00:00,,,,0.0,610,0.0,0.0
2022-03-10 00:00:00+00:00,,,,0.0,364,0.0,0.0
2022-03-11 00:00:00+00:00,,,,0.0,1306,0.0,0.0
2022-03-12 00:00:00+00:00,,,,0.0,1609,0.0,0.0
2022-03-13 00:00:00+00:00,,,,0.0,1230,0.0,0.0
2022-03-14 00:00:00+00:00,,,,0.0,794,0.0,0.0
2022-03-15 00:00:00+00:00,,,,0.0,198,0.0,0.0
2022-03-16 00:00:00+00:00,,,,0.0,922,0.0,0.0
2022-03-17 00:00:00+00:00,,,,0.0,854,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,662,0.0,0.0
2022-03-19 00:00:00+00:00,,,,0.0,979,0.0,0.0
2022-03-20 00:00:00+00:00,,,,0.0,457,0.0,0.0
2022-03-21 00:00:00+00:00,,,,0.0,3900,0.0,0.0
2022-03-22 00:00:00+00:00,,,,0.0,5131,0.0,0.0
2022-03-23 00:00:00+00:00,,,,0.0,1996,0.0,0.0
2022-03-24 00:00:00+00:00,,,,0.0,1183,0.0,0.0
2022-03-25 00:00:00+00:00,,,,0.0,2568,0.0,0.0
2022-03-26 00:00:00+00:00,,,,0.0,2582,0.0,0.0
2022-03-27 00:00:00+00:00,,,,0.0,1511,0.0,0.0
2022-03-28 00:00:00+00:00,,,,0.0,5605,0.0,0.0
2022-03-29 00:00:00+00:00,,,,0.0,5399,0.0,0.0
2022-03-30 00:00:00+00:00,,,,0.0,1371,0.0,0.0
2022-03-31 00:00:00+00:00,,,,0.0,638,0.0,0.0
2022-04-01 00:00:00+00:00,,,,0.0,728,0.0,0.0
2022-04-02 00:00:00+00:00,,,,0.0,969,0.0,0.0
2022-04-03 00:00:00+00:00,,,,0.0,2033,0.0,0.0
2022-04-04 00:00:00+00:00,,,,0.0,5494,0.0,0.0
2022-04-05 00:00:00+00:00,,,,0.0,4857,0.0,0.0
2022-04-06 00:00:00+00:00,,,,0.0,1689,0.0,0.0
2022-04-07 00:00:00+00:00,,,,0.0,1482,0.0,0.0
2022-04-08 00:00:00+00:00,,,,0.0,1667,0.0,0.0
2022-04-09 00:00:00+00:00,,,,0.0,2381,0.0,0.0
2022-04-10 00:00:00+00:00,,,,0.0,1950,0.0,0.0
2022-04-11 00:00:00+00:00,,,,0.0,1935,0.0,0.0
2022-04-12 00:00:00+00:00,,,,0.0,1791,0.0,0.0
2022-04-13 00:00:00+00:00,,,,0.0,1550,0.0,0.0
2022-04-14 00:00:00+00:00,,,,0.0,7523,0.0,0.0
2022-04-15 00:00:00+00:00,,,,0.0,7810,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,2602,0.0,0.0
2022-04-17 00:00:00+00:00,,,,0.0,2632,0.0,0.0
2022-04-18 00:00:00+00:00,,,,0.0,3899,0.0,0.0
2022-04-19 00:00:00+00:00,,,,0.0,4027,0.0,0.0
2022-04-20 00:00:00+00:00,,,,0.0,2512,0.0,0.0
2022-04-21 00:00:00+00:00,,,,0.0,2011,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,1771,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,824,0.0,0.0
2022-04-24 00:00:00+00:00,,,,0.0,1527,0.0,0.0
2022-04-25 00:00:00+00:00,,,,0.0,2640,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,1604,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,739,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,2480,0.0,0.0
2022-04-29 00:00:00+00:00,,,,0.0,2023,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,491,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,1012,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,1507,0.0,0.0
2022-05-03 00:00:00+00:00,,,,0.0,969,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,411,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,459,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,398,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,1787,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,5029,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,6452,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,4379,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,723,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,2803,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,2800,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,497,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,6574,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,6835,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,170,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,266,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,765,0.0,0.0
2022-05-21 00:00:00+00:00,,,,0.0,675,0.0,0.0
2022-05-22 00:00:00+00:00,,,,0.0,75,0.0,0.0
2022-05-23 00:00:00+00:00,,,,0.0,187,0.0,0.0
2022-05-24 00:00:00+00:00,,,,0.0,1284,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,1425,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,297,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,297,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,4870,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,4695,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,226,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,96,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,273,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,228,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,664,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,791,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,488,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,534,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,84,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,64,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,157,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,192,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,166,0.0,0.0
2022-06-12 00:00:00+00:00,,,,0.0,230,0.0,0.0
2022-06-13 00:00:00+00:00,,,,0.0,490,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,438,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,52,0.0,0.0
2022-06-18 00:00:00+00:00,,,,0.0,38,0.0,0.0
2022-06-19 00:00:00+00:00,,,,0.0,153,0.0,0.0
2022-06-20 00:00:00+00:00,,,,0.0,229,0.0,0.0
2022-06-21 00:00:00+00:00,,,,0.0,445,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,356,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,48,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,200,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,288,0.0,0.0
2022-06-26 00:00:00+00:00,,,,0.0,126,0.0,0.0
2022-06-27 00:00:00+00:00,,,,0.0,90,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,72,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,542,0.0,0.0
2022-06-30 00:00:00+00:00,,,,0.0,677,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,359,0.0,0.0
2022-07-02 00:00:00+00:00,,,,0.0,447,0.0,0.0
2022-07-03 00:00:00+00:00,,,,0.0,258,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,199,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,20,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,534,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,211,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,599,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,505,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,266,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,295,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,89,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,234,0.0,0.0
2022-07-14 00:00:00+00:00,,,,0.0,219,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,33,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,51,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,81,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,80,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,434,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,617,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,23,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,683,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,390,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,67,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,264,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,472,0.0,0.0
2022-07-27 00:00:00+00:00,,,,0.0,253,0.0,0.0
2022-07-28 00:00:00+00:00,,,,0.0,216,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,424,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,270,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,294,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,265,0.0,0.0
2022-08-02 00:00:00+00:00,,,,0.0,996,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,63,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,1323,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,232,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,189,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,243,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,216,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,1181,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,292,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,119,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,53,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,685,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,216,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,72,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,829,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,281,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,43,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,432,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,45,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,63,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,17677,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,267,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,43,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,214,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,86,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,47,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,331,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,547,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,132,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,240,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,36,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,755,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,110,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,253,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,192,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,397,0.0,0.0
2022-09-07 00:00:00+00:00,,,,0.0,40,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,4,0.0,0.0
2022-09-11 00:00:00+00:00,,,,0.0,261,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,150,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,809,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,218,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,86,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,352,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,217,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,15,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,164,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,552,0.0,0.0
2022-09-22 00:00:00+00:00,,,,0.0,22,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,4,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,33,0.0,0.0
2022-09-25 00:00:00+00:00,,,,0.0,322,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,6,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,39,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,739,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,52,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,36,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,309,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,14,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,53,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,726,0.0,0.0
