TIMESTAMP,PLS_OPEN_PRICE_USD,PLS_HIGH_PRICE_USD,PLS_LOW_PRICE_USD,PLS_CLOSE_PRICE_USD,PLS_VOLUME_USD,PLS_DIVIDENDS_USD,PLS_STOCK_SPLITS_USD
2021-12-23 00:00:00+00:00,0.1772889941930771,0.18679699301719666,0.06788100302219391,0.07427400350570679,526745,0.0,0.0
2021-12-24 00:00:00+00:00,0.07431700080633163,0.12960700690746307,0.060534000396728516,0.10355500131845474,567623,0.0,0.0
2021-12-25 00:00:00+00:00,0.103363998234272,0.10418900102376938,0.08916500210762024,0.09450799971818924,59907,0.0,0.0
2021-12-26 00:00:00+00:00,0.09463799744844437,0.09858900308609009,0.0914359986782074,0.0936800017952919,20507,0.0,0.0
2021-12-27 00:00:00+00:00,0.09356600046157837,0.10119099915027618,0.08538799732923508,0.09997899830341339,73234,0.0,0.0
2021-12-28 00:00:00+00:00,0.09995800256729126,0.10167200118303299,0.09803599864244461,0.10075300186872482,73436,0.0,0.0
2021-12-29 00:00:00+00:00,0.10066000372171402,0.16523799300193787,0.09890799969434738,0.15747900307178497,86269,0.0,0.0
2021-12-30 00:00:00+00:00,0.15750600397586823,0.16329699754714966,0.1467999964952469,0.14755600690841675,102207,0.0,0.0
2021-12-31 00:00:00+00:00,0.1475369930267334,0.1527869999408722,0.11693400144577026,0.12006799876689911,77726,0.0,0.0
2022-01-01 00:00:00+00:00,0.12008199840784073,0.12947100400924683,0.1180419996380806,0.12571899592876434,65128,0.0,0.0
2022-01-02 00:00:00+00:00,0.12571899592876434,0.1260319948196411,0.1203019991517067,0.12461800128221512,69051,0.0,0.0
2022-01-03 00:00:00+00:00,0.1246199980378151,0.12661999464035034,0.07464200258255005,0.08453799784183502,70744,0.0,0.0
2022-01-04 00:00:00+00:00,0.08453799784183502,0.13371700048446655,0.08191899955272675,0.09089899808168411,73880,0.0,0.0
2022-01-05 00:00:00+00:00,0.09089899808168411,0.09309899806976318,0.08816099911928177,0.0884929969906807,84023,0.0,0.0
2022-01-06 00:00:00+00:00,0.0884929969906807,0.15665699541568756,0.0879950001835823,0.10001900047063828,75644,0.0,0.0
2022-01-07 00:00:00+00:00,0.10002099722623825,0.1006309986114502,0.0942780002951622,0.09766799956560135,56281,0.0,0.0
2022-01-08 00:00:00+00:00,0.09766999632120132,0.10376299917697906,0.09765399992465973,0.10123199969530106,52615,0.0,0.0
2022-01-09 00:00:00+00:00,0.1012289971113205,0.10909999907016754,0.10000500082969666,0.10606800019741058,54231,0.0,0.0
2022-01-10 00:00:00+00:00,0.10606800019741058,0.10825300216674805,0.10036899894475937,0.10118000209331512,64961,0.0,0.0
2022-01-11 00:00:00+00:00,0.10118000209331512,0.133759006857872,0.08537299931049347,0.09755799919366837,20261,0.0,0.0
2022-01-12 00:00:00+00:00,0.09755799919366837,0.09815400093793869,0.08279799669981003,0.09167400002479553,18895,0.0,0.0
2022-01-13 00:00:00+00:00,0.09167400002479553,0.09188300371170044,0.07740499824285507,0.07751999795436859,18703,0.0,0.0
2022-01-14 00:00:00+00:00,0.07752399891614914,0.08392900228500366,0.06398099660873413,0.06668400019407272,13843,0.0,0.0
2022-01-15 00:00:00+00:00,0.06668400019407272,0.07517000287771225,0.06623400002717972,0.07445500046014786,12205,0.0,0.0
2022-01-16 00:00:00+00:00,0.07445599883794785,0.07719500362873077,0.07327499985694885,0.07660699635744095,4594,0.0,0.0
2022-01-17 00:00:00+00:00,0.07660800218582153,0.07687299698591232,0.06371799856424332,0.06452199816703796,6026,0.0,0.0
2022-01-18 00:00:00+00:00,0.06452199816703796,0.06954299658536911,0.06367400288581848,0.06870800256729126,6168,0.0,0.0
2022-01-19 00:00:00+00:00,0.06870699673891068,0.07216800004243851,0.05534199997782707,0.0700720027089119,15393,0.0,0.0
2022-01-20 00:00:00+00:00,0.0700720027089119,0.07093600183725357,0.05690399929881096,0.06356800347566605,23937,0.0,0.0
2022-01-21 00:00:00+00:00,0.06357400119304657,0.07264400273561478,0.05727500095963478,0.057642001658678055,8391,0.0,0.0
2022-01-22 00:00:00+00:00,0.05764700099825859,0.06144599989056587,0.05505099892616272,0.056062001734972,3167,0.0,0.0
2022-01-23 00:00:00+00:00,0.05607299879193306,0.06023100018501282,0.05395900085568428,0.055821001529693604,2815,0.0,0.0
2022-01-24 00:00:00+00:00,0.055821001529693604,0.055821001529693604,0.050912000238895416,0.05441199988126755,2591,0.0,0.0
2022-01-25 00:00:00+00:00,0.05441199988126755,0.056092001497745514,0.05322299897670746,0.055677998811006546,2267,0.0,0.0
2022-01-26 00:00:00+00:00,0.05567700043320656,0.05866999924182892,0.05501300096511841,0.05586399883031845,1694,0.0,0.0
2022-01-27 00:00:00+00:00,0.05586300045251846,0.057916998863220215,0.05429600179195404,0.057916998863220215,1501,0.0,0.0
2022-01-28 00:00:00+00:00,0.0579180009663105,0.059898000210523605,0.05770299956202507,0.05939299985766411,1302,0.0,0.0
2022-01-29 00:00:00+00:00,0.059393998235464096,0.06803300231695175,0.05863400176167488,0.0599059984087944,6788,0.0,0.0
2022-01-30 00:00:00+00:00,0.0599059984087944,0.060134001076221466,0.05684800073504448,0.057486001402139664,6595,0.0,0.0
2022-01-31 00:00:00+00:00,0.057486001402139664,0.06767500191926956,0.00444599986076355,0.004960999824106693,17675,0.0,0.0
2022-02-01 00:00:00+00:00,0.0049600000493228436,0.017072999849915504,0.0049600000493228436,0.011129000224173069,34185,0.0,0.0
2022-02-02 00:00:00+00:00,0.011129000224173069,0.01118400041013956,0.009972999803721905,0.01015899982303381,15811,0.0,0.0
2022-02-03 00:00:00+00:00,0.01015899982303381,0.011579000391066074,0.008600999601185322,0.008824000135064125,3222,0.0,0.0
2022-02-04 00:00:00+00:00,0.008824000135064125,0.009604999795556068,0.008818999864161015,0.009604999795556068,2191,0.0,0.0
2022-02-05 00:00:00+00:00,0.009604999795556068,0.015002000145614147,0.009460000321269035,0.011307000182569027,9999,0.0,0.0
2022-02-06 00:00:00+00:00,0.011307000182569027,0.011463000439107418,0.010394999757409096,0.010579999536275864,9987,0.0,0.0
2022-02-07 00:00:00+00:00,0.010579999536275864,0.014608999714255333,0.01042299997061491,0.011912999674677849,1308,0.0,0.0
2022-02-08 00:00:00+00:00,0.011912999674677849,0.016300000250339508,0.01090999972075224,0.011009999550879002,1618,0.0,0.0
2022-02-09 00:00:00+00:00,0.011009999550879002,0.020934000611305237,0.010950000025331974,0.014258000068366528,1127,0.0,0.0
2022-02-10 00:00:00+00:00,0.01425699982792139,0.027031999081373215,0.01425699982792139,0.014859000220894814,1091,0.0,0.0
2022-02-11 00:00:00+00:00,0.01486200001090765,0.015985999256372452,0.010580999776721,0.01080000028014183,1459,0.0,0.0
