TIMESTAMP,FRESCO_OPEN_PRICE_USD,FRESCO_HIGH_PRICE_USD,FRESCO_LOW_PRICE_USD,FRESCO_CLOSE_PRICE_USD,FRESCO_VOLUME_USD,FRESCO_DIVIDENDS_USD,FRESCO_STOCK_SPLITS_USD
2024-09-10 00:00:00+00:00,,,,0.0,60,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,86,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,284,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,363,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,38,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,207,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,104,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,739,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,103,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,521,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,128,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,559,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,102,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,673,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,207,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,1256,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,5288,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,49,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,697,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,5522,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,1068,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,772,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,483,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,96,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,127,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,1638,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,221,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,135,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,2103,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,603,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,335,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,4178,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,838,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,159,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,172,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,1450,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,205,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,512,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,631,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,218,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,271,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,133,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,308,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,68,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,44,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,61,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,509,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,49,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,1499,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,124,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,252,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,93,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,87,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,110,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,39,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,49,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,50,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,305,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,89,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,144,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,271,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,52,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,36,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,939,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,162,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,421,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,420,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,26,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,143,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,84,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,22,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,429,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,61,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,8787,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,23013,0.0,0.0
2025-06-01 00:00:00+00:00,5.993540386217688e-11,5.993540386217688e-11,5.7406527448344846e-11,5.7406527448344846e-11,176,0.0,0.0
