TIMESTAMP,TOSHI27750_OPEN_PRICE_USD,TOSHI27750_HIGH_PRICE_USD,TOSHI27750_LOW_PRICE_USD,TOSHI27750_CLOSE_PRICE_USD,TOSHI27750_VOLUME_USD,TOSHI27750_DIVIDENDS_USD,TOSHI27750_STOCK_SPLITS_USD
2023-10-17 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,163072,0.0,0.0
2023-10-18 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,155644,0.0,0.0
2023-10-19 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,149253,0.0,0.0
2023-10-20 00:00:00+00:00,6.000000212225132e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,196339,0.0,0.0
2023-10-21 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,169164,0.0,0.0
2023-10-22 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,4.999999873689376e-06,6.000000212225132e-06,146050,0.0,0.0
2023-10-23 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,213428,0.0,0.0
2023-10-24 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,261937,0.0,0.0
2023-10-25 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,279249,0.0,0.0
2023-10-26 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,263351,0.0,0.0
2023-10-27 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,224258,0.0,0.0
2023-10-28 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,176304,0.0,0.0
2023-10-29 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,126409,0.0,0.0
2023-10-30 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,140250,0.0,0.0
2023-10-31 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,665162,0.0,0.0
2023-11-01 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.999999979801942e-06,9.999999747378752e-06,493830,0.0,0.0
2023-11-02 00:00:00+00:00,9.999999747378752e-06,1.8999999156221747e-05,9.999999747378752e-06,1.8999999156221747e-05,535110,0.0,0.0
2023-11-03 00:00:00+00:00,1.8999999156221747e-05,2.5999999706982635e-05,1.4999999621068127e-05,2.499999936844688e-05,489990,0.0,0.0
2023-11-04 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,1.8000000636675395e-05,1.9999999494757503e-05,74695,0.0,0.0
2023-11-05 00:00:00+00:00,1.9999999494757503e-05,2.2000000171829015e-05,1.5999999959603883e-05,1.8999999156221747e-05,47676,0.0,0.0
2023-11-06 00:00:00+00:00,1.8999999156221747e-05,2.4000000848900527e-05,1.700000029813964e-05,2.4000000848900527e-05,609245,0.0,0.0
2023-11-07 00:00:00+00:00,2.4000000848900527e-05,2.499999936844688e-05,1.9999999494757503e-05,2.099999983329326e-05,595786,0.0,0.0
2023-11-08 00:00:00+00:00,2.099999983329326e-05,2.9999999242136255e-05,2.099999983329326e-05,2.8000000384054147e-05,520793,0.0,0.0
2023-11-09 00:00:00+00:00,2.8000000384054147e-05,3.099999958067201e-05,2.4000000848900527e-05,2.8000000384054147e-05,167034,0.0,0.0
2023-11-10 00:00:00+00:00,2.8000000384054147e-05,2.9999999242136255e-05,1.5999999959603883e-05,2.300000051036477e-05,106730,0.0,0.0
2023-11-11 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,1.2999999853491317e-05,1.9999999494757503e-05,50388,0.0,0.0
2023-11-12 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.5999999959603883e-05,1.8000000636675395e-05,39932,0.0,0.0
2023-11-13 00:00:00+00:00,1.8000000636675395e-05,2.099999983329326e-05,1.5999999959603883e-05,1.8999999156221747e-05,39104,0.0,0.0
2023-11-14 00:00:00+00:00,1.8999999156221747e-05,2.4000000848900527e-05,1.8999999156221747e-05,2.099999983329326e-05,33848,0.0,0.0
2023-11-15 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.700000029813964e-05,1.8000000636675395e-05,44397,0.0,0.0
2023-11-16 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.4000000192027073e-05,1.4999999621068127e-05,51802,0.0,0.0
2023-11-17 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.2999999853491317e-05,1.4000000192027073e-05,39041,0.0,0.0
2023-11-18 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4999999621068127e-05,45310,0.0,0.0
2023-11-19 00:00:00+00:00,1.4999999621068127e-05,1.8999999156221747e-05,1.4999999621068127e-05,1.4999999621068127e-05,41053,0.0,0.0
2023-11-20 00:00:00+00:00,1.4999999621068127e-05,2.4000000848900527e-05,1.4999999621068127e-05,2.099999983329326e-05,48485,0.0,0.0
2023-11-21 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,1.700000029813964e-05,1.8999999156221747e-05,44397,0.0,0.0
2023-11-22 00:00:00+00:00,1.8999999156221747e-05,2.2000000171829015e-05,1.8999999156221747e-05,1.9999999494757503e-05,47946,0.0,0.0
2023-11-23 00:00:00+00:00,1.9999999494757503e-05,2.5999999706982635e-05,1.9999999494757503e-05,2.2000000171829015e-05,33637,0.0,0.0
2023-11-24 00:00:00+00:00,2.2000000171829015e-05,2.4000000848900527e-05,1.9999999494757503e-05,2.2000000171829015e-05,40113,0.0,0.0
2023-11-25 00:00:00+00:00,2.2000000171829015e-05,2.700000004551839e-05,2.099999983329326e-05,2.5999999706982635e-05,50755,0.0,0.0
2023-11-26 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,1.8999999156221747e-05,2.2000000171829015e-05,44285,0.0,0.0
2023-11-27 00:00:00+00:00,2.2000000171829015e-05,2.4000000848900527e-05,1.8000000636675395e-05,2.300000051036477e-05,33099,0.0,0.0
2023-11-28 00:00:00+00:00,2.300000051036477e-05,2.499999936844688e-05,2.099999983329326e-05,2.099999983329326e-05,34442,0.0,0.0
2023-11-29 00:00:00+00:00,2.099999983329326e-05,2.4000000848900527e-05,2.099999983329326e-05,2.300000051036477e-05,29194,0.0,0.0
2023-11-30 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,1.8000000636675395e-05,1.9999999494757503e-05,35543,0.0,0.0
2023-12-01 00:00:00+00:00,1.9999999494757503e-05,2.2000000171829015e-05,1.9999999494757503e-05,2.099999983329326e-05,27718,0.0,0.0
2023-12-02 00:00:00+00:00,2.099999983329326e-05,2.4000000848900527e-05,2.099999983329326e-05,2.300000051036477e-05,29815,0.0,0.0
2023-12-03 00:00:00+00:00,2.300000051036477e-05,2.4000000848900527e-05,1.9999999494757503e-05,2.099999983329326e-05,28632,0.0,0.0
2023-12-04 00:00:00+00:00,2.099999983329326e-05,4.70000013592653e-05,2.099999983329326e-05,4.199999966658652e-05,138276,0.0,0.0
2023-12-05 00:00:00+00:00,4.199999966658652e-05,4.999999873689376e-05,3.7000001611886546e-05,4.5000000682193786e-05,139962,0.0,0.0
2023-12-06 00:00:00+00:00,4.5000000682193786e-05,5.8000001445179805e-05,3.9999998989515007e-05,3.9999998989515007e-05,158399,0.0,0.0
