TIMESTAMP,CEUR_OPEN_PRICE_USD,CEUR_HIGH_PRICE_USD,CEUR_LOW_PRICE_USD,CEUR_CLOSE_PRICE_USD,CEUR_VOLUME_USD,CEUR_DIVIDENDS_USD,CEUR_STOCK_SPLITS_USD
2021-06-29 00:00:00+00:00,1.1885329484939575,1.1939799785614014,1.1854089498519897,1.1892149448394775,139409,0.0,0.0
2021-06-30 00:00:00+00:00,1.1884950399398804,1.2108900547027588,0.0,1.1864290237426758,503970,0.0,0.0
2021-07-01 00:00:00+00:00,1.1864349842071533,1.1887890100479126,1.1825979948043823,1.1853020191192627,536729,0.0,0.0
2021-07-02 00:00:00+00:00,1.1853779554367065,1.1916290521621704,1.1808969974517822,1.19132399559021,51301,0.0,0.0
2021-07-03 00:00:00+00:00,1.1912590265274048,1.1957939863204956,1.1794179677963257,1.1837550401687622,9895,0.0,0.0
2021-07-04 00:00:00+00:00,1.1836940050125122,1.1898130178451538,1.1810270547866821,1.1813859939575195,29010,0.0,0.0
2021-07-05 00:00:00+00:00,1.1815630197525024,1.1926699876785278,1.1793040037155151,1.1858489513397217,85948,0.0,0.0
2021-07-06 00:00:00+00:00,1.1851110458374023,1.192831039428711,1.1762820482254028,1.184512972831726,47972,0.0,0.0
2021-07-07 00:00:00+00:00,1.1849420070648193,1.1855089664459229,1.1764400005340576,1.1788300275802612,20009,0.0,0.0
2021-07-08 00:00:00+00:00,1.1791410446166992,1.1881999969482422,1.1778939962387085,1.1844220161437988,31284,0.0,0.0
2021-07-09 00:00:00+00:00,1.1848030090332031,1.1908379793167114,1.1818870306015015,1.1875100135803223,11334,0.0,0.0
2021-07-10 00:00:00+00:00,1.1865969896316528,1.192512035369873,1.1811540126800537,1.1851439476013184,5922,0.0,0.0
2021-07-11 00:00:00+00:00,1.1853630542755127,1.1940749883651733,1.1845849752426147,1.1866910457611084,2031,0.0,0.0
2021-07-12 00:00:00+00:00,1.1866830587387085,1.189126968383789,1.1832380294799805,1.1866519451141357,9354,0.0,0.0
2021-07-13 00:00:00+00:00,1.1866040229797363,1.189389944076538,1.1752649545669556,1.1766020059585571,482719,0.0,0.0
2021-07-14 00:00:00+00:00,1.1766860485076904,1.1864089965820312,1.1730389595031738,1.1825430393218994,606759,0.0,0.0
2021-07-15 00:00:00+00:00,1.1825820207595825,1.1866450309753418,0.0,1.1827080249786377,656339,0.0,0.0
2021-07-16 00:00:00+00:00,1.1824259757995605,1.1857830286026,1.1764860153198242,1.1788250207901,617866,0.0,0.0
2021-07-17 00:00:00+00:00,1.1786689758300781,1.2010999917984009,1.1753710508346558,1.176419973373413,317353,0.0,0.0
2021-07-18 00:00:00+00:00,1.1765429973602295,1.1869690418243408,1.1760890483856201,1.1825579404830933,152311,0.0,0.0
2021-07-19 00:00:00+00:00,1.1827319860458374,1.1867480278015137,1.1742279529571533,1.176846981048584,168606,0.0,0.0
2021-07-20 00:00:00+00:00,1.176874041557312,1.2368450164794922,1.1720319986343384,1.1781259775161743,130182,0.0,0.0
2021-07-21 00:00:00+00:00,1.1780730485916138,1.1864449977874756,1.171049952507019,1.1782230138778687,447458,0.0,0.0
2021-07-22 00:00:00+00:00,1.1782079935073853,1.1826369762420654,1.172410011291504,1.1794459819793701,199767,0.0,0.0
2021-07-23 00:00:00+00:00,1.1792720556259155,1.1811929941177368,1.172508955001831,1.1811929941177368,137871,0.0,0.0
2021-07-24 00:00:00+00:00,1.1815530061721802,1.183542013168335,1.1734910011291504,1.1787919998168945,103427,0.0,0.0
2021-07-25 00:00:00+00:00,1.1791789531707764,1.1820509433746338,1.172395944595337,1.1769449710845947,176180,0.0,0.0
2021-07-26 00:00:00+00:00,1.1769299507141113,1.1877490282058716,1.1529200077056885,1.1800320148468018,413092,0.0,0.0
2021-07-27 00:00:00+00:00,1.1794339418411255,1.191140055656433,1.1751940250396729,1.182508945465088,406612,0.0,0.0
2021-07-28 00:00:00+00:00,1.1827419996261597,1.1887439489364624,1.1755239963531494,1.1873799562454224,282994,0.0,0.0
2021-07-29 00:00:00+00:00,1.1870089769363403,1.1963160037994385,1.181331992149353,1.1834059953689575,197533,0.0,0.0
2021-07-30 00:00:00+00:00,1.183701992034912,1.1972579956054688,1.1750479936599731,1.1881489753723145,156774,0.0,0.0
2021-07-31 00:00:00+00:00,1.187425971031189,1.1896289587020874,1.1783889532089233,1.1865309476852417,50397,0.0,0.0
