TIMESTAMP,UNCN_OPEN_PRICE_USD,UNCN_HIGH_PRICE_USD,UNCN_LOW_PRICE_USD,UNCN_CLOSE_PRICE_USD,UNCN_VOLUME_USD,UNCN_DIVIDENDS_USD,UNCN_STOCK_SPLITS_USD
2024-09-24 00:00:00+00:00,0.3123619854450226,0.31837400794029236,0.3093560039997101,0.3093779981136322,161272,0.0,0.0
2024-09-25 00:00:00+00:00,0.3093779981136322,0.30938899517059326,0.3009290099143982,0.3012929856777191,67404,0.0,0.0
2024-09-26 00:00:00+00:00,0.3012929856777191,0.330251008272171,0.3005419969558716,0.3284339904785156,113916,0.0,0.0
2024-09-27 00:00:00+00:00,0.3284339904785156,0.35831698775291443,0.32840999960899353,0.35831698775291443,224248,0.0,0.0
2024-09-28 00:00:00+00:00,0.35831698775291443,0.3625609874725342,0.3544529974460602,0.3616490066051483,259550,0.0,0.0
2024-09-29 00:00:00+00:00,0.3616490066051483,0.5910900235176086,0.35288700461387634,0.5690140128135681,664556,0.0,0.0
2024-09-30 00:00:00+00:00,0.5690140128135681,0.5720599889755249,0.5181980133056641,0.519760012626648,507822,0.0,0.0
2024-10-01 00:00:00+00:00,0.519760012626648,0.5254080295562744,0.49072501063346863,0.5233799815177917,533409,0.0,0.0
2024-10-02 00:00:00+00:00,0.5233799815177917,0.5471640229225159,0.5233799815177917,0.5416290163993835,343602,0.0,0.0
2024-10-03 00:00:00+00:00,0.5416290163993835,0.5416290163993835,0.5286639928817749,0.5295670032501221,257096,0.0,0.0
2024-10-04 00:00:00+00:00,0.5295670032501221,0.5312479734420776,0.5098959803581238,0.5185660123825073,429610,0.0,0.0
2024-10-05 00:00:00+00:00,0.5185660123825073,0.5187960267066956,0.49345898628234863,0.4940269887447357,442704,0.0,0.0
2024-10-06 00:00:00+00:00,0.4940269887447357,0.49611300230026245,0.47377800941467285,0.4753200113773346,421190,0.0,0.0
2024-10-07 00:00:00+00:00,0.4749079942703247,0.4756839871406555,0.4608989953994751,0.46269699931144714,390666,0.0,0.0
2024-10-08 00:00:00+00:00,0.46269699931144714,0.4628179967403412,0.4474659860134125,0.44840699434280396,340568,0.0,0.0
2024-10-09 00:00:00+00:00,0.44840699434280396,0.4579789936542511,0.4419809877872467,0.456479012966156,360840,0.0,0.0
2024-10-10 00:00:00+00:00,0.456479012966156,0.468192994594574,0.4550989866256714,0.4675450026988983,342988,0.0,0.0
2024-10-11 00:00:00+00:00,0.4675450026988983,0.46844398975372314,0.4661400020122528,0.4668470025062561,376712,0.0,0.0
2024-10-12 00:00:00+00:00,0.4668470025062561,0.5421739816665649,0.46181899309158325,0.5248339772224426,768924,0.0,0.0
2024-10-13 00:00:00+00:00,0.5248339772224426,0.5285969972610474,0.5240880250930786,0.52634197473526,321910,0.0,0.0
2024-10-14 00:00:00+00:00,0.52634197473526,0.5276820063591003,0.5250589847564697,0.5251550078392029,475122,0.0,0.0
2024-10-15 00:00:00+00:00,0.5251550078392029,0.5281810164451599,0.5244730114936829,0.5271540284156799,699158,0.0,0.0
2024-10-16 00:00:00+00:00,0.5271540284156799,0.5280799865722656,0.5237190127372742,0.5254780054092407,644698,0.0,0.0
2024-10-17 00:00:00+00:00,0.5254780054092407,0.5274230241775513,0.5232980251312256,0.5243920087814331,694832,0.0,0.0
2024-10-18 00:00:00+00:00,0.5243920087814331,0.5274710059165955,0.5232840180397034,0.5235959887504578,686655,0.0,0.0
2024-10-19 00:00:00+00:00,0.5235959887504578,0.5268229842185974,0.5230399966239929,0.5245199799537659,716763,0.0,0.0
2024-10-20 00:00:00+00:00,0.5245199799537659,0.5262550115585327,0.5213559865951538,0.5229840278625488,674072,0.0,0.0
2024-10-21 00:00:00+00:00,0.5229840278625488,0.5240349769592285,0.5207070112228394,0.5227829813957214,701534,0.0,0.0
2024-10-22 00:00:00+00:00,0.5227829813957214,0.5231879949569702,0.5196110010147095,0.5197460055351257,396204,0.0,0.0
2024-10-23 00:00:00+00:00,0.5197460055351257,0.5206739902496338,0.5194780230522156,0.5194879770278931,25430,0.0,0.0
2024-10-24 00:00:00+00:00,0.5195159912109375,0.5205690264701843,0.5195159912109375,0.5205690264701843,160,0.0,0.0
2024-10-25 00:00:00+00:00,0.5205690264701843,0.5205690264701843,0.5158630013465881,0.5161610245704651,8081,0.0,0.0
2024-10-26 00:00:00+00:00,0.5161610245704651,0.5171080231666565,0.5129290223121643,0.5130190253257751,9653,0.0,0.0
2024-10-27 00:00:00+00:00,0.5130190253257751,0.5146340131759644,0.5130190253257751,0.5136470198631287,0,0.0,0.0
2024-10-28 00:00:00+00:00,0.5136470198631287,0.5136470198631287,0.5126469731330872,0.5128440260887146,57,0.0,0.0
2024-10-29 00:00:00+00:00,0.5128440260887146,0.5139060020446777,0.5128419995307922,0.5129410028457642,7,0.0,0.0
2024-10-30 00:00:00+00:00,0.5129410028457642,0.5156880021095276,0.5123220086097717,0.5141149759292603,445717,0.0,0.0
2024-10-31 00:00:00+00:00,0.5141149759292603,0.5152900218963623,0.5120800137519836,0.5141040086746216,1640120,0.0,0.0
2024-11-01 00:00:00+00:00,0.5132489800453186,0.5154029726982117,0.5120900273323059,0.5134729743003845,1109824,0.0,0.0
2024-11-02 00:00:00+00:00,0.5134729743003845,0.5151379704475403,0.51248699426651,0.5136500000953674,806444,0.0,0.0
2024-11-03 00:00:00+00:00,0.5147179961204529,0.5149700045585632,0.5125640034675598,0.5135840177536011,583624,0.0,0.0
2024-11-04 00:00:00+00:00,0.5135840177536011,0.5141580104827881,0.5102180242538452,0.5121539831161499,328887,0.0,0.0
2024-11-05 00:00:00+00:00,0.511663019657135,0.5137420296669006,0.5101420283317566,0.5124009847640991,213039,0.0,0.0
2024-11-06 00:00:00+00:00,0.5123559832572937,0.55103999376297,0.5098789930343628,0.5484799742698669,294201,0.0,0.0
2024-11-07 00:00:00+00:00,0.5482850074768066,0.5487800240516663,0.5448700189590454,0.5448700189590454,80784,0.0,0.0
2024-11-08 00:00:00+00:00,0.5449879765510559,0.5465670228004456,0.5444809794425964,0.5450310111045837,44704,0.0,0.0
2024-11-09 00:00:00+00:00,0.5450310111045837,0.5459579825401306,0.5433930158615112,0.5437679886817932,43468,0.0,0.0
2024-11-10 00:00:00+00:00,0.543811023235321,0.5441409945487976,0.5308510065078735,0.5349439978599548,29466,0.0,0.0
2024-11-11 00:00:00+00:00,0.5349439978599548,0.5396469831466675,0.5328059792518616,0.5371639728546143,354732,0.0,0.0
2024-11-12 00:00:00+00:00,0.5371639728546143,0.5383020043373108,0.5353170037269592,0.5382840037345886,20528,0.0,0.0
