TIMESTAMP,NEOK_OPEN_PRICE_USD,NEOK_HIGH_PRICE_USD,NEOK_LOW_PRICE_USD,NEOK_CLOSE_PRICE_USD,NEOK_VOLUME_USD,NEOK_DIVIDENDS_USD,NEOK_STOCK_SPLITS_USD
2024-02-02 00:00:00+00:00,1.079390048980713,1.0799249410629272,0.614736020565033,0.6147819757461548,7769,0.0,0.0
2024-02-03 00:00:00+00:00,0.6149539947509766,0.9609400033950806,0.6148939728736877,0.957617998123169,5188,0.0,0.0
2024-02-04 00:00:00+00:00,0.957617998123169,1.0429580211639404,0.7552909851074219,0.910548985004425,7830,0.0,0.0
2024-02-05 00:00:00+00:00,0.910548985004425,0.9547709822654724,0.8259689807891846,0.8887659907341003,0,0.0,0.0
2024-02-06 00:00:00+00:00,0.8887659907341003,1.0733360052108765,0.8886610269546509,0.997422993183136,6087,0.0,0.0
2024-02-07 00:00:00+00:00,0.997422993183136,1.0112600326538086,0.9541370272636414,0.9541419744491577,2,0.0,0.0
2024-02-08 00:00:00+00:00,0.9541419744491577,1.0736809968948364,0.9541419744491577,1.0693769454956055,7114,0.0,0.0
2024-02-09 00:00:00+00:00,1.0693769454956055,1.0808440446853638,1.0646389722824097,1.0718179941177368,7684,0.0,0.0
2024-02-10 00:00:00+00:00,1.0718179941177368,1.081307053565979,1.030426025390625,1.0304930210113525,0,0.0,0.0
2024-02-11 00:00:00+00:00,1.0304930210113525,1.0813829898834229,1.0304759740829468,1.0807729959487915,873,0.0,0.0
2024-02-12 00:00:00+00:00,1.0807729959487915,1.0810209512710571,1.0055190324783325,1.0055760145187378,28,0.0,0.0
2024-02-13 00:00:00+00:00,1.0055760145187378,1.0078010559082031,1.0028059482574463,1.0028059482574463,2,0.0,0.0
2024-02-14 00:00:00+00:00,1.0028059482574463,1.0028059482574463,0.9965670108795166,1.0008490085601807,3,0.0,0.0
2024-02-15 00:00:00+00:00,1.0008490085601807,1.0724509954452515,1.0008490085601807,1.0722249746322632,4289,0.0,0.0
2024-02-16 00:00:00+00:00,1.0722249746322632,1.072450041770935,1.060966968536377,1.062798023223877,3660,0.0,0.0
2024-02-17 00:00:00+00:00,1.062798023223877,1.0746339559555054,0.9789720177650452,0.9791640043258667,3513,0.0,0.0
2024-02-18 00:00:00+00:00,0.9791640043258667,1.080286979675293,0.9744160175323486,1.0801329612731934,1620,0.0,0.0
2024-02-19 00:00:00+00:00,1.0801329612731934,1.0804699659347534,0.9760509729385376,0.9760509729385376,1,0.0,0.0
2024-02-20 00:00:00+00:00,0.9760509729385376,1.1002390384674072,0.9760509729385376,1.0944269895553589,10,0.0,0.0
2024-02-21 00:00:00+00:00,1.0944269895553589,1.094802975654602,0.9651690125465393,1.08086097240448,3010,0.0,0.0
2024-02-22 00:00:00+00:00,1.08086097240448,1.080960988998413,1.05423903465271,1.0801550149917603,2502,0.0,0.0
2024-02-23 00:00:00+00:00,1.0801550149917603,1.0809880495071411,1.007328987121582,1.0074069499969482,0,0.0,0.0
2024-02-24 00:00:00+00:00,1.0074069499969482,1.007423996925354,0.9265639781951904,0.9502900242805481,20,0.0,0.0
2024-02-25 00:00:00+00:00,0.9502900242805481,0.9546350240707397,0.9502900242805481,0.9546350240707397,8,0.0,0.0
2024-02-26 00:00:00+00:00,0.9546350240707397,1.0217430591583252,0.9546350240707397,0.9622870087623596,2,0.0,0.0
2024-02-27 00:00:00+00:00,0.9622870087623596,0.9898430109024048,0.9622870087623596,0.9893230199813843,17,0.0,0.0
2024-02-28 00:00:00+00:00,0.9893230199813843,1.0357710123062134,0.9282960295677185,0.9392650127410889,641,0.0,0.0
2024-02-29 00:00:00+00:00,0.9392650127410889,1.073058009147644,0.9392650127410889,1.0725879669189453,1726,0.0,0.0
2024-03-01 00:00:00+00:00,1.0725879669189453,1.0815509557724,0.9311540126800537,0.9340800046920776,10,0.0,0.0
2024-03-02 00:00:00+00:00,0.9340800046920776,0.9499629735946655,0.9340649843215942,0.9471089839935303,0,0.0,0.0
2024-03-03 00:00:00+00:00,0.9471089839935303,0.9471089839935303,0.9371010065078735,0.9371010065078735,100,0.0,0.0
2024-03-04 00:00:00+00:00,0.9371010065078735,1.020259976387024,0.9371010065078735,0.9397690296173096,17,0.0,0.0
2024-03-05 00:00:00+00:00,0.9397690296173096,0.9397690296173096,0.8977190256118774,0.8997009992599487,100,0.0,0.0
2024-03-06 00:00:00+00:00,0.8997009992599487,1.0870929956436157,0.8997009992599487,1.0860830545425415,3858,0.0,0.0
2024-03-07 00:00:00+00:00,1.0860830545425415,1.0865269899368286,1.0299689769744873,1.081704020500183,3895,0.0,0.0
2024-03-08 00:00:00+00:00,1.081704020500183,1.0898489952087402,1.0552550554275513,1.0885130167007446,2103,0.0,0.0
2024-03-09 00:00:00+00:00,1.0885130167007446,1.0891690254211426,1.0585980415344238,1.0587259531021118,0,0.0,0.0
2024-03-10 00:00:00+00:00,1.0587259531021118,1.0589419603347778,1.0580459833145142,1.0580860376358032,0,0.0,0.0
2024-03-11 00:00:00+00:00,1.0580860376358032,1.0582220554351807,1.057291030883789,1.0576939582824707,0,0.0,0.0
2024-03-12 00:00:00+00:00,1.0576939582824707,1.0579299926757812,0.9572499990463257,0.9572499990463257,116,0.0,0.0
2024-03-13 00:00:00+00:00,0.9572499990463257,1.050874948501587,0.9572499990463257,1.0363719463348389,124,0.0,0.0
2024-03-14 00:00:00+00:00,1.0363719463348389,1.041187047958374,0.9377530217170715,0.9467669725418091,45,0.0,0.0
2024-03-15 00:00:00+00:00,0.9467669725418091,0.9467679858207703,0.8794620037078857,0.8948040008544922,319,0.0,0.0
2024-03-16 00:00:00+00:00,0.8948040008544922,1.0886969566345215,0.8948040008544922,1.0830589532852173,3318,0.0,0.0
2024-03-17 00:00:00+00:00,1.0829429626464844,1.0907130241394043,0.915693998336792,1.0844919681549072,3223,0.0,0.0
2024-03-18 00:00:00+00:00,1.084252953529358,1.087934970855713,0.8014310002326965,0.8014370203018188,58,0.0,0.0
2024-03-19 00:00:00+00:00,0.8014370203018188,1.0840250253677368,0.8013700246810913,0.8090190291404724,3360,0.0,0.0
2024-03-20 00:00:00+00:00,0.8090190291404724,0.8096259832382202,0.7644649744033813,0.7644649744033813,0,0.0,0.0
2024-03-21 00:00:00+00:00,0.7644649744033813,1.0855979919433594,0.7644649744033813,0.8098459839820862,3255,0.0,0.0
2024-03-22 00:00:00+00:00,0.8098459839820862,1.056602954864502,0.809499979019165,1.0506759881973267,3751,0.0,0.0
2024-03-23 00:00:00+00:00,1.0506759881973267,1.0695229768753052,0.7390180230140686,1.0073909759521484,3552,0.0,0.0
2024-03-24 00:00:00+00:00,1.0073909759521484,1.0268800258636475,0.7410309910774231,0.8487120270729065,863,0.0,0.0
2024-03-25 00:00:00+00:00,0.8487120270729065,1.0562889575958252,0.8263229727745056,1.0510510206222534,9572,0.0,0.0
2024-03-26 00:00:00+00:00,1.0510510206222534,1.0658830404281616,0.9397550225257874,0.9741169810295105,4730,0.0,0.0
2024-03-27 00:00:00+00:00,0.9741169810295105,1.0817919969558716,0.9713460206985474,1.0794589519500732,3815,0.0,0.0
2024-03-28 00:00:00+00:00,1.0794589519500732,1.0892330408096313,0.9785799980163574,1.0829260349273682,3016,0.0,0.0
2024-03-29 00:00:00+00:00,1.0829260349273682,1.0892870426177979,1.0187710523605347,1.0247210264205933,181,0.0,0.0
2024-03-30 00:00:00+00:00,1.0247210264205933,1.0717259645462036,1.0247210264205933,1.0717259645462036,7,0.0,0.0
2024-03-31 00:00:00+00:00,1.0717259645462036,1.0717259645462036,1.044963002204895,1.0450689792633057,0,0.0,0.0
2024-04-01 00:00:00+00:00,1.0450689792633057,1.045644998550415,1.0124239921569824,1.0124239921569824,46,0.0,0.0
2024-04-02 00:00:00+00:00,1.0124239921569824,1.0627039670944214,0.9789699912071228,1.0626089572906494,3697,0.0,0.0
