TIMESTAMP,RXT_OPEN_PRICE_USD,RXT_HIGH_PRICE_USD,RXT_LOW_PRICE_USD,RXT_CLOSE_PRICE_USD,RXT_VOLUME_USD,RXT_DIVIDENDS_USD,RXT_STOCK_SPLITS_USD
2022-10-06 00:00:00+00:00,12.038806915283203,15.299917221069336,10.083415031433105,14.007996559143066,320092,0.0,0.0
2022-10-07 00:00:00+00:00,14.007784843444824,14.303196907043457,13.750069618225098,13.996709823608398,276674,0.0,0.0
2022-10-08 00:00:00+00:00,13.996746063232422,14.159026145935059,13.751399993896484,13.889151573181152,300448,0.0,0.0
2022-10-09 00:00:00+00:00,13.889080047607422,14.159421920776367,12.942787170410156,13.91219711303711,216661,0.0,0.0
2022-10-10 00:00:00+00:00,13.912214279174805,13.914981842041016,7.977112770080566,10.01118278503418,250808,0.0,0.0
2022-10-11 00:00:00+00:00,10.011088371276855,10.273881912231445,8.533194541931152,9.494064331054688,257485,0.0,0.0
2022-10-12 00:00:00+00:00,9.494254112243652,9.494794845581055,7.457626819610596,7.851937770843506,182235,0.0,0.0
2022-10-13 00:00:00+00:00,7.851864814758301,8.179129600524902,7.052261829376221,7.052554130554199,129192,0.0,0.0
2022-10-14 00:00:00+00:00,7.052588939666748,9.473604202270508,6.766552925109863,8.866656303405762,132391,0.0,0.0
2022-10-15 00:00:00+00:00,8.86664867401123,9.538725852966309,8.820365905761719,9.441822052001953,198484,0.0,0.0
2022-10-16 00:00:00+00:00,9.441795349121094,9.576766967773438,9.03658676147461,9.450533866882324,213733,0.0,0.0
2022-10-17 00:00:00+00:00,9.450570106506348,9.550460815429688,9.000505447387695,9.284818649291992,382433,0.0,0.0
2022-10-18 00:00:00+00:00,9.28481388092041,9.297515869140625,9.124753952026367,9.169529914855957,703117,0.0,0.0
2022-10-19 00:00:00+00:00,9.169522285461426,9.190438270568848,8.144121170043945,8.209785461425781,818483,0.0,0.0
2022-10-20 00:00:00+00:00,8.20985221862793,14.839473724365234,7.576180934906006,10.62519645690918,612859,0.0,0.0
2022-10-21 00:00:00+00:00,10.625255584716797,12.38709545135498,8.064956665039062,11.15565013885498,450868,0.0,0.0
2022-10-22 00:00:00+00:00,11.155657768249512,11.821181297302246,10.015436172485352,10.583856582641602,463560,0.0,0.0
2022-10-23 00:00:00+00:00,10.58360481262207,11.03745174407959,9.700668334960938,9.86972427368164,451548,0.0,0.0
2022-10-24 00:00:00+00:00,9.869661331176758,12.974217414855957,9.41331958770752,10.487236976623535,525044,0.0,0.0
2022-10-25 00:00:00+00:00,10.487122535705566,10.858499526977539,10.392720222473145,10.404475212097168,482283,0.0,0.0
2022-10-26 00:00:00+00:00,10.404397010803223,12.151477813720703,9.688742637634277,9.779616355895996,459688,0.0,0.0
2022-10-27 00:00:00+00:00,9.7796630859375,11.26353645324707,9.043791770935059,10.296648979187012,371187,0.0,0.0
2022-10-28 00:00:00+00:00,10.296695709228516,10.363325119018555,8.246445655822754,8.29095458984375,414041,0.0,0.0
2022-10-29 00:00:00+00:00,8.290912628173828,8.318387985229492,5.058650016784668,5.793805122375488,391709,0.0,0.0
2022-10-30 00:00:00+00:00,5.793804168701172,6.1874918937683105,4.906607151031494,4.939113140106201,237069,0.0,0.0
2022-10-31 00:00:00+00:00,4.939143180847168,6.3716511726379395,4.939128875732422,5.941263198852539,314001,0.0,0.0
2022-11-01 00:00:00+00:00,5.941314220428467,7.28635311126709,5.050148010253906,6.522275924682617,520644,0.0,0.0
2022-11-02 00:00:00+00:00,6.522237777709961,6.616268157958984,2.3667070865631104,3.540895938873291,414027,0.0,0.0
2022-11-03 00:00:00+00:00,3.540834903717041,4.2464919090271,3.4235470294952393,3.677143096923828,455276,0.0,0.0
2022-11-04 00:00:00+00:00,3.6771469116210938,3.6832470893859863,2.2087719440460205,2.2333641052246094,286420,0.0,0.0
