TIMESTAMP,WNCG_OPEN_PRICE_USD,WNCG_HIGH_PRICE_USD,WNCG_LOW_PRICE_USD,WNCG_CLOSE_PRICE_USD,WNCG_VOLUME_USD,WNCG_DIVIDENDS_USD,WNCG_STOCK_SPLITS_USD
2021-08-17 00:00:00+00:00,4.368325233459473,4.859273910522461,3.6021809577941895,3.703784942626953,31619964,0.0,0.0
2021-08-18 00:00:00+00:00,3.7059409618377686,3.707159996032715,2.7104570865631104,2.7607600688934326,11817841,0.0,0.0
2021-08-19 00:00:00+00:00,2.7633259296417236,3.1820340156555176,2.425632953643799,3.0273048877716064,9688538,0.0,0.0
2021-08-20 00:00:00+00:00,3.027340888977051,3.2822039127349854,2.5674281120300293,2.7053210735321045,11413539,0.0,0.0
2021-08-21 00:00:00+00:00,2.7039859294891357,3.266055107116699,2.5484230518341064,3.022768974304199,13115350,0.0,0.0
2021-08-22 00:00:00+00:00,3.022948980331421,3.6509740352630615,2.934709072113037,3.5932159423828125,11966580,0.0,0.0
2021-08-23 00:00:00+00:00,3.6399929523468018,4.5920281410217285,3.5502429008483887,4.438110828399658,19670335,0.0,0.0
2021-08-24 00:00:00+00:00,4.450399875640869,4.481809139251709,3.61784291267395,3.8506460189819336,15010897,0.0,0.0
2021-08-25 00:00:00+00:00,3.8533570766448975,4.287387847900391,3.602843999862671,3.926485061645508,11811479,0.0,0.0
2021-08-26 00:00:00+00:00,3.917140007019043,3.9886579513549805,3.1240220069885254,3.3456809520721436,9663448,0.0,0.0
2021-08-27 00:00:00+00:00,3.343712091445923,3.7132461071014404,3.114861011505127,3.6877129077911377,7043919,0.0,0.0
2021-08-28 00:00:00+00:00,3.6880440711975098,3.689225912094116,3.1599769592285156,3.214402914047241,7125535,0.0,0.0
2021-08-29 00:00:00+00:00,3.2135019302368164,3.396868944168091,3.073275089263916,3.2110209465026855,5004540,0.0,0.0
