TIMESTAMP,NIM31449_OPEN_PRICE_USD,NIM31449_HIGH_PRICE_USD,NIM31449_LOW_PRICE_USD,NIM31449_CLOSE_PRICE_USD,NIM31449_VOLUME_USD,NIM31449_DIVIDENDS_USD,NIM31449_STOCK_SPLITS_USD
2024-05-27 00:00:00+00:00,0.0846410021185875,0.08497200161218643,0.0822720006108284,0.08453500270843506,1777620,0.0,0.0
2024-05-28 00:00:00+00:00,0.08407700061798096,0.08431299775838852,0.08054500073194504,0.08267799764871597,1837766,0.0,0.0
2024-05-29 00:00:00+00:00,0.08222600072622299,0.08522699773311615,0.07488299906253815,0.07517600059509277,1100362,0.0,0.0
2024-05-30 00:00:00+00:00,0.07568299770355225,0.08020299673080444,0.07226499915122986,0.07660099864006042,28484238,0.0,0.0
2024-05-31 00:00:00+00:00,0.07629100233316422,0.08082299679517746,0.07279399782419205,0.07414700090885162,2418451,0.0,0.0
2024-06-01 00:00:00+00:00,0.07417599856853485,0.07490699738264084,0.07037600129842758,0.07270999997854233,915296,0.0,0.0
2024-06-02 00:00:00+00:00,0.07190299779176712,0.0814250037074089,0.06999800354242325,0.0736669972538948,840041,0.0,0.0
2024-06-03 00:00:00+00:00,0.07401899993419647,0.07654999941587448,0.0003370000049471855,0.07032199949026108,960686,0.0,0.0
2024-06-04 00:00:00+00:00,0.07040099799633026,0.07875700294971466,0.061243001371622086,0.06520199775695801,1234486,0.0,0.0
2024-06-05 00:00:00+00:00,0.0651950016617775,0.06668200343847275,0.06238200142979622,0.06307800114154816,1316864,0.0,0.0
2024-06-06 00:00:00+00:00,0.06422600150108337,0.064860999584198,0.05886400118470192,0.058866001665592194,1260126,0.0,0.0
2024-06-07 00:00:00+00:00,0.058219000697135925,0.061163000762462616,0.053950998932123184,0.05649099871516228,1450073,0.0,0.0
2024-06-08 00:00:00+00:00,0.05657000094652176,0.05698100104928017,0.05132099986076355,0.053654998540878296,1798603,0.0,0.0
2024-06-09 00:00:00+00:00,0.05364999920129776,0.056262001395225525,0.04911300167441368,0.04917699843645096,2214712,0.0,0.0
2024-06-10 00:00:00+00:00,0.049157001078128815,0.05583899840712547,0.04456299915909767,0.04675300046801567,2343756,0.0,0.0
2024-06-11 00:00:00+00:00,0.04682200029492378,0.04868299886584282,0.044704001396894455,0.046943001449108124,2743076,0.0,0.0
2024-06-12 00:00:00+00:00,0.04693799838423729,0.04751800000667572,0.03899899870157242,0.04001700133085251,1700799,0.0,0.0
2024-06-13 00:00:00+00:00,0.040111999958753586,0.04065300151705742,0.038888998329639435,0.03960200026631355,1554536,0.0,0.0
2024-06-14 00:00:00+00:00,0.039636000990867615,0.039827000349760056,0.039034999907016754,0.03975899890065193,1392951,0.0,0.0
2024-06-15 00:00:00+00:00,0.039758000522851944,0.03984599933028221,0.03949199989438057,0.03971099853515625,1039179,0.0,0.0
2024-06-16 00:00:00+00:00,0.0397149994969368,0.03985099866986275,0.038940999656915665,0.03976200148463249,913682,0.0,0.0
2024-06-17 00:00:00+00:00,0.03975199908018112,0.03997600078582764,0.03891000151634216,0.03931799903512001,1428520,0.0,0.0
2024-06-18 00:00:00+00:00,0.039319999516010284,0.039806999266147614,0.038816001266241074,0.038933999836444855,1726746,0.0,0.0
2024-06-19 00:00:00+00:00,0.038913000375032425,0.039177000522613525,0.03881999850273132,0.03894500061869621,1389189,0.0,0.0
2024-06-20 00:00:00+00:00,0.03894500061869621,0.03948099911212921,0.03881099820137024,0.03892900049686432,1012721,0.0,0.0
2024-06-21 00:00:00+00:00,0.03894500061869621,0.039128001779317856,0.038812000304460526,0.038986001163721085,1272296,0.0,0.0
2024-06-22 00:00:00+00:00,0.03895600140094757,0.0392719991505146,0.03883599862456322,0.03887199983000755,944783,0.0,0.0
2024-06-23 00:00:00+00:00,0.03887199983000755,0.039090000092983246,0.038777999579906464,0.03888100013136864,972004,0.0,0.0
2024-06-24 00:00:00+00:00,0.0388839989900589,0.03893600031733513,0.036198001354932785,0.03833800181746483,1431651,0.0,0.0
2024-06-25 00:00:00+00:00,0.03833800181746483,0.038502998650074005,0.037765998393297195,0.03804900124669075,1408713,0.0,0.0
