TIMESTAMP,WA7A5_OPEN_PRICE_USD,WA7A5_HIGH_PRICE_USD,WA7A5_LOW_PRICE_USD,WA7A5_CLOSE_PRICE_USD,WA7A5_VOLUME_USD,WA7A5_DIVIDENDS_USD,WA7A5_STOCK_SPLITS_USD
2025-05-20 00:00:00+00:00,0.012391000054776669,0.012393999844789505,0.012380000203847885,0.012380000203847885,0,0.0,0.0
2025-05-21 00:00:00+00:00,0.012380000203847885,0.012559999711811543,0.012380000203847885,0.012533999979496002,0,0.0,0.0
2025-05-22 00:00:00+00:00,0.012533999979496002,0.012636999599635601,0.012527000159025192,0.0125730000436306,1130641,0.0,0.0
2025-05-23 00:00:00+00:00,0.0125730000436306,0.012597999535501003,0.012516000308096409,0.012550000101327896,0,0.0,0.0
2025-05-24 00:00:00+00:00,0.012550000101327896,0.012552999891340733,0.012524999678134918,0.01254200004041195,359671,0.0,0.0
2025-05-25 00:00:00+00:00,0.01254200004041195,0.012581000104546547,0.012538000009953976,0.012581000104546547,267844,0.0,0.0
2025-05-26 00:00:00+00:00,0.012581000104546547,0.012662000022828579,0.012431000359356403,0.012628999538719654,1100770,0.0,0.0
2025-05-27 00:00:00+00:00,0.012628999538719654,0.012631000019609928,0.012412999756634235,0.012583999894559383,1116284,0.0,0.0
2025-05-28 00:00:00+00:00,0.012583999894559383,0.012643000110983849,0.01255900040268898,0.012628999538719654,476773,0.0,0.0
2025-05-29 00:00:00+00:00,0.012628999538719654,0.012780999764800072,0.012626999989151955,0.012773999944329262,403,0.0,0.0
2025-05-30 00:00:00+00:00,0.012773999944329262,0.012802000157535076,0.012737000361084938,0.012742999941110611,675231,0.0,0.0
2025-05-31 00:00:00+00:00,0.012742999941110611,0.012752999551594257,0.012683999724686146,0.012697000056505203,392910,0.0,0.0
2025-06-01 00:00:00+00:00,0.012697163037955761,0.01273350976407528,0.012641250155866146,0.01265353336930275,591,0.0,0.0
