TIMESTAMP,SOLX30482_OPEN_PRICE_USD,SOLX30482_HIGH_PRICE_USD,SOLX30482_LOW_PRICE_USD,SOLX30482_CLOSE_PRICE_USD,SOLX30482_VOLUME_USD,SOLX30482_DIVIDENDS_USD,SOLX30482_STOCK_SPLITS_USD
2024-04-09 00:00:00+00:00,0.0006280000088736415,0.0016840000171214342,0.0005830000154674053,0.0007980000227689743,957869,0.0,0.0
2024-04-10 00:00:00+00:00,0.0008709999965503812,0.0016570000443607569,0.0008449999731965363,0.0010649999603629112,827783,0.0,0.0
2024-04-11 00:00:00+00:00,0.0010649999603629112,0.0010819999733939767,0.0007029999978840351,0.0007340000011026859,157431,0.0,0.0
2024-04-12 00:00:00+00:00,0.0007340000011026859,0.000783999974373728,0.0005869999877177179,0.0006169999833218753,112078,0.0,0.0
2024-04-13 00:00:00+00:00,0.0006350000039674342,0.0006900000153109431,0.0005370000144466758,0.0006539999740198255,41381,0.0,0.0
2024-04-14 00:00:00+00:00,0.0006539999740198255,0.0007259999983943999,0.0006140000186860561,0.0007229999755509198,39740,0.0,0.0
2024-04-15 00:00:00+00:00,0.0007329999934881926,0.0008030000026337802,0.0005360000068321824,0.0006339999963529408,85143,0.0,0.0
2024-04-16 00:00:00+00:00,0.000598000013269484,0.000615999975707382,0.0005159999709576368,0.0005699999746866524,68071,0.0,0.0
2024-04-17 00:00:00+00:00,0.0005629999795928597,0.0005859999801032245,0.0005189999938011169,0.000534999999217689,26463,0.0,0.0
2024-04-18 00:00:00+00:00,0.0005239999736659229,0.0005649999948218465,0.0004769999941345304,0.0005159999709576368,32740,0.0,0.0
2024-04-19 00:00:00+00:00,0.0005159999709576368,0.0005310000269673765,0.00045900000259280205,0.0005029999883845448,22515,0.0,0.0
2024-04-20 00:00:00+00:00,0.0005029999883845448,0.0007220000261440873,0.00048099999548867345,0.0006089999806135893,88116,0.0,0.0
2024-04-21 00:00:00+00:00,0.0006300000241026282,0.000661000027321279,0.000615999975707382,0.0006309999735094607,31610,0.0,0.0
2024-04-22 00:00:00+00:00,0.0006329999887384474,0.0006799999973736703,0.0005380000220611691,0.0005579999997280538,33065,0.0,0.0
2024-04-23 00:00:00+00:00,0.0005579999997280538,0.0005610000225715339,0.000506000011228025,0.0005230000242590904,18073,0.0,0.0
2024-04-24 00:00:00+00:00,0.0005210000090301037,0.0005360000068321824,0.0004180000105407089,0.0004729999927803874,47736,0.0,0.0
2024-04-25 00:00:00+00:00,0.0004710000066552311,0.000506000011228025,0.00046400001156143844,0.0004889999981969595,10715,0.0,0.0
2024-04-26 00:00:00+00:00,0.0004879999905824661,0.0004889999981969595,0.00044299999717622995,0.00044299999717622995,14509,0.0,0.0
2024-04-27 00:00:00+00:00,0.00044299999717622995,0.0004720000142697245,0.0004330000083427876,0.0004440000047907233,12370,0.0,0.0
2024-04-28 00:00:00+00:00,0.0004440000047907233,0.00044800000614486635,0.000387999985832721,0.00039000000106170774,11963,0.0,0.0
2024-04-29 00:00:00+00:00,0.00039000000106170774,0.0004450000124052167,0.0003760000108741224,0.00044299999717622995,9624,0.0,0.0
2024-04-30 00:00:00+00:00,0.00044299999717622995,0.00044299999717622995,0.00038499999209307134,0.0004140000091865659,18565,0.0,0.0
2024-05-01 00:00:00+00:00,0.0004140000091865659,0.00044100001105107367,0.00032900000223889947,0.0004400000034365803,56896,0.0,0.0
2024-05-02 00:00:00+00:00,0.0004400000034365803,0.00045399999362416565,0.00029200001154094934,0.00032699998700991273,86701,0.0,0.0
2024-05-03 00:00:00+00:00,0.00030899999546818435,0.0003169999981764704,0.0002460000105202198,0.0003169999981764704,39178,0.0,0.0
